[2024-06-02T14:49:48] Estimation window: 2013-05-28 - 2019-05-10, Best order: (5, 0, 3)-(1, 1), AIC: -7.04856441643023, Final model converged
[2024-06-02T14:50:11] Estimation window: 2013-05-29 - 2019-05-13, Best order: (4, 0, 4)-(1, 1), AIC: -7.03279164153738, Final model converged
[2024-06-02T14:50:31] Estimation window: 2013-05-30 - 2019-05-14, Best order: (3, 0, 3)-(1, 1), AIC: -7.03863928861696, Final model converged
[2024-06-02T14:50:55] Estimation window: 2013-05-31 - 2019-05-15, Best order: (3, 0, 5)-(1, 1), AIC: -7.02841545828422, Final model converged
[2024-06-02T14:51:17] Estimation window: 2013-06-03 - 2019-05-16, Best order: (5, 0, 2)-(1, 1), AIC: -7.01747076991615, Final model converged
[2024-06-02T14:51:49] Estimation window: 2013-06-04 - 2019-05-17, Best order: (5, 0, 2)-(1, 1), AIC: -7.04402709092708, Final model converged
[2024-06-02T14:52:16] Estimation window: 2013-06-05 - 2019-05-20, Best order: (4, 0, 2)-(1, 1), AIC: -7.04247331737218, Final model converged
[2024-06-02T14:52:39] Estimation window: 2013-06-06 - 2019-05-21, Best order: (3, 0, 4)-(1, 1), AIC: -7.03294023817783, Final model FAILED to converge
[2024-06-02T14:53:00] Estimation window: 2013-06-07 - 2019-05-22, Best order: (4, 0, 2)-(1, 1), AIC: -7.03157717082201, Final model converged
[2024-06-02T14:53:22] Estimation window: 2013-06-10 - 2019-05-23, Best order: (4, 0, 5)-(1, 1), AIC: -7.02703548678615, Final model converged
[2024-06-02T14:53:48] Estimation window: 2013-06-11 - 2019-05-24, Best order: (5, 0, 4)-(1, 1), AIC: -7.04454603339948, Final model converged
[2024-06-02T14:54:13] Estimation window: 2013-06-12 - 2019-05-28, Best order: (5, 0, 4)-(1, 1), AIC: -7.04844132337805, Final model converged
[2024-06-02T14:54:42] Estimation window: 2013-06-13 - 2019-05-29, Best order: (4, 0, 3)-(1, 1), AIC: -7.02921462480907, Final model converged
[2024-06-02T14:55:08] Estimation window: 2013-06-14 - 2019-05-30, Best order: (5, 0, 5)-(1, 1), AIC: -7.03575402419338, Final model converged
[2024-06-02T14:55:29] Estimation window: 2013-06-17 - 2019-05-31, Best order: (5, 0, 4)-(1, 1), AIC: -7.02654703346671, Final model FAILED to converge
[2024-06-02T14:55:56] Estimation window: 2013-06-18 - 2019-06-03, Best order: (4, 0, 3)-(1, 1), AIC: -7.02542394175507, Final model converged
[2024-06-02T14:56:23] Estimation window: 2013-06-19 - 2019-06-04, Best order: (5, 0, 2)-(1, 1), AIC: -7.02229574986386, Final model converged
[2024-06-02T14:56:47] Estimation window: 2013-06-20 - 2019-06-05, Best order: (3, 0, 5)-(1, 1), AIC: -7.02603367473055, Final model converged
[2024-06-02T14:57:09] Estimation window: 2013-06-21 - 2019-06-06, Best order: (4, 0, 4)-(1, 1), AIC: -7.04068320554452, Final model converged
[2024-06-02T14:57:30] Estimation window: 2013-06-24 - 2019-06-07, Best order: (4, 0, 2)-(1, 1), AIC: -7.05077640913791, Final model converged
[2024-06-02T14:58:32] Estimation window: 2013-06-25 - 2019-06-10, Best order: (3, 0, 4)-(1, 1), AIC: 77.9749472984409, Final model FAILED to converge
[2024-06-02T14:59:05] Estimation window: 2013-06-26 - 2019-06-11, Best order: (5, 0, 5)-(1, 1), AIC: -7.03055410150836, Final model converged
[2024-06-02T14:59:29] Estimation window: 2013-06-27 - 2019-06-12, Best order: (4, 0, 3)-(1, 1), AIC: -7.03455400250645, Final model converged
[2024-06-02T14:59:50] Estimation window: 2013-06-28 - 2019-06-13, Best order: (3, 0, 5)-(1, 1), AIC: -7.05132796314458, Final model converged
[2024-06-02T15:00:18] Estimation window: 2013-07-01 - 2019-06-14, Best order: (5, 0, 3)-(1, 1), AIC: -7.0311660395412, Final model converged
[2024-06-02T15:00:37] Estimation window: 2013-07-02 - 2019-06-17, Best order: (5, 0, 4)-(1, 1), AIC: -7.0473669335365, Final model converged
[2024-06-02T15:01:04] Estimation window: 2013-07-03 - 2019-06-18, Best order: (3, 0, 5)-(1, 1), AIC: -7.03092876768555, Final model converged
[2024-06-02T15:01:31] Estimation window: 2013-07-05 - 2019-06-19, Best order: (4, 0, 5)-(1, 1), AIC: -7.04871183706451, Final model converged
[2024-06-02T15:01:55] Estimation window: 2013-07-08 - 2019-06-20, Best order: (4, 0, 4)-(1, 1), AIC: -7.0346610048411, Final model converged
