[2024-06-01T20:44:00] Estimation window: 2003-10-20 - 2009-10-02, Best order: (5, 0, 4)-(1, 1), AIC: -6.44380274013658, Final model converged
[2024-06-01T20:44:46] Estimation window: 2003-10-21 - 2009-10-05, Best order: (4, 0, 2)-(1, 1), AIC: -6.44611608833851, Final model converged
[2024-06-01T20:45:10] Estimation window: 2003-10-22 - 2009-10-06, Best order: (4, 0, 2)-(1, 1), AIC: -6.44489423165906, Final model converged
[2024-06-01T20:45:46] Estimation window: 2003-10-23 - 2009-10-07, Best order: (3, 0, 4)-(1, 1), AIC: -6.45494644354448, Final model converged
[2024-06-01T20:46:12] Estimation window: 2003-10-24 - 2009-10-08, Best order: (5, 0, 4)-(1, 1), AIC: -6.43996104053716, Final model converged
[2024-06-01T20:46:51] Estimation window: 2003-10-27 - 2009-10-09, Best order: (4, 0, 5)-(1, 1), AIC: -6.45486590932337, Final model converged
[2024-06-01T20:47:57] Estimation window: 2003-10-28 - 2009-10-12, Best order: (5, 0, 5)-(1, 1), AIC: 140.310897124541, Final model FAILED to converge
[2024-06-01T20:48:48] Estimation window: 2003-10-29 - 2009-10-13, Best order: (5, 0, 5)-(1, 1), AIC: -6.45864394061442, Final model FAILED to converge
[2024-06-01T20:49:49] Estimation window: 2003-10-30 - 2009-10-14, Best order: (5, 0, 5)-(1, 1), AIC: 493.483420843651, Final model FAILED to converge
[2024-06-01T20:50:16] Estimation window: 2003-10-31 - 2009-10-15, Best order: (5, 0, 5)-(1, 1), AIC: -6.45474831940472, Final model converged
[2024-06-01T20:50:43] Estimation window: 2003-11-03 - 2009-10-16, Best order: (5, 0, 5)-(1, 1), AIC: -6.44530732452903, Final model converged
[2024-06-01T20:51:08] Estimation window: 2003-11-04 - 2009-10-19, Best order: (5, 0, 5)-(1, 1), AIC: -6.43279616340156, Final model converged
[2024-06-01T20:51:45] Estimation window: 2003-11-05 - 2009-10-20, Best order: (4, 0, 2)-(1, 1), AIC: -6.45614965976986, Final model converged
[2024-06-01T20:52:09] Estimation window: 2003-11-06 - 2009-10-21, Best order: (4, 0, 2)-(1, 1), AIC: -6.43759555063142, Final model converged
[2024-06-01T20:52:46] Estimation window: 2003-11-07 - 2009-10-22, Best order: (5, 0, 5)-(1, 1), AIC: -6.45692702083214, Final model converged
[2024-06-01T20:53:10] Estimation window: 2003-11-10 - 2009-10-23, Best order: (5, 0, 5)-(1, 1), AIC: -6.45413879884035, Final model converged
[2024-06-01T20:53:52] Estimation window: 2003-11-11 - 2009-10-26, Best order: (5, 0, 5)-(1, 1), AIC: -6.44425516222387, Final model converged
[2024-06-01T20:54:26] Estimation window: 2003-11-12 - 2009-10-27, Best order: (5, 0, 5)-(1, 1), AIC: -6.44348621681829, Final model converged
[2024-06-01T20:55:48] Estimation window: 2003-11-13 - 2009-10-28, Best order: (4, 0, 5)-(1, 1), AIC: 107.669948453709, Final model FAILED to converge
[2024-06-01T20:56:11] Estimation window: 2003-11-14 - 2009-10-29, Best order: (3, 0, 3)-(1, 1), AIC: -6.43051296701781, Final model FAILED to converge
[2024-06-01T20:57:10] Estimation window: 2003-11-17 - 2009-10-30, Best order: (5, 0, 5)-(1, 1), AIC: -6.42126823852336, Final model FAILED to converge
[2024-06-01T20:57:48] Estimation window: 2003-11-18 - 2009-11-02, Best order: (4, 0, 5)-(1, 1), AIC: -6.42801955955033, Final model converged
[2024-06-01T20:58:22] Estimation window: 2003-11-19 - 2009-11-03, Best order: (4, 0, 2)-(1, 1), AIC: -6.43694839559673, Final model converged
[2024-06-01T20:58:48] Estimation window: 2003-11-20 - 2009-11-04, Best order: (4, 0, 5)-(1, 1), AIC: -6.42486036959264, Final model converged
[2024-06-01T21:00:03] Estimation window: 2003-11-21 - 2009-11-05, Best order: (5, 0, 5)-(1, 1), AIC: 596.504402337585, Final model FAILED to converge
[2024-06-01T21:00:31] Estimation window: 2003-11-24 - 2009-11-06, Best order: (4, 0, 4)-(1, 1), AIC: -6.4350860689721, Final model converged
[2024-06-01T21:01:21] Estimation window: 2003-11-25 - 2009-11-09, Best order: (3, 0, 5)-(1, 1), AIC: -4.29109112858233, Final model FAILED to converge
[2024-06-01T21:01:47] Estimation window: 2003-11-26 - 2009-11-10, Best order: (5, 0, 4)-(1, 1), AIC: -6.43790570487389, Final model converged
[2024-06-01T21:02:15] Estimation window: 2003-11-28 - 2009-11-11, Best order: (4, 0, 5)-(1, 1), AIC: -6.43016011484119, Final model converged
[2024-06-01T21:02:42] Estimation window: 2003-12-01 - 2009-11-12, Best order: (4, 0, 2)-(1, 1), AIC: -6.42189514321039, Final model converged
[2024-06-01T21:03:11] Estimation window: 2003-12-02 - 2009-11-13, Best order: (5, 0, 5)-(1, 1), AIC: -6.42131752929082, Final model converged
[2024-06-01T21:03:36] Estimation window: 2003-12-03 - 2009-11-16, Best order: (4, 0, 2)-(1, 1), AIC: -6.42038099913274, Final model converged
[2024-06-01T21:04:05] Estimation window: 2003-12-04 - 2009-11-17, Best order: (4, 0, 5)-(1, 1), AIC: -6.44489434607778, Final model converged
[2024-06-01T21:04:32] Estimation window: 2003-12-05 - 2009-11-18, Best order: (5, 0, 3)-(1, 1), AIC: -6.41678389843712, Final model converged
[2024-06-01T21:05:01] Estimation window: 2003-12-08 - 2009-11-19, Best order: (4, 0, 5)-(1, 1), AIC: -6.44040303348806, Final model converged
[2024-06-01T21:05:27] Estimation window: 2003-12-09 - 2009-11-20, Best order: (4, 0, 3)-(1, 1), AIC: -6.42038330697741, Final model converged
[2024-06-01T21:06:19] Estimation window: 2003-12-10 - 2009-11-23, Best order: (3, 0, 5)-(1, 1), AIC: -6.41469994249473, Final model converged
[2024-06-01T21:06:58] Estimation window: 2003-12-11 - 2009-11-24, Best order: (4, 0, 5)-(1, 1), AIC: -6.41307213048224, Final model converged
[2024-06-01T21:07:31] Estimation window: 2003-12-12 - 2009-11-25, Best order: (5, 0, 5)-(1, 1), AIC: -6.42709552258662, Final model converged
[2024-06-01T21:08:08] Estimation window: 2003-12-15 - 2009-11-27, Best order: (5, 0, 3)-(1, 1), AIC: -6.41410182864915, Final model FAILED to converge
