[2024-06-01T21:56:12] Estimation window: 2010-12-30 - 2016-12-13, Best order: (4, 0, 4)-(1, 1), AIC: -6.7401809358378, Final model converged
[2024-06-01T21:56:37] Estimation window: 2010-12-31 - 2016-12-14, Best order: (3, 0, 3)-(1, 1), AIC: -6.74256850524685, Final model converged
[2024-06-01T21:57:18] Estimation window: 2011-01-03 - 2016-12-15, Best order: (4, 0, 5)-(1, 1), AIC: -6.73177761731932, Final model FAILED to converge
[2024-06-01T21:57:43] Estimation window: 2011-01-04 - 2016-12-16, Best order: (2, 0, 2)-(1, 1), AIC: -6.74138301496125, Final model converged
[2024-06-01T21:58:10] Estimation window: 2011-01-05 - 2016-12-19, Best order: (3, 0, 4)-(1, 1), AIC: -6.73410383992265, Final model converged
[2024-06-01T21:58:36] Estimation window: 2011-01-06 - 2016-12-20, Best order: (3, 0, 4)-(1, 1), AIC: -6.74858115922913, Final model converged
[2024-06-01T21:59:02] Estimation window: 2011-01-07 - 2016-12-21, Best order: (3, 0, 3)-(1, 1), AIC: -6.74882502978581, Final model converged
[2024-06-01T21:59:29] Estimation window: 2011-01-10 - 2016-12-22, Best order: (5, 0, 5)-(1, 1), AIC: -6.74236452402619, Final model converged
[2024-06-01T21:59:54] Estimation window: 2011-01-11 - 2016-12-23, Best order: (3, 0, 4)-(1, 1), AIC: -6.7415062265051, Final model converged
[2024-06-01T22:00:32] Estimation window: 2011-01-12 - 2016-12-27, Best order: (3, 0, 3)-(1, 1), AIC: -6.74994344557152, Final model FAILED to converge
[2024-06-01T22:00:57] Estimation window: 2011-01-13 - 2016-12-28, Best order: (4, 0, 3)-(1, 1), AIC: -6.74824244755929, Final model converged
[2024-06-01T22:01:55] Estimation window: 2011-01-14 - 2016-12-29, Best order: (4, 0, 4)-(1, 1), AIC: 446.475521933915, Final model FAILED to converge
[2024-06-01T22:02:21] Estimation window: 2011-01-18 - 2016-12-30, Best order: (3, 0, 3)-(1, 1), AIC: -6.74348843091697, Final model converged
[2024-06-01T22:02:48] Estimation window: 2011-01-19 - 2017-01-03, Best order: (5, 0, 4)-(1, 1), AIC: -6.74530902296332, Final model converged
[2024-06-01T22:03:15] Estimation window: 2011-01-20 - 2017-01-04, Best order: (4, 0, 5)-(1, 1), AIC: -6.75037533485526, Final model converged
[2024-06-01T22:03:41] Estimation window: 2011-01-21 - 2017-01-05, Best order: (4, 0, 5)-(1, 1), AIC: -6.74305183008104, Final model converged
[2024-06-01T22:04:08] Estimation window: 2011-01-24 - 2017-01-06, Best order: (5, 0, 5)-(1, 1), AIC: -6.74686346874837, Final model converged
