[2024-06-01T22:01:05] Estimation window: 2012-03-13 - 2018-02-27, Best order: (5, 0, 4)-(1, 1), AIC: -7.05823799495813, Final model converged
[2024-06-01T22:01:36] Estimation window: 2012-03-14 - 2018-02-28, Best order: (4, 0, 5)-(1, 1), AIC: -7.05804588996547, Final model converged
[2024-06-01T22:02:08] Estimation window: 2012-03-15 - 2018-03-01, Best order: (3, 0, 4)-(1, 1), AIC: -7.06665992915835, Final model FAILED to converge
[2024-06-01T22:02:54] Estimation window: 2012-03-16 - 2018-03-02, Best order: (5, 0, 4)-(1, 1), AIC: -7.05603115052028, Final model converged
[2024-06-01T22:03:24] Estimation window: 2012-03-19 - 2018-03-05, Best order: (4, 0, 5)-(1, 1), AIC: -7.05501355786128, Final model converged
[2024-06-01T22:03:57] Estimation window: 2012-03-20 - 2018-03-06, Best order: (4, 0, 3)-(1, 1), AIC: -7.056339090002, Final model FAILED to converge
[2024-06-01T22:04:28] Estimation window: 2012-03-21 - 2018-03-07, Best order: (5, 0, 4)-(1, 1), AIC: -7.05431977992268, Final model FAILED to converge
[2024-06-01T22:04:59] Estimation window: 2012-03-22 - 2018-03-08, Best order: (2, 0, 3)-(1, 1), AIC: -7.05934510274437, Final model converged
[2024-06-01T22:05:34] Estimation window: 2012-03-23 - 2018-03-09, Best order: (4, 0, 5)-(1, 1), AIC: -7.05038042218879, Final model converged
[2024-06-01T22:06:06] Estimation window: 2012-03-26 - 2018-03-12, Best order: (5, 0, 4)-(1, 1), AIC: -7.05150250787761, Final model converged
[2024-06-01T22:06:39] Estimation window: 2012-03-27 - 2018-03-13, Best order: (4, 0, 5)-(1, 1), AIC: -7.05282985463001, Final model converged
[2024-06-01T22:07:11] Estimation window: 2012-03-28 - 2018-03-14, Best order: (5, 0, 3)-(1, 1), AIC: -7.05428236352062, Final model converged
[2024-06-01T22:07:43] Estimation window: 2012-03-29 - 2018-03-15, Best order: (3, 0, 4)-(1, 1), AIC: -7.05416718887167, Final model converged
[2024-06-01T22:08:18] Estimation window: 2012-03-30 - 2018-03-16, Best order: (5, 0, 5)-(1, 1), AIC: -7.05875928467005, Final model converged
[2024-06-01T22:08:52] Estimation window: 2012-04-02 - 2018-03-19, Best order: (5, 0, 2)-(1, 1), AIC: -7.05353778564878, Final model converged
[2024-06-01T22:09:21] Estimation window: 2012-04-03 - 2018-03-20, Best order: (3, 0, 5)-(1, 1), AIC: -7.06779375755844, Final model converged
[2024-06-01T22:09:53] Estimation window: 2012-04-04 - 2018-03-21, Best order: (4, 0, 3)-(1, 1), AIC: -7.04668265232152, Final model converged
[2024-06-01T22:10:34] Estimation window: 2012-04-05 - 2018-03-22, Best order: (5, 0, 3)-(1, 1), AIC: -7.0434407935752, Final model converged
[2024-06-01T22:11:09] Estimation window: 2012-04-09 - 2018-03-23, Best order: (4, 0, 5)-(1, 1), AIC: -7.04038348142852, Final model converged
[2024-06-01T22:11:36] Estimation window: 2012-04-10 - 2018-03-26, Best order: (2, 0, 1)-(1, 1), AIC: -7.04256248055673, Final model converged
[2024-06-01T22:12:06] Estimation window: 2012-04-11 - 2018-03-27, Best order: (5, 0, 5)-(1, 1), AIC: -7.0399766666349, Final model converged
[2024-06-01T22:12:34] Estimation window: 2012-04-12 - 2018-03-28, Best order: (4, 0, 5)-(1, 1), AIC: -7.04442832325266, Final model converged
[2024-06-01T22:12:59] Estimation window: 2012-04-13 - 2018-03-29, Best order: (2, 0, 5)-(1, 1), AIC: -7.046271719567, Final model converged
[2024-06-01T22:13:37] Estimation window: 2012-04-16 - 2018-04-02, Best order: (5, 0, 5)-(1, 1), AIC: -7.05796721960029, Final model converged
[2024-06-01T22:14:16] Estimation window: 2012-04-17 - 2018-04-03, Best order: (5, 0, 3)-(1, 1), AIC: -7.03970287837204, Final model FAILED to converge
[2024-06-01T22:14:47] Estimation window: 2012-04-18 - 2018-04-04, Best order: (5, 0, 2)-(1, 1), AIC: -7.04118160228629, Final model converged
[2024-06-01T22:15:19] Estimation window: 2012-04-19 - 2018-04-05, Best order: (5, 0, 4)-(1, 1), AIC: -7.04194759528767, Final model converged
[2024-06-01T22:15:49] Estimation window: 2012-04-20 - 2018-04-06, Best order: (5, 0, 5)-(1, 1), AIC: -7.0409350404679, Final model converged
[2024-06-01T22:16:19] Estimation window: 2012-04-23 - 2018-04-09, Best order: (5, 0, 5)-(1, 1), AIC: -7.0404404730001, Final model converged
[2024-06-01T22:17:05] Estimation window: 2012-04-24 - 2018-04-10, Best order: (3, 0, 4)-(1, 1), AIC: -6.97590898799648, Final model FAILED to converge
[2024-06-01T22:17:37] Estimation window: 2012-04-25 - 2018-04-11, Best order: (2, 0, 4)-(1, 1), AIC: -7.0307916272876, Final model converged
[2024-06-01T22:18:11] Estimation window: 2012-04-26 - 2018-04-12, Best order: (4, 0, 5)-(1, 1), AIC: -7.03667539912057, Final model converged
[2024-06-01T22:18:39] Estimation window: 2012-04-27 - 2018-04-13, Best order: (5, 0, 4)-(1, 1), AIC: -7.0333956139082, Final model converged
[2024-06-01T22:19:08] Estimation window: 2012-04-30 - 2018-04-16, Best order: (5, 0, 5)-(1, 1), AIC: -7.04625415376514, Final model converged
[2024-06-01T22:19:38] Estimation window: 2012-05-01 - 2018-04-17, Best order: (5, 0, 5)-(1, 1), AIC: -7.03957558772216, Final model converged
[2024-06-01T22:20:16] Estimation window: 2012-05-02 - 2018-04-18, Best order: (5, 0, 4)-(1, 1), AIC: -7.04467415661487, Final model converged
[2024-06-01T22:20:43] Estimation window: 2012-05-03 - 2018-04-19, Best order: (5, 0, 5)-(1, 1), AIC: -7.05096966868557, Final model converged
[2024-06-01T22:21:12] Estimation window: 2012-05-04 - 2018-04-20, Best order: (4, 0, 4)-(1, 1), AIC: -7.05525728874156, Final model converged
[2024-06-01T22:21:40] Estimation window: 2012-05-07 - 2018-04-23, Best order: (5, 0, 5)-(1, 1), AIC: -7.04180717503553, Final model converged
[2024-06-01T22:22:10] Estimation window: 2012-05-08 - 2018-04-24, Best order: (3, 0, 4)-(1, 1), AIC: -7.05219392312323, Final model converged
[2024-06-01T22:22:36] Estimation window: 2012-05-09 - 2018-04-25, Best order: (4, 0, 5)-(1, 1), AIC: -7.03744769477699, Final model converged
[2024-06-01T22:23:03] Estimation window: 2012-05-10 - 2018-04-26, Best order: (5, 0, 5)-(1, 1), AIC: -7.03950707685137, Final model converged
[2024-06-01T22:23:32] Estimation window: 2012-05-11 - 2018-04-27, Best order: (5, 0, 3)-(1, 1), AIC: -7.0380296321747, Final model converged
[2024-06-01T22:23:57] Estimation window: 2012-05-14 - 2018-04-30, Best order: (5, 0, 4)-(1, 1), AIC: -7.03705982576209, Final model converged
[2024-06-01T22:24:24] Estimation window: 2012-05-15 - 2018-05-01, Best order: (4, 0, 4)-(1, 1), AIC: -7.03827461890417, Final model converged
[2024-06-01T22:25:03] Estimation window: 2012-05-16 - 2018-05-02, Best order: (5, 0, 5)-(1, 1), AIC: -7.04301513786085, Final model FAILED to converge
[2024-06-01T22:25:31] Estimation window: 2012-05-17 - 2018-05-03, Best order: (5, 0, 2)-(1, 1), AIC: -7.03569517851833, Final model converged
[2024-06-01T22:25:56] Estimation window: 2012-05-18 - 2018-05-04, Best order: (4, 0, 4)-(1, 1), AIC: -7.02543183780672, Final model converged
