[2024-06-01T21:49:05] Estimation window: 2009-10-19 - 2015-10-02, Best order: (5, 0, 3)-(1, 1), AIC: -6.64877304430925, Final model converged
[2024-06-01T21:49:31] Estimation window: 2009-10-20 - 2015-10-05, Best order: (5, 0, 4)-(1, 1), AIC: -6.64099681038237, Final model converged
[2024-06-01T21:50:00] Estimation window: 2009-10-21 - 2015-10-06, Best order: (5, 0, 3)-(1, 1), AIC: -6.63434999367219, Final model converged
[2024-06-01T21:50:29] Estimation window: 2009-10-22 - 2015-10-07, Best order: (4, 0, 5)-(1, 1), AIC: -6.63362532863568, Final model converged
[2024-06-01T21:50:58] Estimation window: 2009-10-23 - 2015-10-08, Best order: (3, 0, 4)-(1, 1), AIC: -6.63532085970464, Final model converged
[2024-06-01T21:51:24] Estimation window: 2009-10-26 - 2015-10-09, Best order: (3, 0, 4)-(1, 1), AIC: -6.63299021055689, Final model converged
[2024-06-01T21:51:58] Estimation window: 2009-10-27 - 2015-10-12, Best order: (5, 0, 5)-(1, 1), AIC: -6.6393805342176, Final model converged
[2024-06-01T21:52:25] Estimation window: 2009-10-28 - 2015-10-13, Best order: (5, 0, 3)-(1, 1), AIC: -6.63333540918236, Final model converged
[2024-06-01T21:52:51] Estimation window: 2009-10-29 - 2015-10-14, Best order: (5, 0, 3)-(1, 1), AIC: -6.6342863278564, Final model converged
[2024-06-01T21:53:18] Estimation window: 2009-10-30 - 2015-10-15, Best order: (5, 0, 4)-(1, 1), AIC: -6.64461753290296, Final model converged
[2024-06-01T21:53:47] Estimation window: 2009-11-02 - 2015-10-16, Best order: (2, 0, 2)-(1, 1), AIC: -6.64322927086532, Final model converged
[2024-06-01T21:54:15] Estimation window: 2009-11-03 - 2015-10-19, Best order: (4, 0, 3)-(1, 1), AIC: -6.63995576779526, Final model converged
[2024-06-01T21:54:46] Estimation window: 2009-11-04 - 2015-10-20, Best order: (5, 0, 5)-(1, 1), AIC: -6.64389960664202, Final model converged
[2024-06-01T21:55:14] Estimation window: 2009-11-05 - 2015-10-21, Best order: (5, 0, 4)-(1, 1), AIC: -6.64714214499726, Final model converged
[2024-06-01T21:55:45] Estimation window: 2009-11-06 - 2015-10-22, Best order: (4, 0, 5)-(1, 1), AIC: -6.66044956309604, Final model FAILED to converge
[2024-06-01T21:56:20] Estimation window: 2009-11-09 - 2015-10-23, Best order: (3, 0, 4)-(1, 1), AIC: -6.63330435342209, Final model converged
[2024-06-01T21:56:48] Estimation window: 2009-11-10 - 2015-10-26, Best order: (5, 0, 5)-(1, 1), AIC: -6.65974599985786, Final model converged
[2024-06-01T21:57:15] Estimation window: 2009-11-11 - 2015-10-27, Best order: (4, 0, 3)-(1, 1), AIC: -6.64522525202548, Final model converged
[2024-06-01T21:57:47] Estimation window: 2009-11-12 - 2015-10-28, Best order: (4, 0, 5)-(1, 1), AIC: -6.64312705937943, Final model FAILED to converge
[2024-06-01T21:58:13] Estimation window: 2009-11-13 - 2015-10-29, Best order: (5, 0, 3)-(1, 1), AIC: -6.64919955785001, Final model converged
[2024-06-01T21:58:41] Estimation window: 2009-11-16 - 2015-10-30, Best order: (4, 0, 4)-(1, 1), AIC: -6.64724618493665, Final model converged
[2024-06-01T21:59:27] Estimation window: 2009-11-17 - 2015-11-02, Best order: (4, 0, 5)-(1, 1), AIC: -6.66277718667949, Final model converged
[2024-06-01T22:00:01] Estimation window: 2009-11-18 - 2015-11-03, Best order: (4, 0, 4)-(1, 1), AIC: -6.6636675053084, Final model converged
[2024-06-01T22:00:43] Estimation window: 2009-11-19 - 2015-11-04, Best order: (4, 0, 5)-(1, 1), AIC: -6.66238862609222, Final model converged
[2024-06-01T22:01:09] Estimation window: 2009-11-20 - 2015-11-05, Best order: (4, 0, 5)-(1, 1), AIC: -6.65271562355994, Final model converged
[2024-06-01T22:01:36] Estimation window: 2009-11-23 - 2015-11-06, Best order: (3, 0, 3)-(1, 1), AIC: -6.65337910225745, Final model converged
[2024-06-01T22:02:02] Estimation window: 2009-11-24 - 2015-11-09, Best order: (3, 0, 3)-(1, 1), AIC: -6.65414888636739, Final model converged
[2024-06-01T22:02:28] Estimation window: 2009-11-25 - 2015-11-10, Best order: (3, 0, 3)-(1, 1), AIC: -6.65404916074477, Final model converged
[2024-06-01T22:02:55] Estimation window: 2009-11-27 - 2015-11-11, Best order: (5, 0, 5)-(1, 1), AIC: -6.65499273022531, Final model converged
[2024-06-01T22:03:21] Estimation window: 2009-11-30 - 2015-11-12, Best order: (4, 0, 5)-(1, 1), AIC: -6.65091284137268, Final model converged
[2024-06-01T22:03:57] Estimation window: 2009-12-01 - 2015-11-13, Best order: (5, 0, 5)-(1, 1), AIC: -6.65375300791967, Final model converged
[2024-06-01T22:04:39] Estimation window: 2009-12-02 - 2015-11-16, Best order: (3, 0, 4)-(1, 1), AIC: -6.63846411293084, Final model converged
[2024-06-01T22:05:06] Estimation window: 2009-12-03 - 2015-11-17, Best order: (4, 0, 4)-(1, 1), AIC: -6.64321126095692, Final model converged
[2024-06-01T22:05:32] Estimation window: 2009-12-04 - 2015-11-18, Best order: (5, 0, 3)-(1, 1), AIC: -6.648496597645, Final model converged
[2024-06-01T22:06:17] Estimation window: 2009-12-07 - 2015-11-19, Best order: (4, 0, 3)-(1, 1), AIC: -6.64566754140831, Final model converged
[2024-06-01T22:06:42] Estimation window: 2009-12-08 - 2015-11-20, Best order: (3, 0, 5)-(1, 1), AIC: -6.64830604310504, Final model converged
[2024-06-01T22:07:08] Estimation window: 2009-12-09 - 2015-11-23, Best order: (2, 0, 3)-(1, 1), AIC: -6.64582431230361, Final model converged
[2024-06-01T22:07:34] Estimation window: 2009-12-10 - 2015-11-24, Best order: (3, 0, 3)-(1, 1), AIC: -6.64602745194778, Final model converged
[2024-06-01T22:07:59] Estimation window: 2009-12-11 - 2015-11-25, Best order: (1, 0, 1)-(1, 1), AIC: -6.64021039489317, Final model converged
[2024-06-01T22:08:25] Estimation window: 2009-12-14 - 2015-11-27, Best order: (5, 0, 5)-(1, 1), AIC: -6.66069803392624, Final model converged
[2024-06-01T22:09:18] Estimation window: 2009-12-15 - 2015-11-30, Best order: (4, 0, 4)-(1, 1), AIC: -2.71704314363156, Final model FAILED to converge
[2024-06-01T22:09:45] Estimation window: 2009-12-16 - 2015-12-01, Best order: (3, 0, 5)-(1, 1), AIC: -6.65030499191855, Final model converged
[2024-06-01T22:10:11] Estimation window: 2009-12-17 - 2015-12-02, Best order: (3, 0, 5)-(1, 1), AIC: -6.64817535166952, Final model converged
[2024-06-01T22:10:37] Estimation window: 2009-12-18 - 2015-12-03, Best order: (4, 0, 5)-(1, 1), AIC: -6.6470193199675, Final model converged
[2024-06-01T22:11:04] Estimation window: 2009-12-21 - 2015-12-04, Best order: (3, 0, 3)-(1, 1), AIC: -6.64428052835526, Final model FAILED to converge
[2024-06-01T22:11:30] Estimation window: 2009-12-22 - 2015-12-07, Best order: (4, 0, 4)-(1, 1), AIC: -6.64219618203542, Final model converged
[2024-06-01T22:12:03] Estimation window: 2009-12-23 - 2015-12-08, Best order: (1, 0, 1)-(1, 1), AIC: -6.63463259920086, Final model converged
