,arima_base_case,arima-garch_base_case,arima-sgarch_snorm_1000,arima-sgarch_sstd_1000,arima-sgarch_sged_1000,arima_base_case_forecast,arima-garch_base_case_forecast,buy_n_hold,buy_n_hold_forecast,arima-sgarch_snorm_1000_forecast,arima-sgarch_sstd_1000_forecast,arima-sgarch_sged_1000_forecast
2018-08-24,0.6753765038156107,1.7349653853616023,1.6775151577385294,4.499942925615828,4.752931783881691,0.0009524033710271616,0.0009841032737248439,2.236169094583944,0.006198839704363079,0.00042117156178951305,-0.0005126802760358458,0.0009753388521930692
2018-08-27,0.670196089513532,1.7482732802101215,1.6903823858194682,4.534459330256346,4.789388716645742,-9.43184690949959e-05,0.0006144335903860153,2.253321427088854,0.007670409427647185,0.00034384684956972856,0.0021182562376374733,0.00027934986726095296
2018-08-28,0.6700156202321212,1.7478025081069624,1.6908375691594661,4.535680361876378,4.790678395224316,-0.0015751209446928259,-0.00040765238056199684,2.2539281977118066,0.00026927832649970007,0.0007387188742710121,8.443398286922647e-05,0.000367152949631199
2018-08-29,0.6661955703074038,1.7577674889789034,1.7004777681842878,4.561540244693625,4.817992132531935,-0.0004171152902654313,0.0002749226549351256,2.2667788208644497,0.005701434129840033,0.0002723619730528872,0.0007821304408346147,0.00021174735318587115
2018-08-30,0.6632441047165284,1.7655549773557582,1.7080114442466021,4.541331120415908,4.839337423059333,0.0007091992364315046,-0.0012100490399296867,2.2567362447950536,-0.004430329054144866,-0.00020475364064601753,0.0010505908124401513,-0.00020475364064601753
2018-08-31,0.6633332961313206,1.7657924047903997,1.7082411333702754,4.541941827310684,4.839988205099234,0.00015879317591260171,0.0006799928612921686,2.2570397250628087,0.00013447750859452157,0.000585851532672633,0.0021005934217323313,0.0021005934217323313
2018-09-04,0.6644306630939191,1.7687135942725578,1.7054151522310126,4.534427992355613,4.83198130542057,-0.0009435883128655917,-0.00028319723129891015,2.2533058542590947,-0.0016543221469484948,0.00038924010598456206,0.0001937384586425901,0.0005473896179096936
2018-09-05,0.6662931464155167,1.7637556659995364,1.7006346575099536,4.521717416252122,4.81843664968522,-0.0016030664075161398,0.000331093264204663,2.246989552491091,-0.002803126684318036,0.00015219127759075012,0.00015219127759075012,0.000331137818367471
2018-09-06,0.6638596405680883,1.7573138922101237,1.6944234209008815,4.505202724735235,4.800838249002947,0.00028764435802169827,0.0013384526196162701,2.2387828611203116,-0.0036523050860121087,0.00021686448260048886,0.00021686448260048886,0.0003730610637593289
2018-09-07,0.6623902902667647,1.7534243505973368,1.6906730775874363,4.495231157589732,4.790212338499121,0.00108029685335812,0.00078292409561614,2.233827662655813,-0.002213344827027508,0.00119751728823052,0.0013914940237814291,0.0003549734389486326
2018-09-10,0.6636473923201316,1.7567520463440118,1.6938816822856595,4.503762327810071,4.799303331913842,0.0003544524014113763,0.00041243431868106064,2.2380670806890417,0.0018978268127400888,0.000267221099792848,0.00013369798672170164,0.000267221099792848
2018-09-11,0.6611654562542785,1.7633220205698417,1.7002165313142303,4.486918970505006,4.817251965733984,-0.001178644659901042,0.0005205734066845245,2.246437096859739,0.003739841510076891,0.00039231789730693296,-0.00018530362804843796,0.0005309083142409773
2018-09-12,0.660929637086874,1.7639509480596602,1.700822950846632,4.4885193286087555,4.818970144348718,-0.0005917520146805583,0.00042247358039445963,2.247238337942129,0.00035667194221011833,0.00020324155854550482,0.00020324155854550482,0.0004525136685116077
2018-09-13,0.6644208355240362,1.773268585592515,1.7098071302428797,4.464809827951045,4.844425170258639,0.000916262720743178,0.0014342863450148827,2.2591088223827036,0.005282254329749936,0.0015095614420685749,-9.753980202662968e-05,0.0015095614420685749
2018-09-14,0.6646038713976237,1.7737570888833745,1.7102781510553189,,4.8457597214130566,0.001229115446650138,0.0013807309860626223,2.2597311658354156,0.00027548183892078804,0.00047182642823196666,,0.0006456078537202801
2018-09-17,0.6683055303693227,1.7638777545546829,1.7007523767792208,4.439942077298602,4.818770185661865,-0.0006548538880865732,0.0003987919504970783,2.247145090876129,-0.005569722252617426,0.000438376532040517,0.0004133965051276047,0.0019729162014119977
2018-09-18,0.6647173881901317,1.7733480400490387,1.7098837411958947,4.463780191329943,4.844642233354552,-0.001177658540697988,0.0008899830992727833,2.2592100457761415,0.005369014643958003,0.00032176212901549573,0.001056849275576096,0.00032176212901549573
2018-09-19,0.6638843160184245,1.7755705287775776,1.7120266918497409,4.469374525289131,4.85071389132257,-0.00024371941390536386,3.7747422043893732e-06,2.2620414521040275,0.0012532727238796504,0.00024960466840761653,0.00024960466840761653,0.00022906882072013402
2018-09-20,0.6690895620080766,1.7894920526805573,1.7254499944597108,4.434331983595212,4.888746359360353,0.0010139362748053716,0.0004777729870838318,2.27977719598725,0.007840591898404803,0.0004404119020263147,-0.00033596010455270824,0.00023835073332869076
2018-09-21,0.6688429804164735,1.7888325657843833,1.7248141091761495,4.432697785872967,,0.001064401368875784,0.0009337597166712078,2.278937022830461,-0.00036853301202766087,7.359207474709733e-05,0.0010926954218315093,
2018-09-24,0.6664915373363308,1.7825435890267467,1.7187502013228755,4.417113804519878,4.871559053619127,0.000737706789730021,0.0003598992779272583,2.2709249918316776,-0.0035156877607932513,0.0005926024796085866,0.000436373060081539,9.037856820494873e-06
2018-09-25,0.6673613728513756,1.7802171983166,1.7165070671150866,4.411349046460802,4.865201200831662,-0.0006943052778273231,0.001279754205987308,2.2679612164508343,-0.0013050961134796202,0.002579015845769713,0.002579015845769713,0.0005503651862259279
2018-09-26,0.6651662356935633,1.7860728277850915,1.7108609979867928,4.396838892589305,4.849198201001827,0.0005112675717346796,-8.517425946527526e-05,2.260501261258286,-0.003289278113945082,0.001857380245723887,0.0002989342401340635,0.0009333128460760551
2018-09-27,0.6670042809637349,1.7910082597675483,1.7155885980911363,4.40898862072727,4.862597927775665,0.0009459877300321307,0.0016254200901724847,2.26674767520493,0.0027632870875580196,0.00034403853691149754,0.00034403853691149754,0.0013242639430958501
2018-09-28,0.6669996985639247,1.7909959553249177,1.7155768117906725,4.408958330443991,4.86256452114177,0.0005312496571096537,0.000449500669804561,2.2667321023751703,-6.870120538793323e-06,0.0004023059463599296,0.0004167145337417039,0.0007701517972801112
2018-10-01,0.6645710825474952,1.797517159864931,1.721823407301136,4.425011811187897,4.8802696297083745,-0.0007686687248070478,0.0006560319737561079,2.2749855122352285,0.003641105118425747,0.001109511863238997,0.00034037069780739823,0.0010513861412897204
2018-10-02,0.6648347113883981,1.7968041024090728,1.7211403768157194,,4.878333674534336,-0.0005266195953195997,0.00021546260042912052,2.274083047759401,-0.0003966902079042267,0.000486100383875349,,0.00011341884346374254
2018-10-03,0.6653077544139663,1.7980825640092228,1.7223650021809869,4.428160294471762,4.881804705275667,0.0006757890951264497,0.0010537136495075037,2.2757011027539407,0.0007115197468861023,0.001016823857163753,0.0007602398366463853,0.0010069134283488975
2018-10-04,0.659872534467374,1.8127719677516023,1.7364358326396103,4.391984517172396,4.841922887976161,0.0012837235327959236,-3.0118865689505905e-05,2.257109802796727,-0.008169482334351885,-0.0005352483431891862,0.00029048477602935756,0.00029048477602935756
2018-10-05,0.6562247731082396,1.8027510028053588,1.7268368522273827,4.367705720018655,4.815156841062382,0.00022363584765459964,0.0025808109328528785,2.2446325477332,-0.005527978766503461,0.0014584139711451263,0.0014584139711451263,0.002199296428881802
2018-10-08,0.6559654877878871,1.8020387059058312,1.7261545502711406,4.365979966857195,4.81325429252224,0.00020559142456218866,0.0012899505051155507,2.243745656087132,-0.00039511662920677093,0.001073863428977415,0.0022590137706396587,0.001073863428977415
2018-10-09,0.6550353919235306,1.799483588633693,1.7237070294208265,4.3597894278934275,4.806429561656188,2.884638705841886e-06,0.00015813151192608274,2.2405642409147695,-0.0014179036575431292,0.0008632021680483517,0.00042618790479134923,0.0008632021680483517
2018-10-10,0.6335081587994135,1.740344947892793,1.667058726874827,4.216508309737785,4.648469959863404,0.001564685741339257,0.002565150656316589,2.1669298246092707,-0.0328642290012785,0.0012614959513701446,0.0010459215751960026,0.000715814974668301
2018-10-11,0.6204749906227836,1.7045408180229884,1.6327623149882713,4.129762052162955,4.552836951970139,0.0002883087962142128,0.005221713284809572,2.122349560821334,-0.02057300761734404,0.004126750248813705,0.007921638559808581,0.007921638559808581
2018-10-12,0.6292895810851304,1.7287558620848702,1.6559576594364485,4.18843026884679,4.617515454375491,0.0012509170613429117,0.0038797941750907355,2.1525000785364874,0.014206197825152422,0.003504659163635432,0.0008045799684381037,0.0037610567292602854
2018-10-15,0.6255736393462544,1.7185475950845324,1.6461792642914017,4.163697676215046,4.590249122749229,0.001187258889146229,0.0014345616082360284,2.1397896108516816,-0.005904978964482943,0.0009721107648161933,0.00016481186626881878,0.00016481186626881878
2018-10-16,0.6390207201702565,1.7554888070498356,1.6815648755535002,4.253198856663257,4.688919282541158,0.0019769438841732564,0.0024953155090856093,2.1857856727598404,0.02149560016316343,0.0019283965937112338,0.001319019000867683,0.0053068276364438074
2018-10-17,0.6388592637009664,1.7550452611432348,1.6811400074402771,4.252124233495478,4.687734569231793,0.002156150805567257,0.00234948864473513,2.185233407041047,-0.00025266233815879335,0.0007487933761536314,0.000718319709420405,0.0016858816092332387
2018-10-18,0.6480536766208147,1.7297867860129017,1.6569451709829666,4.190927991677264,4.620269057284019,-8.213406841011989e-05,0.0009590120089187368,2.1537836975163107,-0.014391922356395415,0.00155250798194202,0.00155250798194202,0.0010021507442743091
2018-10-19,0.6478196191407102,1.729162039096314,1.6563467322650292,4.1894143546431435,4.618600355181145,0.0012315838150933965,0.002497692741736373,2.15300581567856,-0.00036116989772350117,0.0016827268180433994,0.0027691648656614594,0.0015533538873318854
2018-10-22,0.6450343008417032,1.7217274592732583,1.649225223859653,4.1714018522129335,4.598742555718156,0.0029547729345040094,0.0013148243579266792,2.143748907861794,-0.004299527548581317,0.0022016862126865446,0.0025285067463351575,0.001129323206590321
2018-10-23,0.6414789814332217,1.7122375902165552,1.640134974798953,4.148409794354311,4.573395068551009,0.0010377538638188842,0.0017713815733648981,2.131932928325378,-0.005511829997012829,0.0015252359852475235,0.0020868359161307862,0.0004379652672508137
2018-10-24,0.6216800957626656,1.659390346159105,1.5895131371546822,4.020371474143837,4.432239818403577,0.0009572838858502961,0.002933625833280564,2.066132025214101,-0.030864433977743855,0.0014259076493106683,0.002791486969163547,0.0012434608730520777
2018-10-25,0.6332589124462812,1.6902965578195677,1.6191178829986588,4.095251053876948,4.514790462545011,0.0016995297539365059,0.0044506616669101,2.104613816938111,0.018625040052811848,0.007237975093380341,0.004524954945483245,0.00314127298720834
2018-10-26,0.6222862680646549,1.6610083430563616,1.5910629999280903,4.024291557556423,4.436561496115318,0.0023079699557389793,0.001838715182490444,2.068146617629838,-0.017327264039978307,0.004371132224987612,0.004371132224987612,0.0011394233458437747
2018-10-29,0.6182043193259383,1.650112793437336,1.5806262637520314,3.99789381637103,4.407459429216704,8.943141959195504e-05,0.004667811470060853,2.054580403958483,-0.0065595995737004476,0.0039023907236416973,0.003058699272391857,0.003661941120899961
2018-10-30,0.6278895904240505,1.675964747633207,1.6053895877707418,4.0605279394636,4.476510126682615,0.0004617934883569633,0.0008072090148369231,2.0867690632465705,0.015666780052058682,0.002930234689724297,0.0032111292551749836,0.0009000213508951332
2018-11-01,0.6345187505762494,1.6936593214738034,1.5884401354365862,4.103398358759775,4.429247832474682,0.0005191659131937055,0.0023286007310220867,2.1088008448398488,0.010557843693063784,-0.00021719675614315613,0.00248142569236946,-0.002097515891297551
2018-11-02,0.6385268065254875,1.682961006706508,1.5784064572685834,4.07747847823775,4.401269663020307,-0.0001111184115962122,0.001233783151823457,2.095480211266384,-0.0063166863793988615,0.0010752977633630423,0.0007144406750205189,0.0010752977633630423
2018-11-05,0.6421027591633234,1.692386122128137,1.5872460340518353,4.100313650968108,4.425918169082168,0.0011668487186477221,0.0023438298094329733,2.1072155650721003,0.005600317169601965,0.0006085290846745079,0.0022487303970531126,0.0006085290846745079
2018-11-06,0.6461218702503377,1.702979267430639,1.5971810764453451,4.125978726876387,4.4536212999747296,0.0017387862294163062,0.0033225970162746536,2.120405250553823,0.006259295774170726,0.0010682946378752223,0.0019331013780576958,0.0023526295352211003
2018-11-07,0.6598253759963476,1.7390975095937309,1.6310554600039873,4.213486015818268,4.548077513089927,0.00040080591004798603,0.0013226816167976937,2.165376620310392,0.021208856064105275,0.0008219512191166766,0.0015338742754313858,0.0013226070174797112
2018-11-08,0.6581699293001979,1.7347342593592399,1.6351476417701454,4.224057299915408,4.559488259276384,3.0933599147469346e-05,0.0007361066902936189,2.159943871431039,-0.0025089163835961825,-0.0007981376526957611,-0.0007548299387469025,-0.0007548299387469025
2018-11-09,0.6521154150996203,1.7506921035875325,1.6501893873382916,4.185200138918121,4.517545464286484,0.0009357275392762839,-0.0001296052671645666,2.140074518153331,-0.00919901370610332,-9.891246121167427e-05,0.00016567529647733368,0.0004720104473557945
2018-11-12,0.6392677702004286,1.7162008617706592,1.617678198714268,4.102745462994451,4.428543090477792,0.0025833702062729638,0.0019786365451580057,2.0979118628466127,-0.01970148934024063,0.0021404327594268524,0.0016947107051766266,0.0003588658578337038
2018-11-13,0.6402151136982979,1.713657589916165,1.6152809295343806,4.096665523696774,4.421980345259958,-0.0007975182559467544,0.0029057806616512713,2.094802925942524,-0.0014819196931705747,0.00434825080395026,0.0029717417319383116,0.001341842401680268
2018-11-14,0.6353703430028039,1.700689639150715,1.60305743536038,4.065664373218156,4.388517403922929,0.0018854011987180963,0.0028410368190339877,2.078950691886669,-0.007567410690302756,0.0007360553386891802,0.003249971099483702,0.0007463473051970912
2018-11-15,0.6421012997128157,1.718706325740442,1.6200398304625472,4.108735018858045,4.435008274943656,0.0012534041146457565,0.0007603887050169258,2.100974582777145,0.010593753366266334,0.0008613849106859205,0.0004288860161391489,0.0008613849106859205
2018-11-16,0.643528887015067,1.722527534836302,1.6236416738043131,4.117869991710243,4.444868652895735,0.0015639494288615307,0.0016450672186967726,2.105645690962204,0.0022233054237545957,0.0011136769455623555,0.0021135097024316198,0.0008878936527987983
