[2024-06-01T18:30:06] Estimation window: 2002-07-24 - 2006-07-12, Best order: (0, 0, 1)-(1, 1), AIC: -6.69123708156176, Final model converged
[2024-06-01T18:31:18] Estimation window: 2002-07-25 - 2006-07-13, Best order: (3, 0, 4)-(1, 1), AIC: -6.68829098685977, Final model converged
[2024-06-01T18:32:23] Estimation window: 2002-07-26 - 2006-07-14, Best order: (3, 0, 2)-(1, 1), AIC: -6.71077739937093, Final model converged
[2024-06-01T18:34:04] Estimation window: 2002-07-29 - 2006-07-17, Best order: (4, 0, 4)-(1, 1), AIC: -6.70922934671281, Final model converged
[2024-06-01T18:36:05] Estimation window: 2002-07-30 - 2006-07-18, Best order: (4, 0, 2)-(1, 1), AIC: -6.71263403924605, Final model converged
[2024-06-01T18:37:06] Estimation window: 2002-07-31 - 2006-07-19, Best order: (3, 0, 2)-(1, 1), AIC: -6.73816597410648, Final model converged
[2024-06-01T18:38:11] Estimation window: 2002-08-01 - 2006-07-20, Best order: (3, 0, 5)-(1, 1), AIC: -6.71679651511171, Final model converged
[2024-06-01T18:39:44] Estimation window: 2002-08-02 - 2006-07-21, Best order: (5, 0, 4)-(1, 1), AIC: -6.72602577772412, Final model converged
[2024-06-01T18:41:00] Estimation window: 2002-08-05 - 2006-07-24, Best order: (5, 0, 5)-(1, 1), AIC: -6.72453884088317, Final model converged
[2024-06-01T18:44:39] Estimation window: 2002-08-06 - 2006-07-25, Best order: (5, 0, 2)-(1, 1), AIC: -6.73130760046019, Final model converged
[2024-06-01T18:46:59] Estimation window: 2002-08-07 - 2006-07-26, Best order: (4, 0, 2)-(1, 1), AIC: -6.75062473973725, Final model converged
[2024-06-01T18:49:12] Estimation window: 2002-08-08 - 2006-07-27, Best order: (4, 0, 3)-(1, 1), AIC: -6.75116395981329, Final model converged
[2024-06-01T18:50:06] Estimation window: 2002-08-09 - 2006-07-28, Best order: (3, 0, 4)-(1, 1), AIC: -6.74697876643357, Final model converged
[2024-06-01T18:51:00] Estimation window: 2002-08-12 - 2006-07-31, Best order: (4, 0, 2)-(1, 1), AIC: -6.72991455902873, Final model converged
[2024-06-01T18:53:05] Estimation window: 2002-08-13 - 2006-08-01, Best order: (5, 0, 5)-(1, 1), AIC: -6.7579652601537, Final model converged
[2024-06-01T18:55:20] Estimation window: 2002-08-14 - 2006-08-02, Best order: (4, 0, 5)-(1, 1), AIC: -6.72604476880045, Final model converged
[2024-06-01T18:58:36] Estimation window: 2002-08-15 - 2006-08-03, Best order: (2, 0, 4)-(1, 1), AIC: -6.7583295100063, Final model converged
[2024-06-01T19:01:28] Estimation window: 2002-08-16 - 2006-08-04, Best order: (4, 0, 2)-(1, 1), AIC: -6.74774400238858, Final model converged
[2024-06-01T19:03:14] Estimation window: 2002-08-19 - 2006-08-07, Best order: (4, 0, 5)-(1, 1), AIC: -6.75377399321857, Final model converged
[2024-06-01T19:04:55] Estimation window: 2002-08-20 - 2006-08-08, Best order: (3, 0, 5)-(1, 1), AIC: -6.78417010124991, Final model converged
[2024-06-01T19:06:45] Estimation window: 2002-08-21 - 2006-08-09, Best order: (5, 0, 5)-(1, 1), AIC: -6.7457268983983, Final model converged
[2024-06-01T19:09:00] Estimation window: 2002-08-22 - 2006-08-10, Best order: (5, 0, 4)-(1, 1), AIC: -6.76661099630374, Final model converged
[2024-06-01T19:12:17] Estimation window: 2002-08-23 - 2006-08-11, Best order: (4, 0, 5)-(1, 1), AIC: -6.74720053378555, Final model converged
[2024-06-01T19:14:07] Estimation window: 2002-08-26 - 2006-08-14, Best order: (4, 0, 5)-(1, 1), AIC: -6.76639253923166, Final model converged
[2024-06-01T19:15:06] Estimation window: 2002-08-27 - 2006-08-15, Best order: (5, 0, 4)-(1, 1), AIC: -6.7797936010933, Final model converged
[2024-06-01T19:16:04] Estimation window: 2002-08-28 - 2006-08-16, Best order: (4, 0, 5)-(1, 1), AIC: -6.77436521127181, Final model converged
[2024-06-01T19:17:05] Estimation window: 2002-08-29 - 2006-08-17, Best order: (2, 0, 3)-(1, 1), AIC: -6.76232952362774, Final model converged
[2024-06-01T19:19:09] Estimation window: 2002-08-30 - 2006-08-18, Best order: (4, 0, 2)-(1, 1), AIC: -6.78499005434725, Final model FAILED to converge
[2024-06-01T19:21:49] Estimation window: 2002-09-03 - 2006-08-21, Best order: (5, 0, 4)-(1, 1), AIC: -6.74780845251824, Final model converged
[2024-06-01T19:22:48] Estimation window: 2002-09-04 - 2006-08-22, Best order: (3, 0, 3)-(1, 1), AIC: -6.77551906560441, Final model converged
[2024-06-01T19:24:28] Estimation window: 2002-09-05 - 2006-08-23, Best order: (3, 0, 2)-(1, 1), AIC: -6.78644521484688, Final model FAILED to converge
[2024-06-01T19:25:36] Estimation window: 2002-09-06 - 2006-08-24, Best order: (4, 0, 5)-(1, 1), AIC: -6.7856757966311, Final model converged
[2024-06-01T19:27:29] Estimation window: 2002-09-09 - 2006-08-25, Best order: (5, 0, 5)-(1, 1), AIC: -6.79056727541058, Final model converged
[2024-06-01T19:28:25] Estimation window: 2002-09-10 - 2006-08-28, Best order: (4, 0, 2)-(1, 1), AIC: -6.78651521050257, Final model converged
[2024-06-01T19:29:22] Estimation window: 2002-09-11 - 2006-08-29, Best order: (4, 0, 2)-(1, 1), AIC: -6.78656555848719, Final model converged
[2024-06-01T19:31:02] Estimation window: 2002-09-12 - 2006-08-30, Best order: (3, 0, 2)-(1, 1), AIC: -6.81940509328761, Final model converged
[2024-06-01T19:32:33] Estimation window: 2002-09-13 - 2006-08-31, Best order: (4, 0, 4)-(1, 1), AIC: -6.82282410836585, Final model converged
[2024-06-01T19:33:34] Estimation window: 2002-09-16 - 2006-09-01, Best order: (3, 0, 4)-(1, 1), AIC: -6.82429803439571, Final model FAILED to converge
[2024-06-01T19:35:21] Estimation window: 2002-09-17 - 2006-09-05, Best order: (5, 0, 5)-(1, 1), AIC: -6.81799287123463, Final model converged
[2024-06-01T19:36:19] Estimation window: 2002-09-18 - 2006-09-06, Best order: (5, 0, 4)-(1, 1), AIC: -6.81392085781954, Final model converged
[2024-06-01T19:37:19] Estimation window: 2002-09-19 - 2006-09-07, Best order: (5, 0, 5)-(1, 1), AIC: -6.81843880096193, Final model FAILED to converge
[2024-06-01T19:38:51] Estimation window: 2002-09-20 - 2006-09-08, Best order: (5, 0, 5)-(1, 1), AIC: -6.81357189847268, Final model converged
[2024-06-01T19:39:53] Estimation window: 2002-09-23 - 2006-09-11, Best order: (4, 0, 3)-(1, 1), AIC: -6.79850441123273, Final model converged
