[2024-06-02T01:21:35] Estimation window: 2013-09-06 - 2017-08-24, Best order: (3, 0, 4)-(1, 1), AIC: -7.07363381758971, Final model converged
[2024-06-02T01:22:56] Estimation window: 2013-09-09 - 2017-08-25, Best order: (2, 0, 3)-(1, 1), AIC: -7.07387862046114, Final model converged
[2024-06-02T01:26:05] Estimation window: 2013-09-10 - 2017-08-28, Best order: (5, 0, 5)-(1, 1), AIC: 633.352667742102, Final model FAILED to converge
[2024-06-02T01:27:26] Estimation window: 2013-09-11 - 2017-08-29, Best order: (4, 0, 5)-(1, 1), AIC: -7.0716374424615, Final model converged
[2024-06-02T01:29:13] Estimation window: 2013-09-12 - 2017-08-30, Best order: (4, 0, 5)-(1, 1), AIC: -7.08663397847773, Final model converged
[2024-06-02T01:31:09] Estimation window: 2013-09-13 - 2017-08-31, Best order: (4, 0, 4)-(1, 1), AIC: -7.08261371300102, Final model converged
[2024-06-02T01:32:57] Estimation window: 2013-09-16 - 2017-09-01, Best order: (3, 0, 4)-(1, 1), AIC: -7.00725756864657, Final model converged
[2024-06-02T01:34:43] Estimation window: 2013-09-17 - 2017-09-05, Best order: (4, 0, 3)-(1, 1), AIC: -7.07478243349065, Final model converged
[2024-06-02T01:36:26] Estimation window: 2013-09-18 - 2017-09-06, Best order: (4, 0, 4)-(1, 1), AIC: -7.06682979649512, Final model FAILED to converge
[2024-06-02T01:37:58] Estimation window: 2013-09-19 - 2017-09-07, Best order: (4, 0, 3)-(1, 1), AIC: -7.08653199747887, Final model FAILED to converge
[2024-06-02T01:39:09] Estimation window: 2013-09-20 - 2017-09-08, Best order: (5, 0, 5)-(1, 1), AIC: -7.01522016350911, Final model converged
[2024-06-02T01:41:03] Estimation window: 2013-09-23 - 2017-09-11, Best order: (3, 0, 4)-(1, 1), AIC: -7.08339089514829, Final model converged
[2024-06-02T01:42:14] Estimation window: 2013-09-24 - 2017-09-12, Best order: (5, 0, 3)-(1, 1), AIC: -7.00593710103355, Final model converged
[2024-06-02T01:44:08] Estimation window: 2013-09-25 - 2017-09-13, Best order: (4, 0, 4)-(1, 1), AIC: -7.08162582663608, Final model converged
[2024-06-02T01:45:29] Estimation window: 2013-09-26 - 2017-09-14, Best order: (3, 0, 4)-(1, 1), AIC: -7.07484046775383, Final model converged
[2024-06-02T01:46:36] Estimation window: 2013-09-27 - 2017-09-15, Best order: (3, 0, 4)-(1, 1), AIC: -7.08412124390391, Final model converged
[2024-06-02T01:47:53] Estimation window: 2013-09-30 - 2017-09-18, Best order: (4, 0, 5)-(1, 1), AIC: -7.08433360713733, Final model converged
[2024-06-02T01:50:00] Estimation window: 2013-10-01 - 2017-09-19, Best order: (5, 0, 5)-(1, 1), AIC: -7.0818801017807, Final model converged
[2024-06-02T01:51:53] Estimation window: 2013-10-02 - 2017-09-20, Best order: (4, 0, 3)-(1, 1), AIC: -7.10187604199751, Final model converged
[2024-06-02T01:54:30] Estimation window: 2013-10-03 - 2017-09-21, Best order: (4, 0, 4)-(1, 1), AIC: -7.09623829508125, Final model converged
[2024-06-02T01:56:44] Estimation window: 2013-10-04 - 2017-09-22, Best order: (5, 0, 5)-(1, 1), AIC: -7.08867136194731, Final model FAILED to converge
[2024-06-02T01:58:20] Estimation window: 2013-10-07 - 2017-09-25, Best order: (5, 0, 5)-(1, 1), AIC: -7.10970468822357, Final model converged
[2024-06-02T01:59:42] Estimation window: 2013-10-08 - 2017-09-26, Best order: (5, 0, 3)-(1, 1), AIC: -7.1269492459376, Final model converged
[2024-06-02T02:01:58] Estimation window: 2013-10-09 - 2017-09-27, Best order: (5, 0, 3)-(1, 1), AIC: -7.10159297961336, Final model converged
[2024-06-02T02:05:20] Estimation window: 2013-10-10 - 2017-09-28, Best order: (5, 0, 4)-(1, 1), AIC: -7.10168571808935, Final model converged
[2024-06-02T02:06:58] Estimation window: 2013-10-11 - 2017-09-29, Best order: (4, 0, 3)-(1, 1), AIC: -7.11302328238845, Final model converged
[2024-06-02T02:09:03] Estimation window: 2013-10-14 - 2017-10-02, Best order: (4, 0, 4)-(1, 1), AIC: -7.12816169095927, Final model converged
[2024-06-02T02:12:02] Estimation window: 2013-10-15 - 2017-10-03, Best order: (4, 0, 4)-(1, 1), AIC: -7.10880354490908, Final model converged
[2024-06-02T02:13:25] Estimation window: 2013-10-16 - 2017-10-04, Best order: (4, 0, 5)-(1, 1), AIC: -7.11435350897504, Final model converged
[2024-06-02T02:15:15] Estimation window: 2013-10-17 - 2017-10-05, Best order: (5, 0, 3)-(1, 1), AIC: -7.11027099003745, Final model converged
[2024-06-02T02:17:45] Estimation window: 2013-10-18 - 2017-10-06, Best order: (4, 0, 4)-(1, 1), AIC: -7.03933379300309, Final model converged
[2024-06-02T02:19:19] Estimation window: 2013-10-21 - 2017-10-09, Best order: (3, 0, 4)-(1, 1), AIC: -7.11173415932214, Final model converged
[2024-06-02T02:21:02] Estimation window: 2013-10-22 - 2017-10-10, Best order: (5, 0, 5)-(1, 1), AIC: -7.13051484808242, Final model FAILED to converge
[2024-06-02T02:22:31] Estimation window: 2013-10-23 - 2017-10-11, Best order: (4, 0, 5)-(1, 1), AIC: -7.11175060227553, Final model FAILED to converge
[2024-06-02T02:24:01] Estimation window: 2013-10-24 - 2017-10-12, Best order: (5, 0, 5)-(1, 1), AIC: -7.12081952484636, Final model converged
[2024-06-02T02:25:24] Estimation window: 2013-10-25 - 2017-10-13, Best order: (4, 0, 4)-(1, 1), AIC: -7.14270349816412, Final model converged
[2024-06-02T02:27:07] Estimation window: 2013-10-28 - 2017-10-16, Best order: (4, 0, 3)-(1, 1), AIC: -7.10845455722826, Final model converged
[2024-06-02T02:28:54] Estimation window: 2013-10-29 - 2017-10-17, Best order: (3, 0, 4)-(1, 1), AIC: -7.04874635564411, Final model converged
[2024-06-02T02:30:21] Estimation window: 2013-10-30 - 2017-10-18, Best order: (4, 0, 5)-(1, 1), AIC: -7.12703212150822, Final model converged
[2024-06-02T02:32:40] Estimation window: 2013-10-31 - 2017-10-19, Best order: (4, 0, 5)-(1, 1), AIC: -7.12509808806259, Final model converged
[2024-06-02T02:34:15] Estimation window: 2013-11-01 - 2017-10-20, Best order: (4, 0, 5)-(1, 1), AIC: -7.0533443405274, Final model converged
[2024-06-02T02:35:29] Estimation window: 2013-11-04 - 2017-10-23, Best order: (5, 0, 5)-(1, 1), AIC: -7.13640984786732, Final model converged
[2024-06-02T02:36:51] Estimation window: 2013-11-05 - 2017-10-24, Best order: (3, 0, 3)-(1, 1), AIC: -7.05579123117454, Final model converged
[2024-06-02T02:38:55] Estimation window: 2013-11-06 - 2017-10-25, Best order: (4, 0, 3)-(1, 1), AIC: -7.13350494226856, Final model converged
[2024-06-02T02:40:37] Estimation window: 2013-11-07 - 2017-10-26, Best order: (4, 0, 5)-(1, 1), AIC: -7.12260216112119, Final model converged
[2024-06-02T02:42:31] Estimation window: 2013-11-08 - 2017-10-27, Best order: (5, 0, 5)-(1, 1), AIC: -7.14243967704901, Final model converged
