[2024-06-01T19:00:10] Estimation window: 2009-07-07 - 2013-06-25, Best order: (3, 0, 4)-(1, 1), AIC: -6.39460479612704, Final model converged
[2024-06-01T19:02:00] Estimation window: 2009-07-08 - 2013-06-26, Best order: (5, 0, 4)-(1, 1), AIC: -6.4027494574052, Final model converged
[2024-06-01T19:03:24] Estimation window: 2009-07-09 - 2013-06-27, Best order: (5, 0, 5)-(1, 1), AIC: -6.40028586518845, Final model converged
[2024-06-01T19:05:28] Estimation window: 2009-07-10 - 2013-06-28, Best order: (3, 0, 5)-(1, 1), AIC: -6.3888674732507, Final model converged
[2024-06-01T19:07:09] Estimation window: 2009-07-13 - 2013-07-01, Best order: (4, 0, 5)-(1, 1), AIC: -6.40609455776606, Final model converged
[2024-06-01T19:10:00] Estimation window: 2009-07-14 - 2013-07-02, Best order: (4, 0, 4)-(1, 1), AIC: -6.42740702347509, Final model converged
[2024-06-01T19:11:49] Estimation window: 2009-07-15 - 2013-07-03, Best order: (5, 0, 4)-(1, 1), AIC: -6.39904653271843, Final model converged
[2024-06-01T19:13:52] Estimation window: 2009-07-16 - 2013-07-05, Best order: (5, 0, 3)-(1, 1), AIC: -6.40777104378274, Final model converged
[2024-06-01T19:16:00] Estimation window: 2009-07-17 - 2013-07-08, Best order: (4, 0, 4)-(1, 1), AIC: -6.41832088083852, Final model converged
[2024-06-01T19:19:42] Estimation window: 2009-07-20 - 2013-07-09, Best order: (5, 0, 5)-(1, 1), AIC: -6.42234951500262, Final model converged
[2024-06-01T19:24:29] Estimation window: 2009-07-21 - 2013-07-10, Best order: (5, 0, 5)-(1, 1), AIC: -2.57658008084609, Final model FAILED to converge
[2024-06-01T19:26:52] Estimation window: 2009-07-22 - 2013-07-11, Best order: (4, 0, 4)-(1, 1), AIC: -6.40867962854698, Final model converged
[2024-06-01T19:29:46] Estimation window: 2009-07-23 - 2013-07-12, Best order: (4, 0, 4)-(1, 1), AIC: -6.42966075641043, Final model converged
[2024-06-01T19:31:30] Estimation window: 2009-07-24 - 2013-07-15, Best order: (5, 0, 3)-(1, 1), AIC: -6.41336487805915, Final model converged
[2024-06-01T19:33:45] Estimation window: 2009-07-27 - 2013-07-16, Best order: (5, 0, 4)-(1, 1), AIC: -6.41502050567296, Final model converged
[2024-06-01T19:36:48] Estimation window: 2009-07-28 - 2013-07-17, Best order: (5, 0, 5)-(1, 1), AIC: -6.41465019092841, Final model converged
[2024-06-01T19:40:00] Estimation window: 2009-07-29 - 2013-07-18, Best order: (5, 0, 5)-(1, 1), AIC: -6.42526699683825, Final model converged
[2024-06-01T19:45:43] Estimation window: 2009-07-30 - 2013-07-19, Best order: (4, 0, 5)-(1, 1), AIC: -6.41541043013694, Final model converged
[2024-06-01T19:49:33] Estimation window: 2009-07-31 - 2013-07-22, Best order: (4, 0, 3)-(1, 1), AIC: -6.42616671301635, Final model converged
[2024-06-01T19:52:52] Estimation window: 2009-08-03 - 2013-07-23, Best order: (4, 0, 5)-(1, 1), AIC: -6.4305396062933, Final model converged
[2024-06-01T19:55:05] Estimation window: 2009-08-04 - 2013-07-24, Best order: (3, 0, 3)-(1, 1), AIC: -6.4324433012885, Final model converged
[2024-06-01T19:58:03] Estimation window: 2009-08-05 - 2013-07-25, Best order: (5, 0, 3)-(1, 1), AIC: -6.42314328920966, Final model converged
[2024-06-01T20:00:54] Estimation window: 2009-08-06 - 2013-07-26, Best order: (5, 0, 3)-(1, 1), AIC: -6.42426230150984, Final model converged
[2024-06-01T20:03:11] Estimation window: 2009-08-07 - 2013-07-29, Best order: (4, 0, 4)-(1, 1), AIC: -6.42585656671872, Final model converged
[2024-06-01T20:05:30] Estimation window: 2009-08-10 - 2013-07-30, Best order: (5, 0, 5)-(1, 1), AIC: -6.43833480668338, Final model converged
[2024-06-01T20:07:55] Estimation window: 2009-08-11 - 2013-07-31, Best order: (5, 0, 3)-(1, 1), AIC: -6.42907532222467, Final model converged
[2024-06-01T20:09:55] Estimation window: 2009-08-12 - 2013-08-01, Best order: (5, 0, 5)-(1, 1), AIC: -6.43564939021607, Final model converged
[2024-06-01T20:12:33] Estimation window: 2009-08-13 - 2013-08-02, Best order: (5, 0, 4)-(1, 1), AIC: -6.44691116337894, Final model converged
[2024-06-01T20:14:44] Estimation window: 2009-08-14 - 2013-08-05, Best order: (5, 0, 4)-(1, 1), AIC: -6.45354172042453, Final model converged
[2024-06-01T20:16:48] Estimation window: 2009-08-17 - 2013-08-06, Best order: (5, 0, 3)-(1, 1), AIC: -6.44836412678598, Final model converged
[2024-06-01T20:18:46] Estimation window: 2009-08-18 - 2013-08-07, Best order: (5, 0, 5)-(1, 1), AIC: -6.44703469711367, Final model converged
[2024-06-01T20:22:15] Estimation window: 2009-08-19 - 2013-08-08, Best order: (4, 0, 4)-(1, 1), AIC: -6.45487880987505, Final model converged
[2024-06-01T20:24:12] Estimation window: 2009-08-20 - 2013-08-09, Best order: (4, 0, 4)-(1, 1), AIC: -6.45464392125928, Final model converged
[2024-06-01T20:28:02] Estimation window: 2009-08-21 - 2013-08-12, Best order: (5, 0, 5)-(1, 1), AIC: -6.44118617563154, Final model converged
[2024-06-01T20:30:11] Estimation window: 2009-08-24 - 2013-08-13, Best order: (3, 0, 5)-(1, 1), AIC: -6.44499569345002, Final model converged
[2024-06-01T20:32:12] Estimation window: 2009-08-25 - 2013-08-14, Best order: (5, 0, 4)-(1, 1), AIC: -6.44918753341251, Final model converged
[2024-06-01T20:34:26] Estimation window: 2009-08-26 - 2013-08-15, Best order: (4, 0, 4)-(1, 1), AIC: -6.44694426597865, Final model FAILED to converge
[2024-06-01T20:38:00] Estimation window: 2009-08-27 - 2013-08-16, Best order: (4, 0, 4)-(1, 1), AIC: -6.45328435534399, Final model converged
[2024-06-01T20:41:21] Estimation window: 2009-08-28 - 2013-08-19, Best order: (4, 0, 5)-(1, 1), AIC: -6.4588817651179, Final model converged
[2024-06-01T20:43:33] Estimation window: 2009-08-31 - 2013-08-20, Best order: (5, 0, 4)-(1, 1), AIC: -6.4423355304287, Final model converged
[2024-06-01T20:47:26] Estimation window: 2009-09-01 - 2013-08-21, Best order: (4, 0, 5)-(1, 1), AIC: -6.4646099757537, Final model converged
[2024-06-01T20:49:30] Estimation window: 2009-09-02 - 2013-08-22, Best order: (4, 0, 3)-(1, 1), AIC: -6.46314459739371, Final model converged
[2024-06-01T20:51:31] Estimation window: 2009-09-03 - 2013-08-23, Best order: (5, 0, 5)-(1, 1), AIC: -6.45713864058326, Final model converged
[2024-06-01T20:54:51] Estimation window: 2009-09-04 - 2013-08-26, Best order: (5, 0, 5)-(1, 1), AIC: -6.45725087663755, Final model converged
[2024-06-01T20:56:51] Estimation window: 2009-09-08 - 2013-08-27, Best order: (4, 0, 5)-(1, 1), AIC: -6.45482718515342, Final model converged
[2024-06-01T20:58:48] Estimation window: 2009-09-09 - 2013-08-28, Best order: (4, 0, 3)-(1, 1), AIC: -6.44968631472067, Final model converged
[2024-06-01T21:03:09] Estimation window: 2009-09-10 - 2013-08-29, Best order: (4, 0, 4)-(1, 1), AIC: 84.8616314377549, Final model FAILED to converge
[2024-06-01T21:05:04] Estimation window: 2009-09-11 - 2013-08-30, Best order: (5, 0, 5)-(1, 1), AIC: -6.44261339021969, Final model converged
[2024-06-01T21:07:01] Estimation window: 2009-09-14 - 2013-09-03, Best order: (1, 0, 1)-(1, 1), AIC: -6.44479631282606, Final model converged
[2024-06-01T21:08:57] Estimation window: 2009-09-15 - 2013-09-04, Best order: (5, 0, 3)-(1, 1), AIC: -6.44883530200975, Final model converged
[2024-06-01T21:12:13] Estimation window: 2009-09-16 - 2013-09-05, Best order: (4, 0, 3)-(1, 1), AIC: -6.46235350603596, Final model converged
[2024-06-01T21:14:06] Estimation window: 2009-09-17 - 2013-09-06, Best order: (1, 0, 1)-(1, 1), AIC: -6.44809452770854, Final model converged
[2024-06-01T21:16:29] Estimation window: 2009-09-18 - 2013-09-09, Best order: (5, 0, 5)-(1, 1), AIC: -6.47789151963253, Final model FAILED to converge
[2024-06-01T21:18:32] Estimation window: 2009-09-21 - 2013-09-10, Best order: (4, 0, 3)-(1, 1), AIC: -6.46755123713027, Final model converged
[2024-06-01T21:20:28] Estimation window: 2009-09-22 - 2013-09-11, Best order: (4, 0, 4)-(1, 1), AIC: -6.45663226692932, Final model converged
[2024-06-01T21:22:25] Estimation window: 2009-09-23 - 2013-09-12, Best order: (5, 0, 2)-(1, 1), AIC: -6.45067059763431, Final model converged
[2024-06-01T21:25:08] Estimation window: 2009-09-24 - 2013-09-13, Best order: (5, 0, 3)-(1, 1), AIC: -6.45299096921654, Final model converged
[2024-06-01T21:28:44] Estimation window: 2009-09-25 - 2013-09-16, Best order: (4, 0, 3)-(1, 1), AIC: -6.44800925915907, Final model converged
[2024-06-01T21:32:10] Estimation window: 2009-09-28 - 2013-09-17, Best order: (4, 0, 3)-(1, 1), AIC: -6.4683436264673, Final model converged
[2024-06-01T21:35:40] Estimation window: 2009-09-29 - 2013-09-18, Best order: (4, 0, 3)-(1, 1), AIC: -6.47271113927132, Final model converged
[2024-06-01T21:38:59] Estimation window: 2009-09-30 - 2013-09-19, Best order: (5, 0, 2)-(1, 1), AIC: -6.45722582665181, Final model converged
[2024-06-01T21:44:33] Estimation window: 2009-10-01 - 2013-09-20, Best order: (2, 0, 4)-(1, 1), AIC: -6.46588204710972, Final model converged
[2024-06-01T21:49:34] Estimation window: 2009-10-02 - 2013-09-23, Best order: (5, 0, 2)-(1, 1), AIC: -6.46317406122241, Final model converged
[2024-06-01T21:53:56] Estimation window: 2009-10-05 - 2013-09-24, Best order: (5, 0, 5)-(1, 1), AIC: -6.4620091438779, Final model converged
[2024-06-01T21:57:43] Estimation window: 2009-10-06 - 2013-09-25, Best order: (3, 0, 3)-(1, 1), AIC: -6.47636804448639, Final model converged
[2024-06-01T22:01:11] Estimation window: 2009-10-07 - 2013-09-26, Best order: (4, 0, 4)-(1, 1), AIC: -6.4657578020543, Final model converged
[2024-06-01T22:04:29] Estimation window: 2009-10-08 - 2013-09-27, Best order: (3, 0, 3)-(1, 1), AIC: -6.48323904809579, Final model converged
[2024-06-01T22:08:02] Estimation window: 2009-10-09 - 2013-09-30, Best order: (5, 0, 2)-(1, 1), AIC: -6.47581435905023, Final model converged
[2024-06-01T22:11:31] Estimation window: 2009-10-12 - 2013-10-01, Best order: (5, 0, 4)-(1, 1), AIC: -6.46681204211226, Final model converged
[2024-06-01T22:15:21] Estimation window: 2009-10-13 - 2013-10-02, Best order: (5, 0, 3)-(1, 1), AIC: -6.47167799383768, Final model converged
