[2024-06-01T19:00:17] Estimation window: 2010-05-06 - 2014-04-25, Best order: (5, 0, 3)-(1, 1), AIC: -6.52770242084833, Final model converged
[2024-06-01T19:02:41] Estimation window: 2010-05-07 - 2014-04-28, Best order: (5, 0, 4)-(1, 1), AIC: -6.54248377577591, Final model FAILED to converge
[2024-06-01T19:04:15] Estimation window: 2010-05-10 - 2014-04-29, Best order: (3, 0, 5)-(1, 1), AIC: -6.53995697460332, Final model converged
[2024-06-01T19:05:50] Estimation window: 2010-05-11 - 2014-04-30, Best order: (3, 0, 5)-(1, 1), AIC: -6.55834253308481, Final model converged
[2024-06-01T19:07:48] Estimation window: 2010-05-12 - 2014-05-01, Best order: (5, 0, 4)-(1, 1), AIC: -6.57648880887478, Final model converged
[2024-06-01T19:09:40] Estimation window: 2010-05-13 - 2014-05-02, Best order: (5, 0, 5)-(1, 1), AIC: -6.58268927873567, Final model converged
[2024-06-01T19:11:24] Estimation window: 2010-05-14 - 2014-05-05, Best order: (4, 0, 5)-(1, 1), AIC: -6.5650927987666, Final model converged
[2024-06-01T19:13:22] Estimation window: 2010-05-17 - 2014-05-06, Best order: (5, 0, 4)-(1, 1), AIC: -6.55879164833971, Final model converged
[2024-06-01T19:15:20] Estimation window: 2010-05-18 - 2014-05-07, Best order: (5, 0, 3)-(1, 1), AIC: -6.58336513536938, Final model converged
[2024-06-01T19:17:39] Estimation window: 2010-05-19 - 2014-05-08, Best order: (5, 0, 4)-(1, 1), AIC: -6.56364877335686, Final model converged
[2024-06-01T19:20:38] Estimation window: 2010-05-20 - 2014-05-09, Best order: (5, 0, 5)-(1, 1), AIC: -6.59491122464732, Final model converged
[2024-06-01T19:22:38] Estimation window: 2010-05-21 - 2014-05-12, Best order: (4, 0, 4)-(1, 1), AIC: -6.57856752057549, Final model converged
[2024-06-01T19:24:31] Estimation window: 2010-05-24 - 2014-05-13, Best order: (3, 0, 4)-(1, 1), AIC: -6.58470753558319, Final model converged
[2024-06-01T19:26:24] Estimation window: 2010-05-25 - 2014-05-14, Best order: (3, 0, 3)-(1, 1), AIC: -6.57690672166826, Final model converged
[2024-06-01T19:28:25] Estimation window: 2010-05-26 - 2014-05-15, Best order: (5, 0, 3)-(1, 1), AIC: -6.59028582463802, Final model converged
[2024-06-01T19:30:18] Estimation window: 2010-05-27 - 2014-05-16, Best order: (5, 0, 4)-(1, 1), AIC: -6.56950466124685, Final model converged
[2024-06-01T19:32:11] Estimation window: 2010-05-28 - 2014-05-19, Best order: (5, 0, 3)-(1, 1), AIC: -6.57506440423572, Final model converged
[2024-06-01T19:34:03] Estimation window: 2010-06-01 - 2014-05-20, Best order: (5, 0, 4)-(1, 1), AIC: -6.59370953364271, Final model converged
[2024-06-01T19:36:01] Estimation window: 2010-06-02 - 2014-05-21, Best order: (5, 0, 4)-(1, 1), AIC: -6.59115058207943, Final model converged
[2024-06-01T19:39:01] Estimation window: 2010-06-03 - 2014-05-22, Best order: (4, 0, 5)-(1, 1), AIC: -6.62166972807454, Final model converged
[2024-06-01T19:41:18] Estimation window: 2010-06-04 - 2014-05-23, Best order: (4, 0, 5)-(1, 1), AIC: -6.60590992803023, Final model converged
[2024-06-01T19:44:35] Estimation window: 2010-06-07 - 2014-05-27, Best order: (5, 0, 5)-(1, 1), AIC: -6.60922756861686, Final model converged
[2024-06-01T19:46:49] Estimation window: 2010-06-08 - 2014-05-28, Best order: (3, 0, 5)-(1, 1), AIC: -6.62154284061783, Final model converged
[2024-06-01T19:48:49] Estimation window: 2010-06-09 - 2014-05-29, Best order: (4, 0, 4)-(1, 1), AIC: -6.62354493532861, Final model converged
[2024-06-01T19:50:56] Estimation window: 2010-06-10 - 2014-05-30, Best order: (4, 0, 5)-(1, 1), AIC: -6.63681971359848, Final model converged
[2024-06-01T19:54:20] Estimation window: 2010-06-11 - 2014-06-02, Best order: (4, 0, 5)-(1, 1), AIC: -6.63849966653982, Final model converged
[2024-06-01T20:00:31] Estimation window: 2010-06-14 - 2014-06-03, Best order: (4, 0, 5)-(1, 1), AIC: -6.64223638642856, Final model converged
[2024-06-01T20:03:12] Estimation window: 2010-06-15 - 2014-06-04, Best order: (5, 0, 3)-(1, 1), AIC: -6.62676015172692, Final model converged
[2024-06-01T20:05:35] Estimation window: 2010-06-16 - 2014-06-05, Best order: (5, 0, 5)-(1, 1), AIC: -6.65081973014697, Final model converged
[2024-06-01T20:08:18] Estimation window: 2010-06-17 - 2014-06-06, Best order: (5, 0, 5)-(1, 1), AIC: -6.64929041503304, Final model converged
[2024-06-01T20:10:28] Estimation window: 2010-06-18 - 2014-06-09, Best order: (5, 0, 4)-(1, 1), AIC: -6.62402158738464, Final model converged
[2024-06-01T20:13:08] Estimation window: 2010-06-21 - 2014-06-10, Best order: (4, 0, 5)-(1, 1), AIC: -6.62325792323624, Final model converged
[2024-06-01T20:16:47] Estimation window: 2010-06-22 - 2014-06-11, Best order: (3, 0, 5)-(1, 1), AIC: -6.62718975154675, Final model converged
[2024-06-01T20:18:54] Estimation window: 2010-06-23 - 2014-06-12, Best order: (5, 0, 5)-(1, 1), AIC: -6.63087343309377, Final model converged
[2024-06-01T20:20:54] Estimation window: 2010-06-24 - 2014-06-13, Best order: (5, 0, 5)-(1, 1), AIC: -6.63324752296556, Final model converged
[2024-06-01T20:23:17] Estimation window: 2010-06-25 - 2014-06-16, Best order: (5, 0, 4)-(1, 1), AIC: -6.65109645975018, Final model converged
[2024-06-01T20:25:19] Estimation window: 2010-06-28 - 2014-06-17, Best order: (5, 0, 4)-(1, 1), AIC: -6.65275232152227, Final model converged
[2024-06-01T20:27:44] Estimation window: 2010-06-29 - 2014-06-18, Best order: (5, 0, 5)-(1, 1), AIC: -6.66025269465904, Final model converged
[2024-06-01T20:30:38] Estimation window: 2010-06-30 - 2014-06-19, Best order: (4, 0, 5)-(1, 1), AIC: -6.64366230213375, Final model FAILED to converge
[2024-06-01T20:32:45] Estimation window: 2010-07-01 - 2014-06-20, Best order: (5, 0, 4)-(1, 1), AIC: -6.64960589948115, Final model converged
[2024-06-01T20:36:49] Estimation window: 2010-07-02 - 2014-06-23, Best order: (5, 0, 3)-(1, 1), AIC: -6.65111553389489, Final model converged
