[2024-06-01T21:50:32] Estimation window: 2011-03-07 - 2015-02-25, Best order: (4, 0, 3)-(1, 1), AIC: -6.72567926604184, Final model converged
[2024-06-01T21:53:55] Estimation window: 2011-03-08 - 2015-02-26, Best order: (3, 0, 4)-(1, 1), AIC: -6.727253788213, Final model converged
[2024-06-01T21:59:01] Estimation window: 2011-03-09 - 2015-02-27, Best order: (5, 0, 5)-(1, 1), AIC: -6.76690597058866, Final model converged
[2024-06-01T22:02:20] Estimation window: 2011-03-10 - 2015-03-02, Best order: (5, 0, 3)-(1, 1), AIC: -6.76620578185227, Final model converged
[2024-06-01T22:05:33] Estimation window: 2011-03-11 - 2015-03-03, Best order: (1, 0, 3)-(1, 1), AIC: -6.74539854989258, Final model converged
[2024-06-01T22:11:13] Estimation window: 2011-03-14 - 2015-03-04, Best order: (5, 0, 4)-(1, 1), AIC: -6.73607379063575, Final model converged
[2024-06-01T22:14:55] Estimation window: 2011-03-15 - 2015-03-05, Best order: (1, 0, 3)-(1, 1), AIC: -6.74822547630781, Final model converged
[2024-06-01T22:19:15] Estimation window: 2011-03-16 - 2015-03-06, Best order: (4, 0, 5)-(1, 1), AIC: -6.74251394581386, Final model converged
[2024-06-01T22:21:22] Estimation window: 2011-03-17 - 2015-03-09, Best order: (4, 0, 4)-(1, 1), AIC: -6.75236796565623, Final model converged
[2024-06-01T22:23:41] Estimation window: 2011-03-18 - 2015-03-10, Best order: (1, 0, 3)-(1, 1), AIC: -6.74616843402386, Final model converged
[2024-06-01T22:25:39] Estimation window: 2011-03-21 - 2015-03-11, Best order: (5, 0, 3)-(1, 1), AIC: -6.73159455449563, Final model converged
[2024-06-01T22:27:31] Estimation window: 2011-03-22 - 2015-03-12, Best order: (5, 0, 5)-(1, 1), AIC: -6.73397569088674, Final model converged
[2024-06-01T22:29:23] Estimation window: 2011-03-23 - 2015-03-13, Best order: (4, 0, 4)-(1, 1), AIC: -6.75764096043565, Final model FAILED to converge
[2024-06-01T22:31:19] Estimation window: 2011-03-24 - 2015-03-16, Best order: (5, 0, 3)-(1, 1), AIC: -6.72718895802292, Final model converged
[2024-06-01T22:36:08] Estimation window: 2011-03-25 - 2015-03-17, Best order: (3, 0, 1)-(1, 1), AIC: -6.74195987697684, Final model converged
[2024-06-01T22:40:45] Estimation window: 2011-03-28 - 2015-03-18, Best order: (5, 0, 4)-(1, 1), AIC: -6.73740154170847, Final model converged
[2024-06-01T22:44:04] Estimation window: 2011-03-29 - 2015-03-19, Best order: (3, 0, 3)-(1, 1), AIC: -6.73065287699406, Final model converged
[2024-06-01T22:47:39] Estimation window: 2011-03-30 - 2015-03-20, Best order: (5, 0, 4)-(1, 1), AIC: -6.74190669741887, Final model converged
[2024-06-01T22:50:47] Estimation window: 2011-03-31 - 2015-03-23, Best order: (4, 0, 5)-(1, 1), AIC: -6.73481596938644, Final model converged
[2024-06-01T22:52:29] Estimation window: 2011-04-01 - 2015-03-24, Best order: (1, 0, 3)-(1, 1), AIC: -6.73666202621947, Final model converged
[2024-06-01T22:54:12] Estimation window: 2011-04-04 - 2015-03-25, Best order: (5, 0, 3)-(1, 1), AIC: -6.72036558408809, Final model converged
[2024-06-01T22:55:55] Estimation window: 2011-04-05 - 2015-03-26, Best order: (5, 0, 3)-(1, 1), AIC: -6.71991480537854, Final model converged
[2024-06-01T22:58:43] Estimation window: 2011-04-06 - 2015-03-27, Best order: (4, 0, 3)-(1, 1), AIC: -6.72194831975065, Final model converged
[2024-06-01T23:03:08] Estimation window: 2011-04-07 - 2015-03-30, Best order: (5, 0, 5)-(1, 1), AIC: -6.72426399156959, Final model converged
[2024-06-01T23:06:19] Estimation window: 2011-04-08 - 2015-03-31, Best order: (4, 0, 4)-(1, 1), AIC: -6.71726796674506, Final model converged
[2024-06-01T23:10:37] Estimation window: 2011-04-11 - 2015-04-01, Best order: (5, 0, 5)-(1, 1), AIC: -6.72169603193443, Final model converged
[2024-06-01T23:12:41] Estimation window: 2011-04-12 - 2015-04-02, Best order: (3, 0, 3)-(1, 1), AIC: -6.73224162711059, Final model converged
[2024-06-01T23:14:23] Estimation window: 2011-04-13 - 2015-04-06, Best order: (2, 0, 4)-(1, 1), AIC: -6.72624016479034, Final model converged
[2024-06-01T23:16:08] Estimation window: 2011-04-14 - 2015-04-07, Best order: (1, 0, 3)-(1, 1), AIC: -6.73047462715078, Final model converged
[2024-06-01T23:18:03] Estimation window: 2011-04-15 - 2015-04-08, Best order: (5, 0, 5)-(1, 1), AIC: -6.72526613804608, Final model converged
[2024-06-01T23:20:05] Estimation window: 2011-04-18 - 2015-04-09, Best order: (5, 0, 4)-(1, 1), AIC: -6.72651241058, Final model converged
[2024-06-01T23:21:54] Estimation window: 2011-04-19 - 2015-04-10, Best order: (5, 0, 5)-(1, 1), AIC: -6.7256015105872, Final model converged
