[2024-06-01T22:11:00] Estimation window: 2012-01-04 - 2015-12-23, Best order: (5, 0, 5)-(1, 1), AIC: -6.91651736699564, Final model converged
[2024-06-01T23:40:45] Estimation window: 2012-02-22 - 2016-02-11, Best order: (5, 0, 5)-(1, 1), AIC: -6.84932819290531, Final model converged
[2024-06-01T23:42:33] Estimation window: 2012-02-23 - 2016-02-12, Best order: (4, 0, 5)-(1, 1), AIC: -6.84159534805496, Final model converged
[2024-06-01T23:45:41] Estimation window: 2012-02-24 - 2016-02-16, Best order: (1, 0, 1)-(1, 1), AIC: -6.84734855271964, Final model converged
[2024-06-01T23:47:40] Estimation window: 2012-02-27 - 2016-02-17, Best order: (5, 0, 4)-(1, 1), AIC: -6.85059207904713, Final model converged
[2024-06-01T23:50:46] Estimation window: 2012-02-28 - 2016-02-18, Best order: (4, 0, 5)-(1, 1), AIC: -6.84170365738786, Final model converged
[2024-06-01T23:52:37] Estimation window: 2012-02-29 - 2016-02-19, Best order: (4, 0, 4)-(1, 1), AIC: -6.83821623970665, Final model converged
[2024-06-01T23:54:37] Estimation window: 2012-03-01 - 2016-02-22, Best order: (4, 0, 4)-(1, 1), AIC: -6.83623497657679, Final model converged
[2024-06-01T23:56:51] Estimation window: 2012-03-02 - 2016-02-23, Best order: (5, 0, 5)-(1, 1), AIC: -6.8617892769825, Final model converged
[2024-06-01T23:59:58] Estimation window: 2012-03-05 - 2016-02-24, Best order: (4, 0, 4)-(1, 1), AIC: -6.83570428206657, Final model converged
[2024-06-02T00:01:46] Estimation window: 2012-03-06 - 2016-02-25, Best order: (5, 0, 5)-(1, 1), AIC: -6.85647881697179, Final model converged
[2024-06-02T00:03:35] Estimation window: 2012-03-07 - 2016-02-26, Best order: (5, 0, 5)-(1, 1), AIC: -6.83563231425058, Final model converged
[2024-06-02T00:05:21] Estimation window: 2012-03-08 - 2016-02-29, Best order: (4, 0, 4)-(1, 1), AIC: -6.83501724745987, Final model converged
[2024-06-02T00:07:14] Estimation window: 2012-03-09 - 2016-03-01, Best order: (5, 0, 5)-(1, 1), AIC: -6.8383659886927, Final model converged
[2024-06-02T00:09:04] Estimation window: 2012-03-12 - 2016-03-02, Best order: (4, 0, 5)-(1, 1), AIC: -6.82824327674628, Final model converged
[2024-06-02T00:10:53] Estimation window: 2012-03-13 - 2016-03-03, Best order: (5, 0, 4)-(1, 1), AIC: -6.8463047463238, Final model converged
[2024-06-02T00:13:17] Estimation window: 2012-03-14 - 2016-03-04, Best order: (4, 0, 4)-(1, 1), AIC: -6.83360043145925, Final model FAILED to converge
[2024-06-02T00:15:07] Estimation window: 2012-03-15 - 2016-03-07, Best order: (1, 0, 1)-(1, 1), AIC: -6.84113868733786, Final model converged
[2024-06-02T00:16:57] Estimation window: 2012-03-16 - 2016-03-08, Best order: (5, 0, 2)-(1, 1), AIC: -6.82604603917652, Final model converged
[2024-06-02T00:18:51] Estimation window: 2012-03-19 - 2016-03-09, Best order: (4, 0, 4)-(1, 1), AIC: -6.83603156114967, Final model FAILED to converge
[2024-06-02T00:22:03] Estimation window: 2012-03-20 - 2016-03-10, Best order: (2, 0, 2)-(1, 1), AIC: -6.83479483937671, Final model converged
[2024-06-02T00:25:25] Estimation window: 2012-03-21 - 2016-03-11, Best order: (5, 0, 4)-(1, 1), AIC: -6.82927603402103, Final model FAILED to converge
[2024-06-02T00:27:20] Estimation window: 2012-03-22 - 2016-03-14, Best order: (4, 0, 3)-(1, 1), AIC: -6.82956791650541, Final model converged
[2024-06-02T00:29:08] Estimation window: 2012-03-23 - 2016-03-15, Best order: (4, 0, 2)-(1, 1), AIC: -6.8226932169616, Final model converged
[2024-06-02T00:33:07] Estimation window: 2012-03-26 - 2016-03-16, Best order: (3, 0, 4)-(1, 1), AIC: -6.8303611647862, Final model converged
[2024-06-02T00:35:00] Estimation window: 2012-03-27 - 2016-03-17, Best order: (5, 0, 5)-(1, 1), AIC: -6.835088548394, Final model FAILED to converge
[2024-06-02T00:37:36] Estimation window: 2012-03-28 - 2016-03-18, Best order: (5, 0, 5)-(1, 1), AIC: -6.83411447633284, Final model converged
[2024-06-02T00:39:33] Estimation window: 2012-03-29 - 2016-03-21, Best order: (1, 0, 1)-(1, 1), AIC: -6.83834288369775, Final model converged
[2024-06-02T00:42:39] Estimation window: 2012-03-30 - 2016-03-22, Best order: (5, 0, 3)-(1, 1), AIC: -6.82448243305079, Final model converged
[2024-06-02T00:44:39] Estimation window: 2012-04-02 - 2016-03-23, Best order: (5, 0, 3)-(1, 1), AIC: -6.84257134090877, Final model FAILED to converge
[2024-06-02T00:49:08] Estimation window: 2012-04-03 - 2016-03-24, Best order: (5, 0, 3)-(1, 1), AIC: -6.85320999915077, Final model converged
[2024-06-02T00:51:48] Estimation window: 2012-04-04 - 2016-03-28, Best order: (5, 0, 5)-(1, 1), AIC: -6.84691237339427, Final model converged
[2024-06-02T00:53:54] Estimation window: 2012-04-05 - 2016-03-29, Best order: (5, 0, 4)-(1, 1), AIC: -6.85282231086511, Final model converged
[2024-06-02T00:56:43] Estimation window: 2012-04-09 - 2016-03-30, Best order: (5, 0, 3)-(1, 1), AIC: -6.85783272914941, Final model converged
[2024-06-02T00:58:43] Estimation window: 2012-04-10 - 2016-03-31, Best order: (5, 0, 2)-(1, 1), AIC: -6.84680199878689, Final model converged
[2024-06-02T01:00:46] Estimation window: 2012-04-11 - 2016-04-01, Best order: (5, 0, 5)-(1, 1), AIC: -6.85634357320677, Final model converged
[2024-06-02T01:04:04] Estimation window: 2012-04-12 - 2016-04-04, Best order: (5, 0, 5)-(1, 1), AIC: -6.84706545033909, Final model FAILED to converge
[2024-06-02T01:07:36] Estimation window: 2012-04-13 - 2016-04-05, Best order: (4, 0, 4)-(1, 1), AIC: -6.84698783918576, Final model FAILED to converge
