[2024-06-01T22:03:55] Estimation window: 2011-09-23 - 2015-09-15, Best order: (3, 0, 5)-(1, 1), AIC: -6.81331985896789, Final model converged
[2024-06-01T22:07:28] Estimation window: 2011-09-26 - 2015-09-16, Best order: (4, 0, 3)-(1, 1), AIC: -6.81777314513594, Final model converged
[2024-06-01T22:13:50] Estimation window: 2011-09-27 - 2015-09-17, Best order: (4, 0, 5)-(1, 1), AIC: -6.82030710017603, Final model converged
[2024-06-01T22:17:19] Estimation window: 2011-09-28 - 2015-09-18, Best order: (4, 0, 3)-(1, 1), AIC: -6.83061637144401, Final model FAILED to converge
[2024-06-01T22:20:48] Estimation window: 2011-09-29 - 2015-09-21, Best order: (1, 0, 1)-(1, 1), AIC: -6.83008772034218, Final model converged
[2024-06-01T22:23:22] Estimation window: 2011-09-30 - 2015-09-22, Best order: (1, 0, 1)-(1, 1), AIC: -6.82898010569677, Final model converged
[2024-06-01T22:25:18] Estimation window: 2011-10-03 - 2015-09-23, Best order: (3, 0, 5)-(1, 1), AIC: -6.80777935656142, Final model converged
[2024-06-01T22:29:27] Estimation window: 2011-10-04 - 2015-09-24, Best order: (3, 0, 4)-(1, 1), AIC: -6.81963242203161, Final model converged
[2024-06-01T22:32:20] Estimation window: 2011-10-05 - 2015-09-25, Best order: (4, 0, 4)-(1, 1), AIC: -6.83041348593819, Final model converged
[2024-06-01T22:37:45] Estimation window: 2011-10-06 - 2015-09-28, Best order: (5, 0, 5)-(1, 1), AIC: -6.82669527507087, Final model converged
[2024-06-01T22:41:05] Estimation window: 2011-10-07 - 2015-09-29, Best order: (5, 0, 4)-(1, 1), AIC: -6.85283380108899, Final model converged
[2024-06-01T22:45:05] Estimation window: 2011-10-10 - 2015-09-30, Best order: (4, 0, 5)-(1, 1), AIC: -6.82259240927949, Final model converged
[2024-06-01T22:49:11] Estimation window: 2011-10-11 - 2015-10-01, Best order: (5, 0, 4)-(1, 1), AIC: -6.84260806908486, Final model converged
[2024-06-01T22:50:59] Estimation window: 2011-10-12 - 2015-10-02, Best order: (4, 0, 5)-(1, 1), AIC: -6.8387276212361, Final model converged
[2024-06-01T22:53:02] Estimation window: 2011-10-13 - 2015-10-05, Best order: (5, 0, 4)-(1, 1), AIC: -6.82509031994381, Final model converged
[2024-06-01T22:55:54] Estimation window: 2011-10-14 - 2015-10-06, Best order: (5, 0, 5)-(1, 1), AIC: -6.84036719476975, Final model converged
[2024-06-01T22:57:54] Estimation window: 2011-10-17 - 2015-10-07, Best order: (5, 0, 4)-(1, 1), AIC: -6.8291580895656, Final model converged
[2024-06-01T23:02:13] Estimation window: 2011-10-18 - 2015-10-08, Best order: (4, 0, 5)-(1, 1), AIC: -6.85095448220069, Final model converged
[2024-06-01T23:05:25] Estimation window: 2011-10-19 - 2015-10-09, Best order: (3, 0, 2)-(1, 1), AIC: -6.84051873797528, Final model converged
[2024-06-01T23:11:46] Estimation window: 2011-10-20 - 2015-10-12, Best order: (5, 0, 5)-(1, 1), AIC: 171.691544351602, Final model FAILED to converge
[2024-06-01T23:13:36] Estimation window: 2011-10-21 - 2015-10-13, Best order: (5, 0, 4)-(1, 1), AIC: -6.84691070769087, Final model converged
[2024-06-01T23:15:24] Estimation window: 2011-10-24 - 2015-10-14, Best order: (5, 0, 5)-(1, 1), AIC: -6.83818567963286, Final model converged
[2024-06-01T23:17:14] Estimation window: 2011-10-25 - 2015-10-15, Best order: (4, 0, 3)-(1, 1), AIC: -6.83530365148928, Final model converged
[2024-06-01T23:19:04] Estimation window: 2011-10-26 - 2015-10-16, Best order: (4, 0, 4)-(1, 1), AIC: -6.83734980656745, Final model converged
[2024-06-01T23:20:52] Estimation window: 2011-10-27 - 2015-10-19, Best order: (1, 0, 1)-(1, 1), AIC: -6.83974964942678, Final model converged
[2024-06-01T23:22:46] Estimation window: 2011-10-28 - 2015-10-20, Best order: (3, 0, 2)-(1, 1), AIC: -6.86212512775225, Final model converged
[2024-06-01T23:24:48] Estimation window: 2011-10-31 - 2015-10-21, Best order: (5, 0, 3)-(1, 1), AIC: -6.82942127111074, Final model converged
[2024-06-01T23:26:44] Estimation window: 2011-11-01 - 2015-10-22, Best order: (4, 0, 4)-(1, 1), AIC: -6.8427178070059, Final model converged
[2024-06-01T23:28:36] Estimation window: 2011-11-02 - 2015-10-23, Best order: (5, 0, 5)-(1, 1), AIC: -6.85509532006263, Final model converged
[2024-06-01T23:30:38] Estimation window: 2011-11-03 - 2015-10-26, Best order: (3, 0, 2)-(1, 1), AIC: -6.85111206466226, Final model converged
[2024-06-01T23:32:27] Estimation window: 2011-11-04 - 2015-10-27, Best order: (5, 0, 2)-(1, 1), AIC: -6.84911132615637, Final model converged
[2024-06-01T23:34:24] Estimation window: 2011-11-07 - 2015-10-28, Best order: (4, 0, 4)-(1, 1), AIC: -6.86841183370817, Final model converged
[2024-06-01T23:36:34] Estimation window: 2011-11-08 - 2015-10-29, Best order: (5, 0, 3)-(1, 1), AIC: -6.86368587524834, Final model converged
[2024-06-01T23:41:02] Estimation window: 2011-11-09 - 2015-10-30, Best order: (5, 0, 3)-(1, 1), AIC: -6.87604623101916, Final model converged
[2024-06-01T23:44:14] Estimation window: 2011-11-10 - 2015-11-02, Best order: (5, 0, 5)-(1, 1), AIC: -6.88079544717527, Final model converged
[2024-06-01T23:46:35] Estimation window: 2011-11-11 - 2015-11-03, Best order: (4, 0, 3)-(1, 1), AIC: -6.8907090270132, Final model converged
[2024-06-01T23:49:00] Estimation window: 2011-11-14 - 2015-11-04, Best order: (3, 0, 5)-(1, 1), AIC: -6.89104957984785, Final model converged
[2024-06-01T23:51:09] Estimation window: 2011-11-15 - 2015-11-05, Best order: (2, 0, 3)-(1, 1), AIC: -6.88586838340972, Final model converged
[2024-06-01T23:53:23] Estimation window: 2011-11-16 - 2015-11-06, Best order: (4, 0, 3)-(1, 1), AIC: -6.8746819239601, Final model converged
[2024-06-01T23:57:49] Estimation window: 2011-11-17 - 2015-11-09, Best order: (3, 0, 2)-(1, 1), AIC: -6.89968122185482, Final model converged
[2024-06-02T00:01:08] Estimation window: 2011-11-18 - 2015-11-10, Best order: (5, 0, 5)-(1, 1), AIC: -6.88606468440807, Final model converged
[2024-06-02T00:02:57] Estimation window: 2011-11-21 - 2015-11-11, Best order: (4, 0, 5)-(1, 1), AIC: -6.88520585802337, Final model converged
[2024-06-02T00:04:43] Estimation window: 2011-11-22 - 2015-11-12, Best order: (2, 0, 2)-(1, 1), AIC: -6.88766513697742, Final model converged
[2024-06-02T00:07:53] Estimation window: 2011-11-23 - 2015-11-13, Best order: (5, 0, 5)-(1, 1), AIC: -6.88095148299473, Final model converged
[2024-06-02T00:09:48] Estimation window: 2011-11-25 - 2015-11-16, Best order: (5, 0, 5)-(1, 1), AIC: -6.86714215873404, Final model converged
[2024-06-02T00:11:45] Estimation window: 2011-11-28 - 2015-11-17, Best order: (4, 0, 3)-(1, 1), AIC: -6.87900575097132, Final model converged
[2024-06-02T00:13:37] Estimation window: 2011-11-29 - 2015-11-18, Best order: (3, 0, 4)-(1, 1), AIC: -6.88235321489215, Final model converged
[2024-06-02T00:16:53] Estimation window: 2011-11-30 - 2015-11-19, Best order: (3, 0, 2)-(1, 1), AIC: -6.87531203006023, Final model converged
[2024-06-02T00:18:47] Estimation window: 2011-12-01 - 2015-11-20, Best order: (4, 0, 4)-(1, 1), AIC: -6.90501776389066, Final model converged
[2024-06-02T00:20:45] Estimation window: 2011-12-02 - 2015-11-23, Best order: (5, 0, 5)-(1, 1), AIC: -6.90876222746414, Final model converged
[2024-06-02T00:23:28] Estimation window: 2011-12-05 - 2015-11-24, Best order: (4, 0, 4)-(1, 1), AIC: -6.90843641712063, Final model converged
