[2024-06-01T21:37:49] Estimation window: 2006-06-14 - 2010-06-03, Best order: (5, 0, 4)-(1, 1), AIC: -5.9503489251407, Final model converged
[2024-06-01T21:39:22] Estimation window: 2006-06-15 - 2010-06-04, Best order: (4, 0, 5)-(1, 1), AIC: -5.9444669041393, Final model FAILED to converge
[2024-06-01T21:40:21] Estimation window: 2006-06-16 - 2010-06-07, Best order: (5, 0, 4)-(1, 1), AIC: -5.94418318501765, Final model converged
[2024-06-01T21:41:18] Estimation window: 2006-06-19 - 2010-06-08, Best order: (5, 0, 5)-(1, 1), AIC: -5.97549641250692, Final model converged
[2024-06-01T21:42:17] Estimation window: 2006-06-20 - 2010-06-09, Best order: (5, 0, 2)-(1, 1), AIC: -5.94631024686417, Final model converged
[2024-06-01T21:43:15] Estimation window: 2006-06-21 - 2010-06-10, Best order: (4, 0, 5)-(1, 1), AIC: -5.96370452764057, Final model FAILED to converge
[2024-06-01T21:44:14] Estimation window: 2006-06-22 - 2010-06-11, Best order: (3, 0, 3)-(1, 1), AIC: -5.94670879084811, Final model converged
[2024-06-01T21:45:15] Estimation window: 2006-06-23 - 2010-06-14, Best order: (3, 0, 3)-(1, 1), AIC: -5.93276667602913, Final model converged
[2024-06-01T21:46:18] Estimation window: 2006-06-26 - 2010-06-15, Best order: (5, 0, 5)-(1, 1), AIC: -5.95450542746276, Final model converged
[2024-06-01T21:47:16] Estimation window: 2006-06-27 - 2010-06-16, Best order: (3, 0, 3)-(1, 1), AIC: -5.94338703391615, Final model converged
[2024-06-01T21:48:15] Estimation window: 2006-06-28 - 2010-06-17, Best order: (3, 0, 3)-(1, 1), AIC: -5.94194711320521, Final model converged
[2024-06-01T21:49:33] Estimation window: 2006-06-29 - 2010-06-18, Best order: (3, 0, 5)-(1, 1), AIC: -5.93787879390011, Final model converged
[2024-06-01T21:50:30] Estimation window: 2006-06-30 - 2010-06-21, Best order: (4, 0, 4)-(1, 1), AIC: -5.94221696341248, Final model FAILED to converge
[2024-06-01T21:51:37] Estimation window: 2006-07-03 - 2010-06-22, Best order: (3, 0, 3)-(1, 1), AIC: -5.93564001754714, Final model converged
[2024-06-01T21:52:34] Estimation window: 2006-07-05 - 2010-06-23, Best order: (5, 0, 4)-(1, 1), AIC: -5.93734456581585, Final model converged
[2024-06-01T21:53:31] Estimation window: 2006-07-06 - 2010-06-24, Best order: (3, 0, 3)-(1, 1), AIC: -5.9417794308468, Final model converged
[2024-06-01T21:54:27] Estimation window: 2006-07-07 - 2010-06-25, Best order: (5, 0, 5)-(1, 1), AIC: -5.95812847537019, Final model FAILED to converge
[2024-06-01T21:55:25] Estimation window: 2006-07-10 - 2010-06-28, Best order: (5, 0, 5)-(1, 1), AIC: -5.94681198596819, Final model converged
[2024-06-01T21:56:22] Estimation window: 2006-07-11 - 2010-06-29, Best order: (3, 0, 3)-(1, 1), AIC: -5.93338665622828, Final model converged
[2024-06-01T21:57:21] Estimation window: 2006-07-12 - 2010-06-30, Best order: (2, 0, 3)-(1, 1), AIC: -5.93158963701564, Final model FAILED to converge
[2024-06-01T21:58:19] Estimation window: 2006-07-13 - 2010-07-01, Best order: (3, 0, 5)-(1, 1), AIC: -5.94340045747911, Final model FAILED to converge
[2024-06-01T21:59:16] Estimation window: 2006-07-14 - 2010-07-02, Best order: (3, 0, 3)-(1, 1), AIC: -5.92949649320674, Final model converged
[2024-06-01T22:00:12] Estimation window: 2006-07-17 - 2010-07-06, Best order: (3, 0, 3)-(1, 1), AIC: -5.93053047961502, Final model converged
[2024-06-01T22:01:08] Estimation window: 2006-07-18 - 2010-07-07, Best order: (3, 0, 3)-(1, 1), AIC: -5.92115148488444, Final model converged
[2024-06-01T22:02:04] Estimation window: 2006-07-19 - 2010-07-08, Best order: (3, 0, 3)-(1, 1), AIC: -5.91536039917881, Final model converged
[2024-06-01T22:03:15] Estimation window: 2006-07-20 - 2010-07-09, Best order: (3, 0, 3)-(1, 1), AIC: -5.92592854427268, Final model converged
[2024-06-01T22:04:22] Estimation window: 2006-07-21 - 2010-07-12, Best order: (5, 0, 2)-(1, 1), AIC: -5.91563013163535, Final model converged
[2024-06-01T22:05:17] Estimation window: 2006-07-24 - 2010-07-13, Best order: (2, 0, 3)-(1, 1), AIC: -5.92325235363147, Final model converged
[2024-06-01T22:06:18] Estimation window: 2006-07-25 - 2010-07-14, Best order: (2, 0, 3)-(1, 1), AIC: -5.92052705436848, Final model converged
[2024-06-01T22:07:16] Estimation window: 2006-07-26 - 2010-07-15, Best order: (2, 0, 3)-(1, 1), AIC: -5.9196706497368, Final model converged
[2024-06-01T22:08:30] Estimation window: 2006-07-27 - 2010-07-16, Best order: (3, 0, 5)-(1, 1), AIC: -5.90717710151393, Final model converged
[2024-06-01T22:09:35] Estimation window: 2006-07-28 - 2010-07-19, Best order: (3, 0, 3)-(1, 1), AIC: -5.90408640623226, Final model converged
[2024-06-01T22:10:58] Estimation window: 2006-07-31 - 2010-07-20, Best order: (4, 0, 5)-(1, 1), AIC: 479.008549179959, Final model converged
[2024-06-01T22:11:56] Estimation window: 2006-08-01 - 2010-07-21, Best order: (5, 0, 2)-(1, 1), AIC: -5.92045701841398, Final model converged
[2024-06-01T22:12:57] Estimation window: 2006-08-02 - 2010-07-22, Best order: (5, 0, 3)-(1, 1), AIC: -5.92029864349888, Final model FAILED to converge
[2024-06-01T22:15:14] Estimation window: 2006-08-03 - 2010-07-23, Best order: (5, 0, 3)-(1, 1), AIC: 25.608828031682, Final model FAILED to converge
[2024-06-01T22:16:17] Estimation window: 2006-08-04 - 2010-07-26, Best order: (5, 0, 5)-(1, 1), AIC: -5.90587883724332, Final model FAILED to converge
