[2024-06-01T21:45:08] Estimation window: 2006-09-22 - 2010-09-13, Best order: (4, 0, 5)-(1, 1), AIC: -5.83736614425562, Final model converged
[2024-06-01T21:46:09] Estimation window: 2006-09-25 - 2010-09-14, Best order: (2, 0, 3)-(1, 1), AIC: -5.83896917670169, Final model FAILED to converge
[2024-06-01T21:48:24] Estimation window: 2006-09-26 - 2010-09-15, Best order: (3, 0, 5)-(1, 1), AIC: 695.019165339485, Final model converged
[2024-06-01T21:49:20] Estimation window: 2006-09-27 - 2010-09-16, Best order: (2, 0, 3)-(1, 1), AIC: -5.83787484511474, Final model converged
[2024-06-01T21:50:18] Estimation window: 2006-09-28 - 2010-09-17, Best order: (2, 0, 3)-(1, 1), AIC: -5.83335769455357, Final model converged
[2024-06-01T21:51:24] Estimation window: 2006-09-29 - 2010-09-20, Best order: (3, 0, 2)-(1, 1), AIC: -5.83386863319402, Final model FAILED to converge
[2024-06-01T21:52:23] Estimation window: 2006-10-02 - 2010-09-21, Best order: (5, 0, 4)-(1, 1), AIC: -5.85134119342516, Final model converged
[2024-06-01T21:53:19] Estimation window: 2006-10-03 - 2010-09-22, Best order: (5, 0, 2)-(1, 1), AIC: -5.85482508601938, Final model converged
[2024-06-01T21:54:18] Estimation window: 2006-10-04 - 2010-09-23, Best order: (3, 0, 2)-(1, 1), AIC: -5.83183851011353, Final model FAILED to converge
[2024-06-01T21:55:16] Estimation window: 2006-10-05 - 2010-09-24, Best order: (5, 0, 5)-(1, 1), AIC: -5.83619964713644, Final model converged
[2024-06-01T21:56:17] Estimation window: 2006-10-06 - 2010-09-27, Best order: (5, 0, 5)-(1, 1), AIC: -5.8337371015791, Final model converged
[2024-06-01T21:57:13] Estimation window: 2006-10-09 - 2010-09-28, Best order: (3, 0, 2)-(1, 1), AIC: -5.82629126772061, Final model converged
[2024-06-01T21:58:10] Estimation window: 2006-10-10 - 2010-09-29, Best order: (4, 0, 5)-(1, 1), AIC: -5.82945862156668, Final model FAILED to converge
[2024-06-01T21:59:11] Estimation window: 2006-10-11 - 2010-09-30, Best order: (5, 0, 2)-(1, 1), AIC: -5.82843373601591, Final model FAILED to converge
[2024-06-01T22:00:11] Estimation window: 2006-10-12 - 2010-10-01, Best order: (5, 0, 3)-(1, 1), AIC: -5.82696762140843, Final model converged
[2024-06-01T22:01:11] Estimation window: 2006-10-13 - 2010-10-04, Best order: (5, 0, 4)-(1, 1), AIC: -5.82960324866801, Final model converged
[2024-06-01T22:03:33] Estimation window: 2006-10-16 - 2010-10-05, Best order: (5, 0, 2)-(1, 1), AIC: 298.901378110577, Final model FAILED to converge
[2024-06-01T22:04:29] Estimation window: 2006-10-17 - 2010-10-06, Best order: (3, 0, 5)-(1, 1), AIC: -5.81545606338437, Final model converged
[2024-06-01T22:05:29] Estimation window: 2006-10-18 - 2010-10-07, Best order: (5, 0, 3)-(1, 1), AIC: -5.81366398387907, Final model FAILED to converge
[2024-06-01T22:06:30] Estimation window: 2006-10-19 - 2010-10-08, Best order: (3, 0, 2)-(1, 1), AIC: -5.81759106655923, Final model converged
[2024-06-01T22:07:29] Estimation window: 2006-10-20 - 2010-10-11, Best order: (3, 0, 3)-(1, 1), AIC: -5.82320400299928, Final model converged
[2024-06-01T22:08:52] Estimation window: 2006-10-23 - 2010-10-12, Best order: (5, 0, 5)-(1, 1), AIC: -5.81622854044979, Final model converged
[2024-06-01T22:10:13] Estimation window: 2006-10-24 - 2010-10-13, Best order: (5, 0, 4)-(1, 1), AIC: -5.80611370316464, Final model FAILED to converge
[2024-06-01T22:11:15] Estimation window: 2006-10-25 - 2010-10-14, Best order: (5, 0, 3)-(1, 1), AIC: -5.82174645698175, Final model converged
[2024-06-01T22:12:12] Estimation window: 2006-10-26 - 2010-10-15, Best order: (3, 0, 2)-(1, 1), AIC: -5.81601150095559, Final model FAILED to converge
[2024-06-01T22:13:12] Estimation window: 2006-10-27 - 2010-10-18, Best order: (5, 0, 3)-(1, 1), AIC: -5.82930715733673, Final model converged
[2024-06-01T22:14:10] Estimation window: 2006-10-30 - 2010-10-19, Best order: (5, 0, 4)-(1, 1), AIC: -5.82277818472522, Final model converged
[2024-06-01T22:15:17] Estimation window: 2006-10-31 - 2010-10-20, Best order: (3, 0, 5)-(1, 1), AIC: -5.83849115045549, Final model converged
[2024-06-01T22:16:16] Estimation window: 2006-11-01 - 2010-10-21, Best order: (5, 0, 3)-(1, 1), AIC: -5.83227696829332, Final model FAILED to converge
[2024-06-01T22:17:15] Estimation window: 2006-11-02 - 2010-10-22, Best order: (3, 0, 2)-(1, 1), AIC: -5.81492203870864, Final model converged
[2024-06-01T22:19:43] Estimation window: 2006-11-03 - 2010-10-25, Best order: (5, 0, 2)-(1, 1), AIC: 3.12998170641239, Final model FAILED to converge
[2024-06-01T22:20:43] Estimation window: 2006-11-06 - 2010-10-26, Best order: (5, 0, 2)-(1, 1), AIC: -5.82508509875731, Final model FAILED to converge
[2024-06-01T22:21:40] Estimation window: 2006-11-07 - 2010-10-27, Best order: (0, 0, 1)-(1, 1), AIC: -5.81755746909552, Final model converged
[2024-06-01T22:22:37] Estimation window: 2006-11-08 - 2010-10-28, Best order: (3, 0, 5)-(1, 1), AIC: -5.83026209488057, Final model converged
[2024-06-01T22:25:12] Estimation window: 2006-11-09 - 2010-10-29, Best order: (5, 0, 3)-(1, 1), AIC: 521.193349683162, Final model FAILED to converge
[2024-06-01T22:26:29] Estimation window: 2006-11-10 - 2010-11-01, Best order: (4, 0, 5)-(1, 1), AIC: -5.8155086928978, Final model FAILED to converge
