[2024-06-01T18:30:02] Estimation window: 2002-10-31 - 2006-10-19, Best order: (4, 0, 4)-(1, 1), AIC: -6.91010002365523, Final model converged
[2024-06-01T18:31:08] Estimation window: 2002-11-01 - 2006-10-20, Best order: (2, 0, 4)-(1, 1), AIC: -6.92274417403755, Final model converged
[2024-06-01T18:32:56] Estimation window: 2002-11-04 - 2006-10-23, Best order: (3, 0, 4)-(1, 1), AIC: -6.91033965575411, Final model converged
[2024-06-01T18:34:36] Estimation window: 2002-11-05 - 2006-10-24, Best order: (5, 0, 4)-(1, 1), AIC: -6.89831027374491, Final model converged
[2024-06-01T18:36:59] Estimation window: 2002-11-06 - 2006-10-25, Best order: (4, 0, 2)-(1, 1), AIC: -6.93432070292203, Final model converged
[2024-06-01T18:41:14] Estimation window: 2002-11-07 - 2006-10-26, Best order: (4, 0, 5)-(1, 1), AIC: 631.681456658501, Final model FAILED to converge
[2024-06-01T18:43:25] Estimation window: 2002-11-08 - 2006-10-27, Best order: (3, 0, 5)-(1, 1), AIC: -6.90569065633032, Final model converged
[2024-06-01T18:45:48] Estimation window: 2002-11-11 - 2006-10-30, Best order: (3, 0, 4)-(1, 1), AIC: -6.91012158299006, Final model converged
[2024-06-01T18:47:30] Estimation window: 2002-11-12 - 2006-10-31, Best order: (4, 0, 2)-(1, 1), AIC: -6.94505439387001, Final model converged
[2024-06-01T18:50:33] Estimation window: 2002-11-13 - 2006-11-01, Best order: (5, 0, 5)-(1, 1), AIC: 358.139227170292, Final model FAILED to converge
[2024-06-01T18:53:25] Estimation window: 2002-11-14 - 2006-11-02, Best order: (4, 0, 2)-(1, 1), AIC: -6.94401290184851, Final model converged
[2024-06-01T18:55:47] Estimation window: 2002-11-15 - 2006-11-03, Best order: (5, 0, 3)-(1, 1), AIC: -6.9628177277329, Final model converged
[2024-06-01T18:57:24] Estimation window: 2002-11-18 - 2006-11-06, Best order: (4, 0, 5)-(1, 1), AIC: -6.93634272754995, Final model converged
[2024-06-01T18:59:06] Estimation window: 2002-11-19 - 2006-11-07, Best order: (5, 0, 5)-(1, 1), AIC: -6.91377526380426, Final model FAILED to converge
[2024-06-01T19:00:59] Estimation window: 2002-11-20 - 2006-11-08, Best order: (2, 0, 4)-(1, 1), AIC: -6.95391014099711, Final model converged
[2024-06-01T19:02:37] Estimation window: 2002-11-21 - 2006-11-09, Best order: (2, 0, 3)-(1, 1), AIC: -6.92501954019203, Final model converged
[2024-06-01T19:03:35] Estimation window: 2002-11-22 - 2006-11-10, Best order: (4, 0, 4)-(1, 1), AIC: -6.93293788760147, Final model converged
[2024-06-01T19:04:35] Estimation window: 2002-11-25 - 2006-11-13, Best order: (5, 0, 4)-(1, 1), AIC: -6.92406089742694, Final model converged
[2024-06-01T19:05:33] Estimation window: 2002-11-26 - 2006-11-14, Best order: (4, 0, 5)-(1, 1), AIC: -6.92381271131698, Final model converged
[2024-06-01T19:06:31] Estimation window: 2002-11-27 - 2006-11-15, Best order: (4, 0, 3)-(1, 1), AIC: -6.9677517893109, Final model converged
[2024-06-01T19:08:16] Estimation window: 2002-11-29 - 2006-11-16, Best order: (3, 0, 4)-(1, 1), AIC: -6.95898951844844, Final model converged
[2024-06-01T19:09:16] Estimation window: 2002-12-02 - 2006-11-17, Best order: (1, 0, 3)-(1, 1), AIC: -6.96281461944686, Final model converged
[2024-06-01T19:10:51] Estimation window: 2002-12-03 - 2006-11-20, Best order: (4, 0, 4)-(1, 1), AIC: -6.95726784774724, Final model converged
[2024-06-01T19:13:01] Estimation window: 2002-12-04 - 2006-11-21, Best order: (4, 0, 2)-(1, 1), AIC: -6.95345305385445, Final model FAILED to converge
[2024-06-01T19:13:57] Estimation window: 2002-12-05 - 2006-11-22, Best order: (4, 0, 2)-(1, 1), AIC: -6.9470775931368, Final model converged
[2024-06-01T19:14:53] Estimation window: 2002-12-06 - 2006-11-24, Best order: (4, 0, 2)-(1, 1), AIC: -6.97886488612376, Final model converged
[2024-06-01T19:16:34] Estimation window: 2002-12-09 - 2006-11-27, Best order: (3, 0, 4)-(1, 1), AIC: -6.94896907504463, Final model converged
[2024-06-01T19:17:32] Estimation window: 2002-12-10 - 2006-11-28, Best order: (5, 0, 5)-(1, 1), AIC: -6.95897471724797, Final model converged
[2024-06-01T19:19:20] Estimation window: 2002-12-11 - 2006-11-29, Best order: (4, 0, 2)-(1, 1), AIC: -6.9584265613617, Final model converged
[2024-06-01T19:20:31] Estimation window: 2002-12-12 - 2006-11-30, Best order: (4, 0, 4)-(1, 1), AIC: -6.96175692700254, Final model converged
[2024-06-01T19:21:50] Estimation window: 2002-12-13 - 2006-12-01, Best order: (4, 0, 2)-(1, 1), AIC: -6.97974099028266, Final model converged
