[2024-06-01T18:59:37] Estimation window: 2009-03-26 - 2013-03-15, Best order: (5, 0, 2)-(1, 1), AIC: -6.2712693338927, Final model converged
[2024-06-01T19:03:17] Estimation window: 2009-03-27 - 2013-03-18, Best order: (4, 0, 3)-(1, 1), AIC: -6.28384343126211, Final model converged
[2024-06-01T19:04:48] Estimation window: 2009-03-30 - 2013-03-19, Best order: (5, 0, 3)-(1, 1), AIC: -6.30036828424212, Final model converged
[2024-06-01T19:06:30] Estimation window: 2009-03-31 - 2013-03-20, Best order: (5, 0, 5)-(1, 1), AIC: -6.31442822576868, Final model converged
[2024-06-01T19:08:18] Estimation window: 2009-04-01 - 2013-03-21, Best order: (3, 0, 4)-(1, 1), AIC: -6.29459623065718, Final model FAILED to converge
[2024-06-01T19:10:08] Estimation window: 2009-04-02 - 2013-03-22, Best order: (4, 0, 5)-(1, 1), AIC: -6.31055388743831, Final model converged
[2024-06-01T19:11:59] Estimation window: 2009-04-03 - 2013-03-25, Best order: (4, 0, 2)-(1, 1), AIC: -6.31274899052424, Final model converged
[2024-06-01T19:13:58] Estimation window: 2009-04-06 - 2013-03-26, Best order: (3, 0, 4)-(1, 1), AIC: -6.32136150818952, Final model converged
[2024-06-01T19:15:51] Estimation window: 2009-04-07 - 2013-03-27, Best order: (3, 0, 5)-(1, 1), AIC: -6.30030413509248, Final model converged
[2024-06-01T19:18:16] Estimation window: 2009-04-08 - 2013-03-28, Best order: (4, 0, 5)-(1, 1), AIC: -6.32360206429096, Final model converged
[2024-06-01T19:21:27] Estimation window: 2009-04-09 - 2013-04-01, Best order: (4, 0, 5)-(1, 1), AIC: -6.32604871440085, Final model converged
[2024-06-01T19:23:41] Estimation window: 2009-04-13 - 2013-04-02, Best order: (5, 0, 5)-(1, 1), AIC: -6.32491487323559, Final model converged
[2024-06-01T19:25:34] Estimation window: 2009-04-14 - 2013-04-03, Best order: (4, 0, 4)-(1, 1), AIC: -6.32863104713925, Final model converged
[2024-06-01T19:27:36] Estimation window: 2009-04-15 - 2013-04-04, Best order: (3, 0, 4)-(1, 1), AIC: -6.33819502350039, Final model converged
[2024-06-01T19:29:29] Estimation window: 2009-04-16 - 2013-04-05, Best order: (5, 0, 5)-(1, 1), AIC: -6.31856730503517, Final model converged
[2024-06-01T19:31:39] Estimation window: 2009-04-17 - 2013-04-08, Best order: (4, 0, 5)-(1, 1), AIC: -6.3449073679414, Final model converged
[2024-06-01T19:33:33] Estimation window: 2009-04-20 - 2013-04-09, Best order: (4, 0, 5)-(1, 1), AIC: -6.31711005550173, Final model converged
[2024-06-01T19:35:21] Estimation window: 2009-04-21 - 2013-04-10, Best order: (5, 0, 5)-(1, 1), AIC: -6.34514751410914, Final model converged
[2024-06-01T19:37:13] Estimation window: 2009-04-22 - 2013-04-11, Best order: (5, 0, 3)-(1, 1), AIC: -6.34188981443761, Final model converged
[2024-06-01T19:39:12] Estimation window: 2009-04-23 - 2013-04-12, Best order: (4, 0, 4)-(1, 1), AIC: -6.35409884436155, Final model converged
[2024-06-01T19:41:19] Estimation window: 2009-04-24 - 2013-04-15, Best order: (5, 0, 5)-(1, 1), AIC: -6.35000205694522, Final model converged
[2024-06-01T19:43:24] Estimation window: 2009-04-27 - 2013-04-16, Best order: (5, 0, 4)-(1, 1), AIC: -6.32800403680305, Final model converged
[2024-06-01T19:45:51] Estimation window: 2009-04-28 - 2013-04-17, Best order: (4, 0, 5)-(1, 1), AIC: -6.32797223169788, Final model converged
[2024-06-01T19:47:49] Estimation window: 2009-04-29 - 2013-04-18, Best order: (4, 0, 4)-(1, 1), AIC: -6.33694415519814, Final model converged
[2024-06-01T19:49:47] Estimation window: 2009-04-30 - 2013-04-19, Best order: (5, 0, 3)-(1, 1), AIC: -6.33661694083137, Final model FAILED to converge
[2024-06-01T19:51:39] Estimation window: 2009-05-01 - 2013-04-22, Best order: (5, 0, 4)-(1, 1), AIC: -6.33443411048497, Final model converged
[2024-06-01T19:53:34] Estimation window: 2009-05-04 - 2013-04-23, Best order: (5, 0, 5)-(1, 1), AIC: -6.33164377585527, Final model converged
