[2024-06-01T18:59:23] Estimation window: 2010-08-16 - 2014-08-05, Best order: (5, 0, 3)-(1, 1), AIC: -6.70214965814334, Final model converged
[2024-06-01T19:00:36] Estimation window: 2010-08-17 - 2014-08-06, Best order: (4, 0, 5)-(1, 1), AIC: -6.69646610696184, Final model converged
[2024-06-01T19:02:05] Estimation window: 2010-08-18 - 2014-08-07, Best order: (5, 0, 4)-(1, 1), AIC: -6.69728306610068, Final model converged
[2024-06-01T19:03:37] Estimation window: 2010-08-19 - 2014-08-08, Best order: (4, 0, 5)-(1, 1), AIC: -6.71839430389899, Final model converged
[2024-06-01T19:05:12] Estimation window: 2010-08-20 - 2014-08-11, Best order: (4, 0, 5)-(1, 1), AIC: -6.72696526587331, Final model converged
[2024-06-01T19:06:58] Estimation window: 2010-08-23 - 2014-08-12, Best order: (4, 0, 5)-(1, 1), AIC: -6.73251689410359, Final model FAILED to converge
[2024-06-01T19:08:44] Estimation window: 2010-08-24 - 2014-08-13, Best order: (5, 0, 3)-(1, 1), AIC: -6.71325244247226, Final model converged
[2024-06-01T19:10:31] Estimation window: 2010-08-25 - 2014-08-14, Best order: (4, 0, 5)-(1, 1), AIC: -6.72681867482603, Final model converged
[2024-06-01T19:13:10] Estimation window: 2010-08-26 - 2014-08-15, Best order: (4, 0, 5)-(1, 1), AIC: -6.7259096317547, Final model converged
[2024-06-01T19:15:21] Estimation window: 2010-08-27 - 2014-08-18, Best order: (4, 0, 4)-(1, 1), AIC: -6.73185851937185, Final model converged
[2024-06-01T19:17:49] Estimation window: 2010-08-30 - 2014-08-19, Best order: (5, 0, 4)-(1, 1), AIC: -6.73552750948552, Final model converged
[2024-06-01T19:21:39] Estimation window: 2010-08-31 - 2014-08-20, Best order: (5, 0, 4)-(1, 1), AIC: -6.71480384002149, Final model converged
[2024-06-01T19:23:49] Estimation window: 2010-09-01 - 2014-08-21, Best order: (5, 0, 4)-(1, 1), AIC: -6.72446985018986, Final model converged
[2024-06-01T19:28:19] Estimation window: 2010-09-02 - 2014-08-22, Best order: (5, 0, 5)-(1, 1), AIC: -6.75059494055845, Final model converged
[2024-06-01T19:30:15] Estimation window: 2010-09-03 - 2014-08-25, Best order: (3, 0, 4)-(1, 1), AIC: -6.72716085980652, Final model converged
[2024-06-01T19:32:06] Estimation window: 2010-09-07 - 2014-08-26, Best order: (3, 0, 3)-(1, 1), AIC: -6.73089220745471, Final model converged
[2024-06-01T19:33:59] Estimation window: 2010-09-08 - 2014-08-27, Best order: (5, 0, 5)-(1, 1), AIC: -6.72595375775625, Final model converged
[2024-06-01T19:36:13] Estimation window: 2010-09-09 - 2014-08-28, Best order: (4, 0, 3)-(1, 1), AIC: -6.73140906661921, Final model converged
[2024-06-01T19:38:43] Estimation window: 2010-09-10 - 2014-08-29, Best order: (4, 0, 4)-(1, 1), AIC: -6.73810201320291, Final model converged
[2024-06-01T19:40:57] Estimation window: 2010-09-13 - 2014-09-02, Best order: (4, 0, 5)-(1, 1), AIC: -6.73378750715072, Final model converged
[2024-06-01T19:43:15] Estimation window: 2010-09-14 - 2014-09-03, Best order: (5, 0, 4)-(1, 1), AIC: -6.73493159497832, Final model converged
[2024-06-01T19:45:57] Estimation window: 2010-09-15 - 2014-09-04, Best order: (5, 0, 4)-(1, 1), AIC: -6.73610290495183, Final model converged
[2024-06-01T19:48:06] Estimation window: 2010-09-16 - 2014-09-05, Best order: (4, 0, 5)-(1, 1), AIC: -6.75342761068722, Final model converged
[2024-06-01T19:50:08] Estimation window: 2010-09-17 - 2014-09-08, Best order: (4, 0, 4)-(1, 1), AIC: -6.74104008739789, Final model converged
[2024-06-01T19:53:34] Estimation window: 2010-09-20 - 2014-09-09, Best order: (5, 0, 4)-(1, 1), AIC: -6.73722285024428, Final model converged
[2024-06-01T19:56:13] Estimation window: 2010-09-21 - 2014-09-10, Best order: (5, 0, 4)-(1, 1), AIC: -6.74375525120303, Final model converged
[2024-06-01T19:59:49] Estimation window: 2010-09-22 - 2014-09-11, Best order: (5, 0, 4)-(1, 1), AIC: -6.74740864027223, Final model converged
[2024-06-01T20:02:19] Estimation window: 2010-09-23 - 2014-09-12, Best order: (4, 0, 5)-(1, 1), AIC: -6.74697169589577, Final model converged
[2024-06-01T20:04:53] Estimation window: 2010-09-24 - 2014-09-15, Best order: (4, 0, 3)-(1, 1), AIC: -6.75487545063685, Final model converged
[2024-06-01T20:07:29] Estimation window: 2010-09-27 - 2014-09-16, Best order: (5, 0, 4)-(1, 1), AIC: -6.75780423285127, Final model converged
[2024-06-01T20:10:01] Estimation window: 2010-09-28 - 2014-09-17, Best order: (4, 0, 4)-(1, 1), AIC: -6.7522860511205, Final model converged
[2024-06-01T20:12:46] Estimation window: 2010-09-29 - 2014-09-18, Best order: (5, 0, 3)-(1, 1), AIC: -6.75353923528309, Final model converged
[2024-06-01T20:14:56] Estimation window: 2010-09-30 - 2014-09-19, Best order: (5, 0, 4)-(1, 1), AIC: -6.75923495756495, Final model converged
[2024-06-01T20:17:44] Estimation window: 2010-10-01 - 2014-09-22, Best order: (4, 0, 5)-(1, 1), AIC: -6.75822378704572, Final model converged
[2024-06-01T20:19:42] Estimation window: 2010-10-04 - 2014-09-23, Best order: (5, 0, 4)-(1, 1), AIC: -6.753179261636, Final model converged
[2024-06-01T20:21:41] Estimation window: 2010-10-05 - 2014-09-24, Best order: (4, 0, 5)-(1, 1), AIC: -6.77669192476638, Final model converged
[2024-06-01T20:24:00] Estimation window: 2010-10-06 - 2014-09-25, Best order: (3, 0, 3)-(1, 1), AIC: -6.75807885001895, Final model converged
[2024-06-01T20:25:58] Estimation window: 2010-10-07 - 2014-09-26, Best order: (3, 0, 3)-(1, 1), AIC: -6.75179567529346, Final model FAILED to converge
[2024-06-01T20:28:31] Estimation window: 2010-10-08 - 2014-09-29, Best order: (4, 0, 4)-(1, 1), AIC: -6.74128622981618, Final model converged
[2024-06-01T20:30:42] Estimation window: 2010-10-11 - 2014-09-30, Best order: (4, 0, 4)-(1, 1), AIC: -6.75286087365554, Final model converged
[2024-06-01T20:32:40] Estimation window: 2010-10-12 - 2014-10-01, Best order: (3, 0, 3)-(1, 1), AIC: -6.76028988302702, Final model converged
[2024-06-01T20:34:36] Estimation window: 2010-10-13 - 2014-10-02, Best order: (3, 0, 4)-(1, 1), AIC: -6.76449356790306, Final model converged
[2024-06-01T20:38:21] Estimation window: 2010-10-14 - 2014-10-03, Best order: (3, 0, 4)-(1, 1), AIC: -6.75300306043836, Final model converged
[2024-06-01T20:42:05] Estimation window: 2010-10-15 - 2014-10-06, Best order: (4, 0, 3)-(1, 1), AIC: -6.7526958640884, Final model FAILED to converge
[2024-06-01T20:44:35] Estimation window: 2010-10-18 - 2014-10-07, Best order: (4, 0, 4)-(1, 1), AIC: -6.74352424509989, Final model converged
[2024-06-01T20:47:35] Estimation window: 2010-10-19 - 2014-10-08, Best order: (4, 0, 5)-(1, 1), AIC: -6.73862744821346, Final model converged
[2024-06-01T20:49:39] Estimation window: 2010-10-20 - 2014-10-09, Best order: (3, 0, 3)-(1, 1), AIC: -6.74376864690026, Final model FAILED to converge
[2024-06-01T20:53:45] Estimation window: 2010-10-21 - 2014-10-10, Best order: (3, 0, 4)-(1, 1), AIC: -6.75136176369824, Final model converged
[2024-06-01T20:55:38] Estimation window: 2010-10-22 - 2014-10-13, Best order: (5, 0, 5)-(1, 1), AIC: -6.73205028319915, Final model converged
[2024-06-01T20:57:39] Estimation window: 2010-10-25 - 2014-10-14, Best order: (4, 0, 4)-(1, 1), AIC: -6.73936965834489, Final model converged
[2024-06-01T20:59:37] Estimation window: 2010-10-26 - 2014-10-15, Best order: (5, 0, 5)-(1, 1), AIC: -6.73051810166106, Final model converged
[2024-06-01T21:01:45] Estimation window: 2010-10-27 - 2014-10-16, Best order: (3, 0, 5)-(1, 1), AIC: -6.72626029670155, Final model converged
[2024-06-01T21:03:38] Estimation window: 2010-10-28 - 2014-10-17, Best order: (4, 0, 4)-(1, 1), AIC: -6.73710723681114, Final model converged
[2024-06-01T21:07:21] Estimation window: 2010-10-29 - 2014-10-20, Best order: (4, 0, 4)-(1, 1), AIC: -6.73635424607983, Final model converged
[2024-06-01T21:09:15] Estimation window: 2010-11-01 - 2014-10-21, Best order: (3, 0, 5)-(1, 1), AIC: -6.72130453088794, Final model converged
[2024-06-01T21:12:58] Estimation window: 2010-11-02 - 2014-10-22, Best order: (4, 0, 5)-(1, 1), AIC: -6.7547917832117, Final model converged
[2024-06-01T21:15:19] Estimation window: 2010-11-03 - 2014-10-23, Best order: (3, 0, 3)-(1, 1), AIC: -6.72342683160049, Final model converged
[2024-06-01T21:17:25] Estimation window: 2010-11-04 - 2014-10-24, Best order: (4, 0, 4)-(1, 1), AIC: -6.74409796075328, Final model converged
[2024-06-01T21:19:23] Estimation window: 2010-11-05 - 2014-10-27, Best order: (5, 0, 5)-(1, 1), AIC: -6.72643291474771, Final model converged
[2024-06-01T21:23:16] Estimation window: 2010-11-08 - 2014-10-28, Best order: (3, 0, 3)-(1, 1), AIC: -6.74860124338809, Final model converged
[2024-06-01T21:27:35] Estimation window: 2010-11-09 - 2014-10-29, Best order: (5, 0, 5)-(1, 1), AIC: -6.72946007959296, Final model converged
[2024-06-01T21:30:59] Estimation window: 2010-11-10 - 2014-10-30, Best order: (3, 0, 4)-(1, 1), AIC: -6.72437800471248, Final model converged
[2024-06-01T21:34:26] Estimation window: 2010-11-11 - 2014-10-31, Best order: (5, 0, 5)-(1, 1), AIC: -6.72727148148128, Final model converged
[2024-06-01T21:38:18] Estimation window: 2010-11-12 - 2014-11-03, Best order: (5, 0, 5)-(1, 1), AIC: -6.7420219457515, Final model converged
[2024-06-01T21:44:14] Estimation window: 2010-11-15 - 2014-11-04, Best order: (5, 0, 4)-(1, 1), AIC: -6.74945750752238, Final model converged
[2024-06-01T21:48:50] Estimation window: 2010-11-16 - 2014-11-05, Best order: (5, 0, 3)-(1, 1), AIC: -6.75096330833079, Final model converged
[2024-06-01T21:52:19] Estimation window: 2010-11-17 - 2014-11-06, Best order: (5, 0, 5)-(1, 1), AIC: -6.73379290899997, Final model converged
[2024-06-01T21:59:24] Estimation window: 2010-11-18 - 2014-11-07, Best order: (4, 0, 4)-(1, 1), AIC: -6.74252951184861, Final model converged
[2024-06-01T22:03:48] Estimation window: 2010-11-19 - 2014-11-10, Best order: (5, 0, 3)-(1, 1), AIC: -6.73408281463275, Final model converged
[2024-06-01T22:07:24] Estimation window: 2010-11-22 - 2014-11-11, Best order: (4, 0, 3)-(1, 1), AIC: -6.75208647031894, Final model converged
