[2024-06-01T22:53:37] Estimation window: 2008-05-27 - 2012-05-11, Best order: (2, 0, 3)-(1, 1), AIC: -5.80132045715423, Final model FAILED to converge
[2024-06-01T22:55:01] Estimation window: 2008-05-28 - 2012-05-14, Best order: (3, 0, 4)-(1, 1), AIC: -5.79446042935151, Final model converged
[2024-06-01T22:57:36] Estimation window: 2008-05-29 - 2012-05-15, Best order: (4, 0, 5)-(1, 1), AIC: -5.80149648383879, Final model converged
[2024-06-01T22:58:54] Estimation window: 2008-05-30 - 2012-05-16, Best order: (3, 0, 4)-(1, 1), AIC: -5.81337356594412, Final model converged
[2024-06-01T22:59:49] Estimation window: 2008-06-02 - 2012-05-17, Best order: (2, 0, 3)-(1, 1), AIC: -5.7978418966046, Final model converged
[2024-06-01T23:00:46] Estimation window: 2008-06-03 - 2012-05-18, Best order: (5, 0, 3)-(1, 1), AIC: -5.79492396990944, Final model converged
[2024-06-01T23:01:43] Estimation window: 2008-06-04 - 2012-05-21, Best order: (5, 0, 3)-(1, 1), AIC: -5.79404693279076, Final model converged
[2024-06-01T23:03:15] Estimation window: 2008-06-05 - 2012-05-22, Best order: (4, 0, 2)-(1, 1), AIC: -5.81072019180129, Final model converged
[2024-06-01T23:04:13] Estimation window: 2008-06-06 - 2012-05-23, Best order: (5, 0, 4)-(1, 1), AIC: -5.79964851541803, Final model converged
[2024-06-01T23:05:08] Estimation window: 2008-06-09 - 2012-05-24, Best order: (5, 0, 4)-(1, 1), AIC: -5.80498017303995, Final model converged
[2024-06-01T23:06:07] Estimation window: 2008-06-10 - 2012-05-25, Best order: (5, 0, 5)-(1, 1), AIC: -5.80495871821612, Final model converged
[2024-06-01T23:07:01] Estimation window: 2008-06-11 - 2012-05-29, Best order: (5, 0, 4)-(1, 1), AIC: -5.82307301197192, Final model converged
[2024-06-01T23:07:54] Estimation window: 2008-06-12 - 2012-05-30, Best order: (0, 0, 1)-(1, 1), AIC: -5.80596953976767, Final model converged
[2024-06-01T23:08:55] Estimation window: 2008-06-13 - 2012-05-31, Best order: (4, 0, 5)-(1, 1), AIC: -5.81752227593439, Final model converged
[2024-06-01T23:09:55] Estimation window: 2008-06-16 - 2012-06-01, Best order: (5, 0, 5)-(1, 1), AIC: -5.80149960499548, Final model converged
[2024-06-01T23:11:35] Estimation window: 2008-06-17 - 2012-06-04, Best order: (5, 0, 5)-(1, 1), AIC: -5.81115940800935, Final model FAILED to converge
[2024-06-01T23:13:52] Estimation window: 2008-06-18 - 2012-06-05, Best order: (0, 0, 1)-(1, 1), AIC: -5.8022796014331, Final model converged
[2024-06-01T23:14:49] Estimation window: 2008-06-19 - 2012-06-06, Best order: (5, 0, 3)-(1, 1), AIC: -5.81181380687414, Final model converged
[2024-06-01T23:15:40] Estimation window: 2008-06-20 - 2012-06-07, Best order: (4, 0, 3)-(1, 1), AIC: -5.80061404289285, Final model converged
[2024-06-01T23:17:08] Estimation window: 2008-06-23 - 2012-06-08, Best order: (4, 0, 4)-(1, 1), AIC: -5.79866282109985, Final model converged
[2024-06-01T23:18:00] Estimation window: 2008-06-24 - 2012-06-11, Best order: (5, 0, 4)-(1, 1), AIC: -5.79647475706554, Final model FAILED to converge
[2024-06-01T23:19:22] Estimation window: 2008-06-25 - 2012-06-12, Best order: (5, 0, 3)-(1, 1), AIC: -5.81495617685279, Final model converged
[2024-06-01T23:20:37] Estimation window: 2008-06-26 - 2012-06-13, Best order: (4, 0, 3)-(1, 1), AIC: -5.80901345073999, Final model converged
[2024-06-01T23:21:28] Estimation window: 2008-06-27 - 2012-06-14, Best order: (0, 0, 1)-(1, 1), AIC: -5.80555449511086, Final model converged
[2024-06-01T23:22:21] Estimation window: 2008-06-30 - 2012-06-15, Best order: (0, 0, 1)-(1, 1), AIC: -5.80543878018394, Final model converged
[2024-06-01T23:23:15] Estimation window: 2008-07-01 - 2012-06-18, Best order: (4, 0, 5)-(1, 1), AIC: -5.81762978411783, Final model converged
[2024-06-01T23:24:09] Estimation window: 2008-07-02 - 2012-06-19, Best order: (5, 0, 4)-(1, 1), AIC: -5.80336234480557, Final model converged
