[2024-06-02T00:38:00] Estimation window: 2013-12-16 - 2017-12-04, Best order: (4, 0, 5)-(1, 1), AIC: -7.1455995155672, Final model converged
[2024-06-02T00:40:04] Estimation window: 2013-12-17 - 2017-12-05, Best order: (5, 0, 4)-(1, 1), AIC: -7.14250528206087, Final model converged
[2024-06-02T00:42:30] Estimation window: 2013-12-18 - 2017-12-06, Best order: (3, 0, 5)-(1, 1), AIC: -7.14289389359358, Final model FAILED to converge
[2024-06-02T00:44:13] Estimation window: 2013-12-19 - 2017-12-07, Best order: (5, 0, 5)-(1, 1), AIC: -7.13412394757545, Final model converged
[2024-06-02T00:45:47] Estimation window: 2013-12-20 - 2017-12-08, Best order: (5, 0, 5)-(1, 1), AIC: -7.16002646477545, Final model converged
[2024-06-02T00:47:20] Estimation window: 2013-12-23 - 2017-12-11, Best order: (4, 0, 4)-(1, 1), AIC: -7.15084288731289, Final model converged
[2024-06-02T00:49:04] Estimation window: 2013-12-24 - 2017-12-12, Best order: (5, 0, 3)-(1, 1), AIC: -7.14649987126088, Final model FAILED to converge
[2024-06-02T00:51:07] Estimation window: 2013-12-26 - 2017-12-13, Best order: (5, 0, 4)-(1, 1), AIC: -7.15700852284196, Final model converged
[2024-06-02T00:52:23] Estimation window: 2013-12-27 - 2017-12-14, Best order: (2, 0, 1)-(1, 1), AIC: -7.15346742695616, Final model converged
[2024-06-02T00:53:57] Estimation window: 2013-12-30 - 2017-12-15, Best order: (5, 0, 4)-(1, 1), AIC: -7.14372268735252, Final model FAILED to converge
[2024-06-02T00:56:30] Estimation window: 2013-12-31 - 2017-12-18, Best order: (3, 0, 5)-(1, 1), AIC: -7.17626688164693, Final model converged
[2024-06-02T00:58:05] Estimation window: 2014-01-02 - 2017-12-19, Best order: (5, 0, 4)-(1, 1), AIC: -7.15979665253398, Final model converged
[2024-06-02T00:59:24] Estimation window: 2014-01-03 - 2017-12-20, Best order: (4, 0, 4)-(1, 1), AIC: -7.16453611810527, Final model FAILED to converge
[2024-06-02T01:00:52] Estimation window: 2014-01-06 - 2017-12-21, Best order: (3, 0, 4)-(1, 1), AIC: -7.14675521235381, Final model converged
