[2024-06-02T00:38:02] Estimation window: 2014-07-09 - 2018-06-26, Best order: (3, 0, 4)-(1, 1), AIC: -7.06356284619763, Final model converged
[2024-06-02T00:39:58] Estimation window: 2014-07-10 - 2018-06-27, Best order: (4, 0, 5)-(1, 1), AIC: -7.05799000667756, Final model converged
[2024-06-02T00:42:09] Estimation window: 2014-07-11 - 2018-06-28, Best order: (4, 0, 4)-(1, 1), AIC: -7.05471238171529, Final model converged
[2024-06-02T00:44:13] Estimation window: 2014-07-14 - 2018-06-29, Best order: (3, 0, 5)-(1, 1), AIC: -7.07089013557576, Final model converged
[2024-06-02T00:45:53] Estimation window: 2014-07-15 - 2018-07-02, Best order: (5, 0, 4)-(1, 1), AIC: -7.05210305587572, Final model converged
[2024-06-02T00:47:47] Estimation window: 2014-07-16 - 2018-07-03, Best order: (4, 0, 4)-(1, 1), AIC: -7.0679947956799, Final model converged
[2024-06-02T00:49:23] Estimation window: 2014-07-17 - 2018-07-05, Best order: (5, 0, 4)-(1, 1), AIC: -7.05172896640961, Final model converged
[2024-06-02T00:51:18] Estimation window: 2014-07-18 - 2018-07-06, Best order: (5, 0, 5)-(1, 1), AIC: -7.08185266784548, Final model converged
[2024-06-02T00:52:42] Estimation window: 2014-07-21 - 2018-07-09, Best order: (3, 0, 5)-(1, 1), AIC: -7.07079927068144, Final model converged
[2024-06-02T00:54:24] Estimation window: 2014-07-22 - 2018-07-10, Best order: (4, 0, 5)-(1, 1), AIC: -7.07989918499704, Final model converged
[2024-06-02T00:56:21] Estimation window: 2014-07-23 - 2018-07-11, Best order: (5, 0, 5)-(1, 1), AIC: -7.05754695188492, Final model FAILED to converge
[2024-06-02T00:57:45] Estimation window: 2014-07-24 - 2018-07-12, Best order: (3, 0, 2)-(1, 1), AIC: -7.06741532724556, Final model converged
[2024-06-02T00:59:00] Estimation window: 2014-07-25 - 2018-07-13, Best order: (5, 0, 4)-(1, 1), AIC: -7.05684380575653, Final model converged
[2024-06-02T01:00:37] Estimation window: 2014-07-28 - 2018-07-16, Best order: (4, 0, 5)-(1, 1), AIC: -7.07547804342989, Final model converged
[2024-06-02T01:02:10] Estimation window: 2014-07-29 - 2018-07-17, Best order: (5, 0, 4)-(1, 1), AIC: -7.08632646854109, Final model converged
[2024-06-02T01:04:44] Estimation window: 2014-07-30 - 2018-07-18, Best order: (3, 0, 4)-(1, 1), AIC: -7.08164460462489, Final model converged
[2024-06-02T01:06:50] Estimation window: 2014-07-31 - 2018-07-19, Best order: (4, 0, 5)-(1, 1), AIC: -7.08878860819916, Final model FAILED to converge
[2024-06-02T01:08:18] Estimation window: 2014-08-01 - 2018-07-20, Best order: (4, 0, 3)-(1, 1), AIC: -7.07949290054438, Final model converged
[2024-06-02T01:09:48] Estimation window: 2014-08-04 - 2018-07-23, Best order: (5, 0, 4)-(1, 1), AIC: -7.07464777900972, Final model converged
[2024-06-02T01:11:05] Estimation window: 2014-08-05 - 2018-07-24, Best order: (5, 0, 5)-(1, 1), AIC: -7.07520446775222, Final model converged
[2024-06-02T01:13:25] Estimation window: 2014-08-06 - 2018-07-25, Best order: (5, 0, 5)-(1, 1), AIC: -7.0762896542926, Final model converged
[2024-06-02T01:14:57] Estimation window: 2014-08-07 - 2018-07-26, Best order: (2, 0, 5)-(1, 1), AIC: -7.06815069587128, Final model converged
[2024-06-02T01:16:16] Estimation window: 2014-08-08 - 2018-07-27, Best order: (4, 0, 3)-(1, 1), AIC: -7.07975469212592, Final model converged
[2024-06-02T01:18:21] Estimation window: 2014-08-11 - 2018-07-30, Best order: (2, 0, 1)-(1, 1), AIC: -7.07808508763871, Final model converged
[2024-06-02T01:19:39] Estimation window: 2014-08-12 - 2018-07-31, Best order: (3, 0, 5)-(1, 1), AIC: -7.06438827399341, Final model FAILED to converge
[2024-06-02T01:20:56] Estimation window: 2014-08-13 - 2018-08-01, Best order: (5, 0, 4)-(1, 1), AIC: -7.07354771555195, Final model converged
[2024-06-02T01:22:12] Estimation window: 2014-08-14 - 2018-08-02, Best order: (4, 0, 4)-(1, 1), AIC: -7.09123578538462, Final model converged
[2024-06-02T01:24:39] Estimation window: 2014-08-15 - 2018-08-03, Best order: (5, 0, 5)-(1, 1), AIC: -7.0789883358338, Final model converged
[2024-06-02T01:26:07] Estimation window: 2014-08-18 - 2018-08-06, Best order: (3, 0, 5)-(1, 1), AIC: -7.0800747700256, Final model FAILED to converge
[2024-06-02T01:27:22] Estimation window: 2014-08-19 - 2018-08-07, Best order: (5, 0, 5)-(1, 1), AIC: -7.08027251163302, Final model FAILED to converge
[2024-06-02T01:29:07] Estimation window: 2014-08-20 - 2018-08-08, Best order: (5, 0, 5)-(1, 1), AIC: -7.07975736253506, Final model converged
[2024-06-02T01:30:56] Estimation window: 2014-08-21 - 2018-08-09, Best order: (5, 0, 3)-(1, 1), AIC: -7.09530974085928, Final model converged
[2024-06-02T01:33:00] Estimation window: 2014-08-22 - 2018-08-10, Best order: (4, 0, 4)-(1, 1), AIC: -7.06953363824266, Final model converged
[2024-06-02T01:34:37] Estimation window: 2014-08-25 - 2018-08-13, Best order: (3, 0, 4)-(1, 1), AIC: -7.07200278603396, Final model converged
[2024-06-02T01:36:01] Estimation window: 2014-08-26 - 2018-08-14, Best order: (2, 0, 1)-(1, 1), AIC: -7.0699997418006, Final model converged
[2024-06-02T01:37:52] Estimation window: 2014-08-27 - 2018-08-15, Best order: (4, 0, 4)-(1, 1), AIC: -7.09514709577308, Final model converged
[2024-06-02T01:40:17] Estimation window: 2014-08-28 - 2018-08-16, Best order: (2, 0, 5)-(1, 1), AIC: -7.06389403236812, Final model converged
