[2024-06-01T23:16:05] Estimation window: 2004-02-06 - 2008-01-28, Best order: (5, 0, 5)-(1, 1), AIC: -6.99329307302664, Final model converged
[2024-06-02T00:13:28] Estimation window: 2004-06-25 - 2008-06-13, Best order: (1, 0, 1)-(1, 1), AIC: -6.87364403928012, Final model converged
[2024-06-02T00:13:58] Estimation window: 2004-06-28 - 2008-06-16, Best order: (5, 0, 4)-(1, 1), AIC: -6.86782210257925, Final model converged
[2024-06-02T00:14:29] Estimation window: 2004-06-29 - 2008-06-17, Best order: (4, 0, 4)-(1, 1), AIC: -6.8568527303742, Final model converged
[2024-06-02T00:15:24] Estimation window: 2004-06-30 - 2008-06-18, Best order: (5, 0, 3)-(1, 1), AIC: -6.8672872303842, Final model FAILED to converge
[2024-06-02T00:15:55] Estimation window: 2004-07-01 - 2008-06-19, Best order: (4, 0, 4)-(1, 1), AIC: -6.87674939182879, Final model converged
[2024-06-02T00:16:27] Estimation window: 2004-07-02 - 2008-06-20, Best order: (3, 0, 3)-(1, 1), AIC: -6.8653486657109, Final model converged
[2024-06-02T00:17:02] Estimation window: 2004-07-06 - 2008-06-23, Best order: (5, 0, 4)-(1, 1), AIC: -6.85731224722188, Final model converged
[2024-06-02T00:17:35] Estimation window: 2004-07-07 - 2008-06-24, Best order: (5, 0, 4)-(1, 1), AIC: -6.86284919370728, Final model FAILED to converge
[2024-06-02T00:18:05] Estimation window: 2004-07-08 - 2008-06-25, Best order: (1, 0, 1)-(1, 1), AIC: -6.86781749887727, Final model FAILED to converge
[2024-06-02T00:18:36] Estimation window: 2004-07-09 - 2008-06-26, Best order: (1, 0, 1)-(1, 1), AIC: -6.85927017177682, Final model converged
[2024-06-02T00:19:05] Estimation window: 2004-07-12 - 2008-06-27, Best order: (3, 0, 3)-(1, 1), AIC: -6.85733630367139, Final model converged
[2024-06-02T00:19:34] Estimation window: 2004-07-13 - 2008-06-30, Best order: (1, 0, 1)-(1, 1), AIC: -6.85736671882504, Final model converged
[2024-06-02T00:20:05] Estimation window: 2004-07-14 - 2008-07-01, Best order: (5, 0, 5)-(1, 1), AIC: -6.848825256991, Final model converged
[2024-06-02T00:20:42] Estimation window: 2004-07-15 - 2008-07-02, Best order: (5, 0, 4)-(1, 1), AIC: -6.84861831316859, Final model converged
[2024-06-02T00:21:20] Estimation window: 2004-07-16 - 2008-07-03, Best order: (4, 0, 5)-(1, 1), AIC: -6.87525147820885, Final model converged
[2024-06-02T00:21:53] Estimation window: 2004-07-19 - 2008-07-07, Best order: (3, 0, 3)-(1, 1), AIC: -6.85142527809775, Final model converged
[2024-06-02T00:22:23] Estimation window: 2004-07-20 - 2008-07-08, Best order: (5, 0, 5)-(1, 1), AIC: -6.84412147331039, Final model converged
[2024-06-02T00:22:54] Estimation window: 2004-07-21 - 2008-07-09, Best order: (4, 0, 4)-(1, 1), AIC: -6.84279438434989, Final model converged
[2024-06-02T00:23:29] Estimation window: 2004-07-22 - 2008-07-10, Best order: (3, 0, 3)-(1, 1), AIC: -6.84124217769538, Final model FAILED to converge
[2024-06-02T00:24:23] Estimation window: 2004-07-23 - 2008-07-11, Best order: (5, 0, 4)-(1, 1), AIC: -6.85812211492894, Final model converged
[2024-06-02T00:25:06] Estimation window: 2004-07-26 - 2008-07-14, Best order: (1, 0, 1)-(1, 1), AIC: -6.84521793077145, Final model converged
[2024-06-02T00:25:46] Estimation window: 2004-07-27 - 2008-07-15, Best order: (4, 0, 4)-(1, 1), AIC: -6.83573692752175, Final model FAILED to converge
[2024-06-02T00:26:30] Estimation window: 2004-07-28 - 2008-07-16, Best order: (3, 0, 4)-(1, 1), AIC: -6.84036663259049, Final model converged
[2024-06-02T00:27:14] Estimation window: 2004-07-29 - 2008-07-17, Best order: (3, 0, 3)-(1, 1), AIC: -6.83431942687907, Final model FAILED to converge
[2024-06-02T00:28:46] Estimation window: 2004-07-30 - 2008-07-18, Best order: (4, 0, 3)-(1, 1), AIC: 484.671796274289, Final model FAILED to converge
[2024-06-02T00:29:24] Estimation window: 2004-08-02 - 2008-07-21, Best order: (5, 0, 5)-(1, 1), AIC: -6.85424337935372, Final model converged
[2024-06-02T00:30:03] Estimation window: 2004-08-03 - 2008-07-22, Best order: (5, 0, 4)-(1, 1), AIC: -6.8532202779546, Final model converged
[2024-06-02T00:30:41] Estimation window: 2004-08-04 - 2008-07-23, Best order: (3, 0, 3)-(1, 1), AIC: -6.85583605195141, Final model converged
[2024-06-02T00:31:19] Estimation window: 2004-08-05 - 2008-07-24, Best order: (3, 0, 4)-(1, 1), AIC: -6.85175107265509, Final model converged
[2024-06-02T00:32:39] Estimation window: 2004-08-06 - 2008-07-25, Best order: (5, 0, 5)-(1, 1), AIC: 670.254086515304, Final model converged
[2024-06-02T00:33:26] Estimation window: 2004-08-09 - 2008-07-28, Best order: (5, 0, 5)-(1, 1), AIC: -6.8230291888768, Final model FAILED to converge
[2024-06-02T00:34:03] Estimation window: 2004-08-10 - 2008-07-29, Best order: (4, 0, 5)-(1, 1), AIC: -6.82709226489299, Final model FAILED to converge
[2024-06-02T00:34:41] Estimation window: 2004-08-11 - 2008-07-30, Best order: (4, 0, 4)-(1, 1), AIC: -6.82249679964129, Final model converged
[2024-06-02T00:35:20] Estimation window: 2004-08-12 - 2008-07-31, Best order: (4, 0, 4)-(1, 1), AIC: -6.85383941644141, Final model FAILED to converge
[2024-06-02T00:35:56] Estimation window: 2004-08-13 - 2008-08-01, Best order: (3, 0, 3)-(1, 1), AIC: -6.82433397982358, Final model FAILED to converge
[2024-06-02T00:36:34] Estimation window: 2004-08-16 - 2008-08-04, Best order: (3, 0, 3)-(1, 1), AIC: -6.82503728167601, Final model converged
[2024-06-02T00:37:10] Estimation window: 2004-08-17 - 2008-08-05, Best order: (1, 0, 1)-(1, 1), AIC: -6.82702020637679, Final model converged
[2024-06-02T00:37:47] Estimation window: 2004-08-18 - 2008-08-06, Best order: (3, 0, 3)-(1, 1), AIC: -6.82173071565296, Final model converged
[2024-06-02T00:38:27] Estimation window: 2004-08-19 - 2008-08-07, Best order: (3, 0, 5)-(1, 1), AIC: -6.81686147006166, Final model converged
[2024-06-02T00:39:04] Estimation window: 2004-08-20 - 2008-08-08, Best order: (5, 0, 4)-(1, 1), AIC: -6.85500040701365, Final model FAILED to converge
[2024-06-02T00:39:42] Estimation window: 2004-08-23 - 2008-08-11, Best order: (1, 0, 1)-(1, 1), AIC: -6.82079761186958, Final model converged
[2024-06-02T00:41:03] Estimation window: 2004-08-24 - 2008-08-12, Best order: (4, 0, 4)-(1, 1), AIC: 474.841462545815, Final model FAILED to converge
[2024-06-02T00:41:41] Estimation window: 2004-08-25 - 2008-08-13, Best order: (3, 0, 3)-(1, 1), AIC: -6.8341871774956, Final model converged
[2024-06-02T00:42:37] Estimation window: 2004-08-26 - 2008-08-14, Best order: (1, 0, 1)-(1, 1), AIC: -6.81743499060236, Final model converged
[2024-06-02T00:43:33] Estimation window: 2004-08-27 - 2008-08-15, Best order: (4, 0, 5)-(1, 1), AIC: -6.8193876629644, Final model FAILED to converge
[2024-06-02T00:44:15] Estimation window: 2004-08-30 - 2008-08-18, Best order: (3, 0, 4)-(1, 1), AIC: -6.83169864848568, Final model FAILED to converge
[2024-06-02T00:44:51] Estimation window: 2004-08-31 - 2008-08-19, Best order: (4, 0, 5)-(1, 1), AIC: -6.82435369323986, Final model converged
[2024-06-02T00:45:30] Estimation window: 2004-09-01 - 2008-08-20, Best order: (4, 0, 4)-(1, 1), AIC: -6.83047444015488, Final model converged
[2024-06-02T00:46:07] Estimation window: 2004-09-02 - 2008-08-21, Best order: (4, 0, 4)-(1, 1), AIC: -6.79761984887336, Final model FAILED to converge
[2024-06-02T00:46:51] Estimation window: 2004-09-03 - 2008-08-22, Best order: (5, 0, 4)-(1, 1), AIC: -6.82438851484932, Final model FAILED to converge
[2024-06-02T00:47:29] Estimation window: 2004-09-07 - 2008-08-25, Best order: (4, 0, 4)-(1, 1), AIC: -6.80438859118012, Final model converged
[2024-06-02T00:48:21] Estimation window: 2004-09-08 - 2008-08-26, Best order: (1, 0, 1)-(1, 1), AIC: -6.80798002788487, Final model converged
[2024-06-02T00:48:59] Estimation window: 2004-09-09 - 2008-08-27, Best order: (4, 0, 4)-(1, 1), AIC: -6.83105103602311, Final model FAILED to converge
[2024-06-02T00:49:36] Estimation window: 2004-09-10 - 2008-08-28, Best order: (1, 0, 1)-(1, 1), AIC: -6.80473657868639, Final model converged
[2024-06-02T00:50:16] Estimation window: 2004-09-13 - 2008-08-29, Best order: (5, 0, 5)-(1, 1), AIC: -6.79635783907996, Final model FAILED to converge
[2024-06-02T00:50:47] Estimation window: 2004-09-14 - 2008-09-02, Best order: (1, 0, 1)-(1, 1), AIC: -6.8020965691633, Final model converged
[2024-06-02T00:51:21] Estimation window: 2004-09-15 - 2008-09-03, Best order: (5, 0, 5)-(1, 1), AIC: -6.80141332968242, Final model FAILED to converge
[2024-06-02T00:51:51] Estimation window: 2004-09-16 - 2008-09-04, Best order: (4, 0, 3)-(1, 1), AIC: -6.80119457692105, Final model converged
[2024-06-02T00:52:22] Estimation window: 2004-09-17 - 2008-09-05, Best order: (1, 0, 1)-(1, 1), AIC: -6.79276703658207, Final model converged
[2024-06-02T00:52:57] Estimation window: 2004-09-20 - 2008-09-08, Best order: (5, 0, 5)-(1, 1), AIC: -6.78912063184166, Final model FAILED to converge
[2024-06-02T00:53:29] Estimation window: 2004-09-21 - 2008-09-09, Best order: (5, 0, 5)-(1, 1), AIC: -6.80374200728698, Final model FAILED to converge
[2024-06-02T00:54:08] Estimation window: 2004-09-22 - 2008-09-10, Best order: (5, 0, 4)-(1, 1), AIC: -6.78044476509369, Final model converged
[2024-06-02T00:54:39] Estimation window: 2004-09-23 - 2008-09-11, Best order: (5, 0, 5)-(1, 1), AIC: -6.78943933522765, Final model FAILED to converge
[2024-06-02T00:55:22] Estimation window: 2004-09-24 - 2008-09-12, Best order: (5, 0, 5)-(1, 1), AIC: -6.8074161056805, Final model FAILED to converge
[2024-06-02T00:55:53] Estimation window: 2004-09-27 - 2008-09-15, Best order: (5, 0, 5)-(1, 1), AIC: -6.78831078241364, Final model converged
[2024-06-02T00:57:06] Estimation window: 2004-09-28 - 2008-09-16, Best order: (5, 0, 5)-(1, 1), AIC: 497.37152776482, Final model FAILED to converge
[2024-06-02T00:57:45] Estimation window: 2004-09-29 - 2008-09-17, Best order: (5, 0, 5)-(1, 1), AIC: -6.75379509244059, Final model converged
[2024-06-02T00:58:16] Estimation window: 2004-09-30 - 2008-09-18, Best order: (5, 0, 5)-(1, 1), AIC: -6.77841603671947, Final model converged
[2024-06-02T00:58:47] Estimation window: 2004-10-01 - 2008-09-19, Best order: (4, 0, 5)-(1, 1), AIC: -6.75244993453116, Final model converged
[2024-06-02T00:59:18] Estimation window: 2004-10-04 - 2008-09-22, Best order: (4, 0, 4)-(1, 1), AIC: -6.75468564771115, Final model FAILED to converge
[2024-06-02T00:59:55] Estimation window: 2004-10-05 - 2008-09-23, Best order: (4, 0, 5)-(1, 1), AIC: -6.73421336440491, Final model converged
[2024-06-02T01:00:25] Estimation window: 2004-10-06 - 2008-09-24, Best order: (1, 0, 1)-(1, 1), AIC: -6.74264403594359, Final model converged
[2024-06-02T01:00:56] Estimation window: 2004-10-07 - 2008-09-25, Best order: (5, 0, 3)-(1, 1), AIC: -6.77247280582797, Final model converged
[2024-06-02T01:01:29] Estimation window: 2004-10-08 - 2008-09-26, Best order: (5, 0, 5)-(1, 1), AIC: -6.75648649863379, Final model FAILED to converge
[2024-06-02T01:02:49] Estimation window: 2004-10-11 - 2008-09-29, Best order: (4, 0, 4)-(1, 1), AIC: 7.82210389175726, Final model FAILED to converge
[2024-06-02T01:03:20] Estimation window: 2004-10-12 - 2008-09-30, Best order: (5, 0, 4)-(1, 1), AIC: -6.71408992645786, Final model FAILED to converge
[2024-06-02T01:03:54] Estimation window: 2004-10-13 - 2008-10-01, Best order: (4, 0, 5)-(1, 1), AIC: -6.71102032977057, Final model converged
[2024-06-02T01:04:26] Estimation window: 2004-10-14 - 2008-10-02, Best order: (3, 0, 4)-(1, 1), AIC: -6.70832300627398, Final model FAILED to converge
[2024-06-02T01:04:59] Estimation window: 2004-10-15 - 2008-10-03, Best order: (5, 0, 5)-(1, 1), AIC: -6.73328831319895, Final model converged
[2024-06-02T01:05:44] Estimation window: 2004-10-18 - 2008-10-06, Best order: (3, 0, 4)-(1, 1), AIC: -6.70670897602541, Final model converged
