[2024-05-31T23:56:25] Estimation window: 2005-06-30 - 2009-06-19, Best order: (5, 0, 5)-(1, 1), AIC: -6.22459315056532, Final model FAILED to converge
[2024-05-31T23:57:05] Estimation window: 2005-07-01 - 2009-06-22, Best order: (2, 0, 4)-(1, 1), AIC: -6.21862037357745, Final model converged
[2024-05-31T23:57:47] Estimation window: 2005-07-05 - 2009-06-23, Best order: (4, 0, 5)-(1, 1), AIC: -6.2121420250926, Final model converged
[2024-05-31T23:58:26] Estimation window: 2005-07-06 - 2009-06-24, Best order: (4, 0, 3)-(1, 1), AIC: -6.25573650311296, Final model converged
[2024-05-31T23:59:07] Estimation window: 2005-07-07 - 2009-06-25, Best order: (4, 0, 5)-(1, 1), AIC: -6.25221482457087, Final model converged
[2024-05-31T23:59:47] Estimation window: 2005-07-08 - 2009-06-26, Best order: (4, 0, 5)-(1, 1), AIC: -6.23428821377721, Final model FAILED to converge
[2024-06-01T00:00:28] Estimation window: 2005-07-11 - 2009-06-29, Best order: (3, 0, 3)-(1, 1), AIC: -6.20898224816189, Final model converged
[2024-06-01T00:01:10] Estimation window: 2005-07-12 - 2009-06-30, Best order: (4, 0, 5)-(1, 1), AIC: -6.22162798546407, Final model converged
[2024-06-01T00:01:51] Estimation window: 2005-07-13 - 2009-07-01, Best order: (3, 0, 3)-(1, 1), AIC: -6.20791841697282, Final model converged
[2024-06-01T00:02:33] Estimation window: 2005-07-14 - 2009-07-02, Best order: (4, 0, 5)-(1, 1), AIC: -6.21836670783455, Final model converged
[2024-06-01T00:03:15] Estimation window: 2005-07-15 - 2009-07-06, Best order: (3, 0, 2)-(1, 1), AIC: -6.2060689811118, Final model converged
[2024-06-01T00:03:57] Estimation window: 2005-07-18 - 2009-07-07, Best order: (5, 0, 2)-(1, 1), AIC: -6.19719100303692, Final model converged
[2024-06-01T00:04:37] Estimation window: 2005-07-19 - 2009-07-08, Best order: (2, 0, 3)-(1, 1), AIC: -6.19935920049653, Final model converged
[2024-06-01T00:05:17] Estimation window: 2005-07-20 - 2009-07-09, Best order: (5, 0, 2)-(1, 1), AIC: -6.21298151689829, Final model converged
[2024-06-01T00:05:59] Estimation window: 2005-07-21 - 2009-07-10, Best order: (4, 0, 3)-(1, 1), AIC: -6.21828706781913, Final model FAILED to converge
[2024-06-01T00:06:40] Estimation window: 2005-07-22 - 2009-07-13, Best order: (5, 0, 5)-(1, 1), AIC: -6.19014161374033, Final model converged
[2024-06-01T00:07:19] Estimation window: 2005-07-25 - 2009-07-14, Best order: (2, 0, 3)-(1, 1), AIC: -6.21523005915442, Final model converged
[2024-06-01T00:07:59] Estimation window: 2005-07-26 - 2009-07-15, Best order: (5, 0, 4)-(1, 1), AIC: -6.18312987563293, Final model converged
[2024-06-01T00:08:40] Estimation window: 2005-07-27 - 2009-07-16, Best order: (4, 0, 5)-(1, 1), AIC: -6.23034541750624, Final model converged
[2024-06-01T00:09:19] Estimation window: 2005-07-28 - 2009-07-17, Best order: (5, 0, 5)-(1, 1), AIC: -6.20668770353555, Final model converged
[2024-06-01T00:10:00] Estimation window: 2005-07-29 - 2009-07-20, Best order: (3, 0, 3)-(1, 1), AIC: -6.19196973841824, Final model converged
[2024-06-01T00:10:42] Estimation window: 2005-08-01 - 2009-07-21, Best order: (5, 0, 5)-(1, 1), AIC: -6.19298746080272, Final model converged
[2024-06-01T00:11:22] Estimation window: 2005-08-02 - 2009-07-22, Best order: (5, 0, 3)-(1, 1), AIC: -6.21307832148932, Final model converged
[2024-06-01T00:12:05] Estimation window: 2005-08-03 - 2009-07-23, Best order: (4, 0, 5)-(1, 1), AIC: -6.1919513094314, Final model converged
[2024-06-01T00:12:47] Estimation window: 2005-08-04 - 2009-07-24, Best order: (3, 0, 5)-(1, 1), AIC: -6.20986625168263, Final model converged
[2024-06-01T00:13:29] Estimation window: 2005-08-05 - 2009-07-27, Best order: (5, 0, 3)-(1, 1), AIC: -6.20573180370597, Final model converged
[2024-06-01T00:14:13] Estimation window: 2005-08-08 - 2009-07-28, Best order: (4, 0, 5)-(1, 1), AIC: -6.17787956931938, Final model converged
[2024-06-01T00:14:56] Estimation window: 2005-08-09 - 2009-07-29, Best order: (5, 0, 2)-(1, 1), AIC: -6.19404085031292, Final model converged
[2024-06-01T00:15:38] Estimation window: 2005-08-10 - 2009-07-30, Best order: (4, 0, 3)-(1, 1), AIC: -6.19051056294607, Final model converged
[2024-06-01T00:16:22] Estimation window: 2005-08-11 - 2009-07-31, Best order: (5, 0, 4)-(1, 1), AIC: -6.17567420094672, Final model converged
[2024-06-01T00:17:05] Estimation window: 2005-08-12 - 2009-08-03, Best order: (4, 0, 4)-(1, 1), AIC: -6.18806513349826, Final model FAILED to converge
[2024-06-01T00:17:45] Estimation window: 2005-08-15 - 2009-08-04, Best order: (4, 0, 4)-(1, 1), AIC: -6.19411541564188, Final model converged
[2024-06-01T00:18:25] Estimation window: 2005-08-16 - 2009-08-05, Best order: (4, 0, 5)-(1, 1), AIC: -6.16649979911181, Final model converged
[2024-06-01T00:19:07] Estimation window: 2005-08-17 - 2009-08-06, Best order: (4, 0, 5)-(1, 1), AIC: -6.18426627492578, Final model converged
[2024-06-01T00:19:48] Estimation window: 2005-08-18 - 2009-08-07, Best order: (4, 0, 5)-(1, 1), AIC: -6.19112307384767, Final model converged
[2024-06-01T00:20:30] Estimation window: 2005-08-19 - 2009-08-10, Best order: (5, 0, 5)-(1, 1), AIC: -6.17013201126457, Final model FAILED to converge
[2024-06-01T00:21:13] Estimation window: 2005-08-22 - 2009-08-11, Best order: (4, 0, 5)-(1, 1), AIC: -6.1857034507087, Final model converged
[2024-06-01T00:21:56] Estimation window: 2005-08-23 - 2009-08-12, Best order: (5, 0, 2)-(1, 1), AIC: -6.19224504781667, Final model converged
[2024-06-01T00:22:37] Estimation window: 2005-08-24 - 2009-08-13, Best order: (5, 0, 2)-(1, 1), AIC: -6.18083066569541, Final model converged
[2024-06-01T00:23:22] Estimation window: 2005-08-25 - 2009-08-14, Best order: (5, 0, 4)-(1, 1), AIC: -6.17773964425599, Final model FAILED to converge
[2024-06-01T00:24:05] Estimation window: 2005-08-26 - 2009-08-17, Best order: (3, 0, 4)-(1, 1), AIC: -6.19640976718065, Final model converged
[2024-06-01T00:24:48] Estimation window: 2005-08-29 - 2009-08-18, Best order: (2, 0, 3)-(1, 1), AIC: -6.1817745734138, Final model converged
[2024-06-01T00:25:29] Estimation window: 2005-08-30 - 2009-08-19, Best order: (3, 0, 4)-(1, 1), AIC: -6.19445507437338, Final model converged
[2024-06-01T00:26:11] Estimation window: 2005-08-31 - 2009-08-20, Best order: (4, 0, 5)-(1, 1), AIC: -6.16386131708863, Final model converged
[2024-06-01T00:26:53] Estimation window: 2005-09-01 - 2009-08-21, Best order: (5, 0, 5)-(1, 1), AIC: -6.17944021656547, Final model converged
[2024-06-01T00:27:41] Estimation window: 2005-09-02 - 2009-08-24, Best order: (3, 0, 4)-(1, 1), AIC: -6.15635172611565, Final model converged
[2024-06-01T00:28:23] Estimation window: 2005-09-06 - 2009-08-25, Best order: (5, 0, 5)-(1, 1), AIC: -6.18729429264091, Final model converged
[2024-06-01T00:29:05] Estimation window: 2005-09-07 - 2009-08-26, Best order: (4, 0, 5)-(1, 1), AIC: -6.17592133353059, Final model converged
[2024-06-01T00:29:50] Estimation window: 2005-09-08 - 2009-08-27, Best order: (5, 0, 5)-(1, 1), AIC: -6.1528375168815, Final model converged
[2024-06-01T00:30:31] Estimation window: 2005-09-09 - 2009-08-28, Best order: (4, 0, 5)-(1, 1), AIC: -6.18908156570335, Final model converged
[2024-06-01T00:31:12] Estimation window: 2005-09-12 - 2009-08-31, Best order: (4, 0, 5)-(1, 1), AIC: -6.18184302184895, Final model converged
[2024-06-01T00:31:53] Estimation window: 2005-09-13 - 2009-09-01, Best order: (4, 0, 5)-(1, 1), AIC: -6.17312358209324, Final model converged
[2024-06-01T00:32:35] Estimation window: 2005-09-14 - 2009-09-02, Best order: (5, 0, 5)-(1, 1), AIC: -6.17251020888698, Final model FAILED to converge
[2024-06-01T00:33:14] Estimation window: 2005-09-15 - 2009-09-03, Best order: (0, 0, 1)-(1, 1), AIC: -6.15599469634572, Final model converged
[2024-06-01T00:33:54] Estimation window: 2005-09-16 - 2009-09-04, Best order: (5, 0, 2)-(1, 1), AIC: -6.18507615826921, Final model converged
[2024-06-01T00:34:34] Estimation window: 2005-09-19 - 2009-09-08, Best order: (2, 0, 3)-(1, 1), AIC: -6.15813007333614, Final model converged
[2024-06-01T00:35:19] Estimation window: 2005-09-20 - 2009-09-09, Best order: (5, 0, 4)-(1, 1), AIC: -6.17095363080896, Final model FAILED to converge
[2024-06-01T00:36:02] Estimation window: 2005-09-21 - 2009-09-10, Best order: (5, 0, 2)-(1, 1), AIC: -6.16763775656754, Final model converged
[2024-06-01T00:36:44] Estimation window: 2005-09-22 - 2009-09-11, Best order: (5, 0, 2)-(1, 1), AIC: -6.1657391483843, Final model converged
[2024-06-01T00:37:24] Estimation window: 2005-09-23 - 2009-09-14, Best order: (0, 0, 1)-(1, 1), AIC: -6.1548181629054, Final model converged
[2024-06-01T00:38:06] Estimation window: 2005-09-26 - 2009-09-15, Best order: (3, 0, 4)-(1, 1), AIC: -6.16866812759333, Final model converged
[2024-06-01T00:38:47] Estimation window: 2005-09-27 - 2009-09-16, Best order: (5, 0, 2)-(1, 1), AIC: -6.16058788978833, Final model converged
[2024-06-01T00:39:36] Estimation window: 2005-09-28 - 2009-09-17, Best order: (5, 0, 5)-(1, 1), AIC: -6.17842206786657, Final model converged
[2024-06-01T00:40:16] Estimation window: 2005-09-29 - 2009-09-18, Best order: (3, 0, 3)-(1, 1), AIC: -6.14608335993999, Final model converged
