[2024-05-31T22:39:11] Estimation window: 2003-05-28 - 2007-05-16, Best order: (5, 0, 5), AIC: -7122.71, Final model converged
[2024-05-31T22:39:28] Estimation window: 2003-05-29 - 2007-05-17, Best order: (4, 0, 5), AIC: -7117.24, Final model converged
[2024-05-31T22:39:53] Estimation window: 2003-05-30 - 2007-05-18, Best order: (5, 0, 5), AIC: -7121.94, Final model converged
[2024-05-31T22:40:15] Estimation window: 2003-06-02 - 2007-05-21, Best order: (5, 0, 5), AIC: -7126.13, Final model converged
[2024-05-31T22:40:36] Estimation window: 2003-06-03 - 2007-05-22, Best order: (3, 0, 4), AIC: -7125.47, Final model converged
[2024-05-31T22:40:55] Estimation window: 2003-06-04 - 2007-05-23, Best order: (3, 0, 4), AIC: -7126.32, Final model converged
[2024-05-31T22:41:15] Estimation window: 2003-06-05 - 2007-05-24, Best order: (4, 0, 5), AIC: -7125.73, Final model converged
[2024-05-31T22:41:36] Estimation window: 2003-06-06 - 2007-05-25, Best order: (4, 0, 5), AIC: -7125.36, Final model converged
[2024-05-31T22:41:57] Estimation window: 2003-06-09 - 2007-05-29, Best order: (4, 0, 5), AIC: -7125.58, Final model converged
[2024-05-31T22:42:12] Estimation window: 2003-06-10 - 2007-05-30, Best order: (1, 0, 1), AIC: -7126.03, Final model converged
[2024-05-31T22:42:30] Estimation window: 2003-06-11 - 2007-05-31, Best order: (1, 0, 1), AIC: -7127.8, Final model converged
[2024-05-31T22:42:50] Estimation window: 2003-06-12 - 2007-06-01, Best order: (4, 0, 5), AIC: -7130.75, Final model converged
[2024-05-31T22:43:09] Estimation window: 2003-06-13 - 2007-06-04, Best order: (1, 0, 1), AIC: -7130.54, Final model converged
[2024-05-31T22:43:31] Estimation window: 2003-06-16 - 2007-06-05, Best order: (3, 0, 3), AIC: -7133.81, Final model converged
[2024-05-31T22:43:56] Estimation window: 2003-06-17 - 2007-06-06, Best order: (1, 0, 1), AIC: -7139.53, Final model converged
[2024-05-31T22:44:18] Estimation window: 2003-06-18 - 2007-06-07, Best order: (3, 0, 3), AIC: -7133.35, Final model converged
[2024-05-31T22:44:41] Estimation window: 2003-06-19 - 2007-06-08, Best order: (1, 0, 1), AIC: -7130.38, Final model converged
[2024-05-31T22:45:00] Estimation window: 2003-06-20 - 2007-06-11, Best order: (1, 0, 1), AIC: -7136.17, Final model converged
[2024-05-31T22:45:24] Estimation window: 2003-06-23 - 2007-06-12, Best order: (4, 0, 3), AIC: -7135.23, Final model converged
[2024-05-31T22:45:40] Estimation window: 2003-06-24 - 2007-06-13, Best order: (1, 0, 1), AIC: -7133.83, Final model converged
[2024-05-31T22:45:58] Estimation window: 2003-06-25 - 2007-06-14, Best order: (1, 0, 1), AIC: -7133.47, Final model converged
[2024-05-31T22:46:24] Estimation window: 2003-06-26 - 2007-06-15, Best order: (5, 0, 5), AIC: -7135.1, Final model converged
[2024-05-31T22:46:45] Estimation window: 2003-06-27 - 2007-06-18, Best order: (1, 0, 1), AIC: -7136.31, Final model converged
[2024-05-31T22:47:04] Estimation window: 2003-06-30 - 2007-06-19, Best order: (1, 0, 1), AIC: -7138.25, Final model converged
[2024-05-31T22:47:21] Estimation window: 2003-07-01 - 2007-06-20, Best order: (1, 0, 1), AIC: -7134.18, Final model converged
[2024-05-31T22:47:43] Estimation window: 2003-07-02 - 2007-06-21, Best order: (5, 0, 5), AIC: -7137.12, Final model converged
[2024-05-31T22:48:06] Estimation window: 2003-07-03 - 2007-06-22, Best order: (5, 0, 5), AIC: -7136.24, Final model converged
[2024-05-31T22:48:33] Estimation window: 2003-07-07 - 2007-06-25, Best order: (5, 0, 5), AIC: -7136.54, Final model converged
[2024-05-31T22:48:58] Estimation window: 2003-07-08 - 2007-06-26, Best order: (5, 0, 5), AIC: -7142.85, Final model converged
[2024-05-31T22:49:26] Estimation window: 2003-07-09 - 2007-06-27, Best order: (3, 0, 2), AIC: -7139.96, Final model converged
[2024-05-31T22:49:51] Estimation window: 2003-07-10 - 2007-06-28, Best order: (3, 0, 2), AIC: -7140.92, Final model converged
[2024-05-31T22:50:25] Estimation window: 2003-07-11 - 2007-06-29, Best order: (5, 0, 5), AIC: -7146.09, Final model converged
[2024-05-31T22:50:48] Estimation window: 2003-07-14 - 2007-07-02, Best order: (1, 0, 1), AIC: -7144.47, Final model converged
[2024-05-31T22:51:13] Estimation window: 2003-07-15 - 2007-07-03, Best order: (5, 0, 5), AIC: -7145.85, Final model converged
[2024-05-31T22:51:39] Estimation window: 2003-07-16 - 2007-07-05, Best order: (5, 0, 5), AIC: -7147.9, Final model converged
[2024-05-31T22:52:01] Estimation window: 2003-07-17 - 2007-07-06, Best order: (1, 0, 1), AIC: -7146.09, Final model converged
[2024-05-31T22:52:34] Estimation window: 2003-07-18 - 2007-07-09, Best order: (1, 0, 1), AIC: -7149.66, Final model converged
[2024-05-31T22:52:55] Estimation window: 2003-07-21 - 2007-07-10, Best order: (1, 0, 1), AIC: -7147.69, Final model converged
[2024-05-31T22:53:19] Estimation window: 2003-07-22 - 2007-07-11, Best order: (1, 0, 1), AIC: -7152.01, Final model converged
[2024-05-31T22:53:39] Estimation window: 2003-07-23 - 2007-07-12, Best order: (1, 0, 1), AIC: -7146.38, Final model converged
[2024-05-31T22:54:01] Estimation window: 2003-07-24 - 2007-07-13, Best order: (1, 0, 1), AIC: -7146.11, Final model converged
[2024-05-31T22:54:23] Estimation window: 2003-07-25 - 2007-07-16, Best order: (1, 0, 1), AIC: -7147.25, Final model converged
[2024-05-31T22:54:46] Estimation window: 2003-07-28 - 2007-07-17, Best order: (1, 0, 1), AIC: -7152.91, Final model converged
[2024-05-31T22:55:07] Estimation window: 2003-07-29 - 2007-07-18, Best order: (1, 0, 1), AIC: -7153.06, Final model converged
[2024-05-31T22:55:30] Estimation window: 2003-07-30 - 2007-07-19, Best order: (1, 0, 1), AIC: -7154.09, Final model converged
[2024-05-31T22:55:50] Estimation window: 2003-07-31 - 2007-07-20, Best order: (1, 0, 1), AIC: -7150.93, Final model converged
[2024-05-31T22:56:11] Estimation window: 2003-08-01 - 2007-07-23, Best order: (1, 0, 1), AIC: -7150.63, Final model converged
[2024-05-31T22:56:31] Estimation window: 2003-08-04 - 2007-07-24, Best order: (1, 0, 1), AIC: -7144.01, Final model converged
[2024-05-31T22:56:57] Estimation window: 2003-08-05 - 2007-07-25, Best order: (1, 0, 1), AIC: -7143.9, Final model converged
[2024-05-31T22:57:19] Estimation window: 2003-08-06 - 2007-07-26, Best order: (1, 0, 1), AIC: -7137.1, Final model converged
[2024-05-31T22:57:44] Estimation window: 2003-08-07 - 2007-07-27, Best order: (3, 0, 3), AIC: -7132.71, Final model converged
[2024-05-31T22:58:03] Estimation window: 2003-08-08 - 2007-07-30, Best order: (1, 0, 1), AIC: -7130.11, Final model converged
[2024-05-31T22:58:25] Estimation window: 2003-08-11 - 2007-07-31, Best order: (0, 0, 1), AIC: -7125.44, Final model converged
[2024-05-31T22:58:46] Estimation window: 2003-08-12 - 2007-08-01, Best order: (3, 0, 3), AIC: -7128.42, Final model converged
[2024-05-31T22:59:12] Estimation window: 2003-08-13 - 2007-08-02, Best order: (3, 0, 3), AIC: -7130.71, Final model converged
[2024-05-31T22:59:34] Estimation window: 2003-08-14 - 2007-08-03, Best order: (3, 0, 3), AIC: -7112.49, Final model converged
[2024-05-31T22:59:53] Estimation window: 2003-08-15 - 2007-08-06, Best order: (3, 0, 3), AIC: -7104.38, Final model converged
[2024-05-31T23:00:16] Estimation window: 2003-08-18 - 2007-08-07, Best order: (3, 0, 3), AIC: -7103.47, Final model converged
[2024-05-31T23:00:34] Estimation window: 2003-08-19 - 2007-08-08, Best order: (3, 0, 3), AIC: -7099.85, Final model converged
[2024-05-31T23:00:54] Estimation window: 2003-08-20 - 2007-08-09, Best order: (3, 0, 2), AIC: -7082.54, Final model converged
[2024-05-31T23:01:13] Estimation window: 2003-08-21 - 2007-08-10, Best order: (2, 0, 3), AIC: -7082.51, Final model converged
[2024-05-31T23:01:42] Estimation window: 2003-08-22 - 2007-08-13, Best order: (5, 0, 5), AIC: -7085.54, Final model converged
[2024-05-31T23:02:05] Estimation window: 2003-08-25 - 2007-08-14, Best order: (0, 0, 1), AIC: -7076.37, Final model converged
[2024-05-31T23:02:33] Estimation window: 2003-08-26 - 2007-08-15, Best order: (5, 0, 5), AIC: -7073.06, Final model converged
[2024-05-31T23:02:59] Estimation window: 2003-08-27 - 2007-08-16, Best order: (5, 0, 5), AIC: -7073.06, Final model converged
[2024-05-31T23:03:32] Estimation window: 2003-08-28 - 2007-08-17, Best order: (5, 0, 5), AIC: -7064.26, Final model converged
[2024-05-31T23:04:04] Estimation window: 2003-08-29 - 2007-08-20, Best order: (5, 0, 5), AIC: -7065.12, Final model converged
[2024-05-31T23:04:37] Estimation window: 2003-09-02 - 2007-08-21, Best order: (5, 0, 5), AIC: -7066.2, Final model converged
[2024-05-31T23:05:01] Estimation window: 2003-09-03 - 2007-08-22, Best order: (3, 0, 2), AIC: -7065.68, Final model converged
[2024-05-31T23:05:28] Estimation window: 2003-09-04 - 2007-08-23, Best order: (5, 0, 5), AIC: -7066.98, Final model converged
[2024-05-31T23:05:51] Estimation window: 2003-09-05 - 2007-08-24, Best order: (5, 0, 5), AIC: -7064.45, Final model converged
[2024-05-31T23:06:18] Estimation window: 2003-09-08 - 2007-08-27, Best order: (5, 0, 5), AIC: -7065.28, Final model converged
[2024-05-31T23:06:48] Estimation window: 2003-09-09 - 2007-08-28, Best order: (5, 0, 5), AIC: -7055.08, Final model converged
[2024-05-31T23:07:19] Estimation window: 2003-09-10 - 2007-08-29, Best order: (5, 0, 5), AIC: -7049.29, Final model converged
[2024-05-31T23:07:43] Estimation window: 2003-09-11 - 2007-08-30, Best order: (3, 0, 2), AIC: -7049.49, Final model converged
[2024-05-31T23:08:08] Estimation window: 2003-09-12 - 2007-08-31, Best order: (2, 0, 3), AIC: -7047.34, Final model converged
[2024-05-31T23:08:34] Estimation window: 2003-09-15 - 2007-09-04, Best order: (3, 0, 2), AIC: -7045.71, Final model converged
[2024-05-31T23:08:54] Estimation window: 2003-09-16 - 2007-09-05, Best order: (3, 0, 2), AIC: -7043.84, Final model converged
[2024-05-31T23:09:17] Estimation window: 2003-09-17 - 2007-09-06, Best order: (3, 0, 2), AIC: -7047.53, Final model converged
[2024-05-31T23:09:43] Estimation window: 2003-09-18 - 2007-09-07, Best order: (5, 0, 5), AIC: -7042.64, Final model converged
[2024-05-31T23:10:09] Estimation window: 2003-09-19 - 2007-09-10, Best order: (5, 0, 5), AIC: -7044.96, Final model converged
[2024-05-31T23:10:29] Estimation window: 2003-09-22 - 2007-09-11, Best order: (3, 0, 2), AIC: -7041.58, Final model converged
[2024-05-31T23:10:47] Estimation window: 2003-09-23 - 2007-09-12, Best order: (3, 0, 2), AIC: -7045.23, Final model converged
[2024-05-31T23:11:06] Estimation window: 2003-09-24 - 2007-09-13, Best order: (3, 0, 2), AIC: -7044.5, Final model converged
[2024-05-31T23:11:31] Estimation window: 2003-09-25 - 2007-09-14, Best order: (3, 0, 4), AIC: -7052.93, Final model converged
[2024-05-31T23:11:53] Estimation window: 2003-09-26 - 2007-09-17, Best order: (3, 0, 2), AIC: -7052.77, Final model converged
[2024-05-31T23:12:14] Estimation window: 2003-09-29 - 2007-09-18, Best order: (3, 0, 2), AIC: -7038.41, Final model converged
[2024-05-31T23:12:35] Estimation window: 2003-09-30 - 2007-09-19, Best order: (3, 0, 2), AIC: -7039.37, Final model converged
[2024-05-31T23:13:01] Estimation window: 2003-10-01 - 2007-09-20, Best order: (5, 0, 4), AIC: -7041.53, Final model converged
[2024-05-31T23:13:21] Estimation window: 2003-10-02 - 2007-09-21, Best order: (3, 0, 2), AIC: -7050.79, Final model converged
[2024-05-31T23:13:48] Estimation window: 2003-10-03 - 2007-09-24, Best order: (5, 0, 4), AIC: -7051.05, Final model converged
[2024-05-31T23:14:09] Estimation window: 2003-10-06 - 2007-09-25, Best order: (3, 0, 2), AIC: -7052.56, Final model converged
[2024-05-31T23:14:32] Estimation window: 2003-10-07 - 2007-09-26, Best order: (3, 0, 2), AIC: -7052.36, Final model converged
[2024-05-31T23:14:57] Estimation window: 2003-10-08 - 2007-09-27, Best order: (5, 0, 4), AIC: -7052.78, Final model converged
[2024-05-31T23:15:18] Estimation window: 2003-10-09 - 2007-09-28, Best order: (3, 0, 2), AIC: -7052.73, Final model converged
[2024-05-31T23:15:37] Estimation window: 2003-10-10 - 2007-10-01, Best order: (3, 0, 2), AIC: -7049.58, Final model converged
[2024-05-31T23:15:57] Estimation window: 2003-10-13 - 2007-10-02, Best order: (3, 0, 2), AIC: -7049.58, Final model converged
[2024-05-31T23:16:16] Estimation window: 2003-10-14 - 2007-10-03, Best order: (3, 0, 2), AIC: -7050.19, Final model converged
[2024-05-31T23:16:36] Estimation window: 2003-10-15 - 2007-10-04, Best order: (3, 0, 2), AIC: -7050.43, Final model converged
[2024-05-31T23:16:56] Estimation window: 2003-10-16 - 2007-10-05, Best order: (3, 0, 2), AIC: -7048.56, Final model converged
[2024-05-31T23:17:18] Estimation window: 2003-10-17 - 2007-10-08, Best order: (3, 0, 2), AIC: -7048.54, Final model converged
[2024-05-31T23:17:37] Estimation window: 2003-10-20 - 2007-10-09, Best order: (3, 0, 2), AIC: -7048.77, Final model converged
[2024-05-31T23:17:59] Estimation window: 2003-10-21 - 2007-10-10, Best order: (3, 0, 2), AIC: -7049.05, Final model converged
[2024-05-31T23:18:17] Estimation window: 2003-10-22 - 2007-10-11, Best order: (3, 0, 2), AIC: -7048.75, Final model converged
[2024-05-31T23:18:37] Estimation window: 2003-10-23 - 2007-10-12, Best order: (3, 0, 2), AIC: -7052.84, Final model converged
[2024-05-31T23:19:00] Estimation window: 2003-10-24 - 2007-10-15, Best order: (3, 0, 2), AIC: -7051.84, Final model converged
[2024-05-31T23:19:20] Estimation window: 2003-10-27 - 2007-10-16, Best order: (3, 0, 2), AIC: -7051.21, Final model converged
[2024-05-31T23:19:41] Estimation window: 2003-10-28 - 2007-10-17, Best order: (3, 0, 2), AIC: -7051.43, Final model converged
[2024-05-31T23:20:00] Estimation window: 2003-10-29 - 2007-10-18, Best order: (3, 0, 2), AIC: -7055.84, Final model converged
[2024-05-31T23:20:23] Estimation window: 2003-10-30 - 2007-10-19, Best order: (3, 0, 2), AIC: -7042.72, Final model converged
[2024-05-31T23:20:44] Estimation window: 2003-10-31 - 2007-10-22, Best order: (3, 0, 2), AIC: -7042.66, Final model converged
[2024-05-31T23:21:05] Estimation window: 2003-11-03 - 2007-10-23, Best order: (3, 0, 2), AIC: -7041.85, Final model converged
[2024-05-31T23:21:25] Estimation window: 2003-11-04 - 2007-10-24, Best order: (3, 0, 2), AIC: -7042.73, Final model converged
[2024-05-31T23:21:44] Estimation window: 2003-11-05 - 2007-10-25, Best order: (3, 0, 2), AIC: -7043.26, Final model converged
[2024-05-31T23:22:05] Estimation window: 2003-11-06 - 2007-10-26, Best order: (3, 0, 2), AIC: -7039.68, Final model converged
[2024-05-31T23:22:29] Estimation window: 2003-11-07 - 2007-10-29, Best order: (2, 0, 3), AIC: -7039.52, Final model converged
[2024-05-31T23:22:48] Estimation window: 2003-11-10 - 2007-10-30, Best order: (3, 0, 2), AIC: -7039.85, Final model converged
[2024-05-31T23:23:10] Estimation window: 2003-11-11 - 2007-10-31, Best order: (3, 0, 2), AIC: -7038, Final model converged
[2024-05-31T23:23:31] Estimation window: 2003-11-12 - 2007-11-01, Best order: (3, 0, 2), AIC: -7024.94, Final model converged
[2024-05-31T23:23:56] Estimation window: 2003-11-13 - 2007-11-02, Best order: (3, 0, 2), AIC: -7027.02, Final model converged
[2024-05-31T23:24:21] Estimation window: 2003-11-14 - 2007-11-05, Best order: (3, 0, 2), AIC: -7026.07, Final model converged
[2024-05-31T23:24:52] Estimation window: 2003-11-17 - 2007-11-06, Best order: (3, 0, 2), AIC: -7024.56, Final model converged
[2024-05-31T23:25:21] Estimation window: 2003-11-18 - 2007-11-07, Best order: (3, 0, 2), AIC: -7007.89, Final model converged
[2024-05-31T23:25:52] Estimation window: 2003-11-19 - 2007-11-08, Best order: (3, 0, 2), AIC: -7009.16, Final model converged
[2024-05-31T23:26:21] Estimation window: 2003-11-20 - 2007-11-09, Best order: (3, 0, 2), AIC: -7004.44, Final model converged
[2024-05-31T23:26:53] Estimation window: 2003-11-21 - 2007-11-12, Best order: (3, 0, 2), AIC: -7003.2, Final model converged
[2024-05-31T23:27:30] Estimation window: 2003-11-24 - 2007-11-13, Best order: (3, 0, 2), AIC: -6991.57, Final model converged
[2024-05-31T23:28:10] Estimation window: 2003-11-25 - 2007-11-14, Best order: (5, 0, 4), AIC: -6998.45, Final model converged
[2024-05-31T23:28:41] Estimation window: 2003-11-26 - 2007-11-15, Best order: (2, 0, 3), AIC: -6992.32, Final model converged
[2024-05-31T23:29:27] Estimation window: 2003-11-28 - 2007-11-16, Best order: (4, 0, 5), AIC: -6995.8, Final model converged
[2024-05-31T23:29:46] Estimation window: 2003-12-01 - 2007-11-19, Best order: (3, 0, 2), AIC: -6986.64, Final model converged
[2024-05-31T23:30:12] Estimation window: 2003-12-02 - 2007-11-20, Best order: (5, 0, 4), AIC: -6989.71, Final model converged
[2024-05-31T23:30:35] Estimation window: 2003-12-03 - 2007-11-21, Best order: (3, 0, 2), AIC: -6982.52, Final model converged
[2024-05-31T23:31:00] Estimation window: 2003-12-04 - 2007-11-23, Best order: (3, 0, 2), AIC: -6978.61, Final model converged
[2024-05-31T23:31:26] Estimation window: 2003-12-05 - 2007-11-26, Best order: (0, 0, 1), AIC: -6965.78, Final model converged
[2024-05-31T23:32:00] Estimation window: 2003-12-08 - 2007-11-27, Best order: (3, 0, 2), AIC: -6966.14, Final model converged
[2024-05-31T23:32:44] Estimation window: 2003-12-09 - 2007-11-28, Best order: (5, 0, 4), AIC: -6960.21, Final model converged
[2024-05-31T23:33:25] Estimation window: 2003-12-10 - 2007-11-29, Best order: (5, 0, 4), AIC: -6961.15, Final model converged
[2024-05-31T23:34:05] Estimation window: 2003-12-11 - 2007-11-30, Best order: (4, 0, 5), AIC: -6959.54, Final model converged
[2024-05-31T23:34:46] Estimation window: 2003-12-12 - 2007-12-03, Best order: (5, 0, 4), AIC: -6960.71, Final model converged
[2024-05-31T23:35:28] Estimation window: 2003-12-15 - 2007-12-04, Best order: (5, 0, 4), AIC: -6959.9, Final model converged
[2024-05-31T23:36:15] Estimation window: 2003-12-16 - 2007-12-05, Best order: (4, 0, 5), AIC: -6956.47, Final model converged
[2024-05-31T23:36:57] Estimation window: 2003-12-17 - 2007-12-06, Best order: (5, 0, 4), AIC: -6954.38, Final model converged
[2024-05-31T23:37:35] Estimation window: 2003-12-18 - 2007-12-07, Best order: (4, 0, 5), AIC: -6954.25, Final model converged
[2024-05-31T23:38:19] Estimation window: 2003-12-19 - 2007-12-10, Best order: (5, 0, 4), AIC: -6955.64, Final model converged
[2024-05-31T23:38:59] Estimation window: 2003-12-22 - 2007-12-11, Best order: (4, 0, 5), AIC: -6941.51, Final model converged
[2024-05-31T23:39:36] Estimation window: 2003-12-23 - 2007-12-12, Best order: (4, 0, 5), AIC: -6941.34, Final model converged
[2024-05-31T23:40:05] Estimation window: 2003-12-24 - 2007-12-13, Best order: (3, 0, 2), AIC: -6938.94, Final model converged
[2024-05-31T23:40:43] Estimation window: 2003-12-26 - 2007-12-14, Best order: (5, 0, 4), AIC: -6937.46, Final model converged
[2024-05-31T23:41:21] Estimation window: 2003-12-29 - 2007-12-17, Best order: (5, 0, 4), AIC: -6931.58, Final model converged
[2024-05-31T23:42:00] Estimation window: 2003-12-30 - 2007-12-18, Best order: (5, 0, 4), AIC: -6933.32, Final model converged
[2024-05-31T23:42:36] Estimation window: 2003-12-31 - 2007-12-19, Best order: (4, 0, 5), AIC: -6932.89, Final model converged
[2024-05-31T23:43:18] Estimation window: 2004-01-02 - 2007-12-20, Best order: (5, 0, 4), AIC: -6932.86, Final model converged
[2024-05-31T23:44:02] Estimation window: 2004-01-05 - 2007-12-21, Best order: (3, 0, 2), AIC: -6927.85, Final model converged
[2024-05-31T23:44:44] Estimation window: 2004-01-06 - 2007-12-24, Best order: (5, 0, 4), AIC: -6928.81, Final model converged
[2024-05-31T23:45:27] Estimation window: 2004-01-07 - 2007-12-26, Best order: (5, 0, 4), AIC: -6928.8, Final model converged
[2024-05-31T23:46:09] Estimation window: 2004-01-08 - 2007-12-27, Best order: (4, 0, 5), AIC: -6925.66, Final model converged
[2024-05-31T23:46:54] Estimation window: 2004-01-09 - 2007-12-28, Best order: (5, 0, 4), AIC: -6926.02, Final model converged
[2024-05-31T23:48:16] Estimation window: 2004-01-12 - 2007-12-31, Best order: (5, 0, 4), AIC: -6926.33, Final model converged
[2024-05-31T23:48:58] Estimation window: 2004-01-13 - 2008-01-02, Best order: (5, 0, 4), AIC: -6922.86, Final model converged
[2024-05-31T23:49:30] Estimation window: 2004-01-14 - 2008-01-03, Best order: (5, 0, 4), AIC: -6923.36, Final model converged
[2024-05-31T23:49:58] Estimation window: 2004-01-15 - 2008-01-04, Best order: (3, 0, 2), AIC: -6910.88, Final model converged
[2024-05-31T23:50:20] Estimation window: 2004-01-16 - 2008-01-07, Best order: (3, 0, 2), AIC: -6910.91, Final model converged
[2024-05-31T23:50:52] Estimation window: 2004-01-20 - 2008-01-08, Best order: (4, 0, 5), AIC: -6904.19, Final model converged
[2024-05-31T23:51:26] Estimation window: 2004-01-21 - 2008-01-09, Best order: (4, 0, 5), AIC: -6902.66, Final model converged
[2024-05-31T23:51:57] Estimation window: 2004-01-22 - 2008-01-10, Best order: (4, 0, 5), AIC: -6902.25, Final model converged
[2024-05-31T23:52:19] Estimation window: 2004-01-23 - 2008-01-11, Best order: (3, 0, 2), AIC: -6899.25, Final model converged
[2024-05-31T23:52:43] Estimation window: 2004-01-26 - 2008-01-14, Best order: (3, 0, 2), AIC: -6898.47, Final model converged
[2024-05-31T23:53:09] Estimation window: 2004-01-27 - 2008-01-15, Best order: (3, 0, 2), AIC: -6888.74, Final model converged
[2024-05-31T23:53:30] Estimation window: 2004-01-28 - 2008-01-16, Best order: (3, 0, 2), AIC: -6889.64, Final model converged
[2024-05-31T23:53:55] Estimation window: 2004-01-29 - 2008-01-17, Best order: (0, 0, 1), AIC: -6875.75, Final model converged
[2024-05-31T23:54:18] Estimation window: 2004-01-30 - 2008-01-18, Best order: (0, 0, 1), AIC: -6874.75, Final model converged
[2024-05-31T23:54:42] Estimation window: 2004-02-02 - 2008-01-22, Best order: (0, 0, 1), AIC: -6872.43, Final model converged
[2024-05-31T23:55:05] Estimation window: 2004-02-03 - 2008-01-23, Best order: (0, 0, 1), AIC: -6866.03, Final model converged
[2024-05-31T23:55:25] Estimation window: 2004-02-04 - 2008-01-24, Best order: (0, 0, 1), AIC: -6863.8, Final model converged
[2024-05-31T23:55:46] Estimation window: 2004-02-05 - 2008-01-25, Best order: (0, 0, 1), AIC: -6861.18, Final model converged
