[2024-06-01T01:03:13] Estimation window: 2012-06-26 - 2016-06-16, Best order: (4, 0, 4), AIC: -6767.47, Final model converged
[2024-06-01T01:03:34] Estimation window: 2012-06-27 - 2016-06-17, Best order: (3, 0, 4), AIC: -6765.81, Final model converged
[2024-06-01T01:03:57] Estimation window: 2012-06-28 - 2016-06-20, Best order: (1, 0, 2), AIC: -6766.71, Final model converged
[2024-06-01T01:04:15] Estimation window: 2012-06-29 - 2016-06-21, Best order: (1, 0, 2), AIC: -6766.73, Final model converged
[2024-06-01T01:04:34] Estimation window: 2012-07-02 - 2016-06-22, Best order: (3, 0, 4), AIC: -6775.72, Final model converged
[2024-06-01T01:04:55] Estimation window: 2012-07-03 - 2016-06-23, Best order: (1, 0, 2), AIC: -6773.14, Final model converged
[2024-06-01T01:05:16] Estimation window: 2012-07-05 - 2016-06-24, Best order: (3, 0, 4), AIC: -6753.55, Final model converged
[2024-06-01T01:05:41] Estimation window: 2012-07-06 - 2016-06-27, Best order: (3, 0, 4), AIC: -6748.81, Final model converged
[2024-06-01T01:06:00] Estimation window: 2012-07-09 - 2016-06-28, Best order: (1, 0, 2), AIC: -6745.83, Final model converged
[2024-06-01T01:06:18] Estimation window: 2012-07-10 - 2016-06-29, Best order: (1, 0, 2), AIC: -6742.5, Final model converged
[2024-06-01T01:06:39] Estimation window: 2012-07-11 - 2016-06-30, Best order: (5, 0, 5), AIC: -6742.11, Final model converged
[2024-06-01T01:07:03] Estimation window: 2012-07-12 - 2016-07-01, Best order: (5, 0, 5), AIC: -6742.05, Final model converged
[2024-06-01T01:07:24] Estimation window: 2012-07-13 - 2016-07-05, Best order: (5, 0, 5), AIC: -6742.01, Final model converged
[2024-06-01T01:07:45] Estimation window: 2012-07-16 - 2016-07-06, Best order: (5, 0, 5), AIC: -6746.35, Final model converged
[2024-06-01T01:08:09] Estimation window: 2012-07-17 - 2016-07-07, Best order: (5, 0, 5), AIC: -6746.43, Final model converged
[2024-06-01T01:08:28] Estimation window: 2012-07-18 - 2016-07-08, Best order: (1, 0, 2), AIC: -6742.05, Final model converged
[2024-06-01T01:08:46] Estimation window: 2012-07-19 - 2016-07-11, Best order: (1, 0, 2), AIC: -6742.52, Final model converged
[2024-06-01T01:09:10] Estimation window: 2012-07-20 - 2016-07-12, Best order: (4, 0, 4), AIC: -6742.52, Final model converged
[2024-06-01T01:09:27] Estimation window: 2012-07-23 - 2016-07-13, Best order: (1, 0, 2), AIC: -6743.27, Final model converged
[2024-06-01T01:09:45] Estimation window: 2012-07-24 - 2016-07-14, Best order: (1, 0, 2), AIC: -6743.8, Final model converged
[2024-06-01T01:10:08] Estimation window: 2012-07-25 - 2016-07-15, Best order: (1, 0, 2), AIC: -6744.79, Final model converged
[2024-06-01T01:10:34] Estimation window: 2012-07-26 - 2016-07-18, Best order: (4, 0, 4), AIC: -6744.74, Final model converged
[2024-06-01T01:10:56] Estimation window: 2012-07-27 - 2016-07-19, Best order: (1, 0, 2), AIC: -6748.55, Final model converged
[2024-06-01T01:11:17] Estimation window: 2012-07-30 - 2016-07-20, Best order: (1, 0, 2), AIC: -6753.42, Final model converged
[2024-06-01T01:11:39] Estimation window: 2012-07-31 - 2016-07-21, Best order: (3, 0, 3), AIC: -6753.52, Final model converged
