[2024-05-31T22:39:09] Estimation window: 2004-02-06 - 2008-01-28, Best order: (0, 0, 1), AIC: -6857.2, Final model converged
[2024-05-31T22:39:24] Estimation window: 2004-02-09 - 2008-01-29, Best order: (0, 0, 1), AIC: -6858.69, Final model converged
[2024-05-31T22:39:42] Estimation window: 2004-02-10 - 2008-01-30, Best order: (3, 0, 2), AIC: -6858.62, Final model converged
[2024-05-31T22:40:02] Estimation window: 2004-02-11 - 2008-01-31, Best order: (3, 0, 3), AIC: -6855.07, Final model converged
[2024-05-31T22:40:23] Estimation window: 2004-02-12 - 2008-02-01, Best order: (5, 0, 4), AIC: -6854.24, Final model converged
[2024-05-31T22:40:40] Estimation window: 2004-02-13 - 2008-02-04, Best order: (0, 0, 1), AIC: -6852.49, Final model converged
[2024-05-31T22:41:01] Estimation window: 2004-02-17 - 2008-02-05, Best order: (0, 0, 1), AIC: -6834.74, Final model converged
[2024-05-31T22:41:23] Estimation window: 2004-02-18 - 2008-02-06, Best order: (0, 0, 1), AIC: -6834.28, Final model converged
[2024-05-31T22:41:44] Estimation window: 2004-02-19 - 2008-02-07, Best order: (4, 0, 4), AIC: -6834.47, Final model converged
[2024-05-31T22:42:04] Estimation window: 2004-02-20 - 2008-02-08, Best order: (4, 0, 4), AIC: -6834.05, Final model converged
[2024-05-31T22:42:24] Estimation window: 2004-02-23 - 2008-02-11, Best order: (0, 0, 1), AIC: -6833.7, Final model converged
[2024-05-31T22:42:42] Estimation window: 2004-02-24 - 2008-02-12, Best order: (0, 0, 1), AIC: -6832.94, Final model converged
[2024-05-31T22:43:06] Estimation window: 2004-02-25 - 2008-02-13, Best order: (3, 0, 4), AIC: -6830.87, Final model converged
[2024-05-31T22:43:34] Estimation window: 2004-02-26 - 2008-02-14, Best order: (0, 0, 1), AIC: -6827.63, Final model converged
[2024-05-31T22:44:02] Estimation window: 2004-02-27 - 2008-02-15, Best order: (0, 0, 1), AIC: -6827.64, Final model converged
[2024-05-31T22:44:31] Estimation window: 2004-03-01 - 2008-02-19, Best order: (0, 0, 1), AIC: -6827.63, Final model converged
[2024-05-31T22:44:56] Estimation window: 2004-03-02 - 2008-02-20, Best order: (0, 0, 1), AIC: -6827.86, Final model converged
[2024-05-31T22:45:22] Estimation window: 2004-03-03 - 2008-02-21, Best order: (0, 0, 1), AIC: -6825.98, Final model converged
[2024-05-31T22:45:48] Estimation window: 2004-03-04 - 2008-02-22, Best order: (0, 0, 1), AIC: -6825.33, Final model converged
[2024-05-31T22:46:12] Estimation window: 2004-03-05 - 2008-02-25, Best order: (0, 0, 1), AIC: -6822.35, Final model converged
[2024-05-31T22:46:33] Estimation window: 2004-03-08 - 2008-02-26, Best order: (0, 0, 1), AIC: -6821.37, Final model converged
[2024-05-31T22:46:57] Estimation window: 2004-03-09 - 2008-02-27, Best order: (0, 0, 1), AIC: -6822.7, Final model converged
[2024-05-31T22:47:20] Estimation window: 2004-03-10 - 2008-02-28, Best order: (0, 0, 1), AIC: -6822.21, Final model converged
[2024-05-31T22:47:39] Estimation window: 2004-03-11 - 2008-02-29, Best order: (1, 0, 1), AIC: -6814.08, Final model converged
[2024-05-31T22:48:02] Estimation window: 2004-03-12 - 2008-03-03, Best order: (4, 0, 4), AIC: -6818.95, Final model converged
[2024-05-31T22:48:26] Estimation window: 2004-03-15 - 2008-03-04, Best order: (4, 0, 4), AIC: -6820, Final model converged
[2024-05-31T22:48:46] Estimation window: 2004-03-16 - 2008-03-05, Best order: (1, 0, 1), AIC: -6822.32, Final model converged
[2024-05-31T22:49:11] Estimation window: 2004-03-17 - 2008-03-06, Best order: (4, 0, 4), AIC: -6815.58, Final model converged
[2024-05-31T22:49:35] Estimation window: 2004-03-18 - 2008-03-07, Best order: (0, 0, 1), AIC: -6814.71, Final model converged
[2024-05-31T22:49:55] Estimation window: 2004-03-19 - 2008-03-10, Best order: (0, 0, 1), AIC: -6810.55, Final model converged
[2024-05-31T22:50:11] Estimation window: 2004-03-22 - 2008-03-11, Best order: (1, 0, 1), AIC: -6794.13, Final model converged
[2024-05-31T22:50:31] Estimation window: 2004-03-23 - 2008-03-12, Best order: (0, 0, 1), AIC: -6796.2, Final model converged
[2024-05-31T22:50:48] Estimation window: 2004-03-24 - 2008-03-13, Best order: (0, 0, 1), AIC: -6795.94, Final model converged
[2024-05-31T22:51:03] Estimation window: 2004-03-25 - 2008-03-14, Best order: (0, 0, 1), AIC: -6789.35, Final model converged
[2024-05-31T22:51:21] Estimation window: 2004-03-26 - 2008-03-17, Best order: (4, 0, 4), AIC: -6792.59, Final model converged
[2024-05-31T22:51:47] Estimation window: 2004-03-29 - 2008-03-18, Best order: (5, 0, 5), AIC: -6767.75, Final model converged
[2024-05-31T22:52:20] Estimation window: 2004-03-30 - 2008-03-19, Best order: (4, 0, 4), AIC: -6766.03, Final model converged
[2024-05-31T22:52:48] Estimation window: 2004-03-31 - 2008-03-20, Best order: (5, 0, 5), AIC: -6759.71, Final model converged
[2024-05-31T22:53:19] Estimation window: 2004-04-01 - 2008-03-24, Best order: (4, 0, 5), AIC: -6757.35, Final model converged
[2024-05-31T22:53:44] Estimation window: 2004-04-02 - 2008-03-25, Best order: (3, 0, 4), AIC: -6754.36, Final model converged
[2024-05-31T22:54:03] Estimation window: 2004-04-05 - 2008-03-26, Best order: (4, 0, 4), AIC: -6752.78, Final model converged
[2024-05-31T22:54:33] Estimation window: 2004-04-06 - 2008-03-27, Best order: (5, 0, 5), AIC: -6755.84, Final model converged
[2024-05-31T22:54:54] Estimation window: 2004-04-07 - 2008-03-28, Best order: (5, 0, 5), AIC: -6754.08, Final model converged
[2024-05-31T22:55:24] Estimation window: 2004-04-08 - 2008-03-31, Best order: (5, 0, 5), AIC: -6753.86, Final model converged
[2024-05-31T22:55:47] Estimation window: 2004-04-12 - 2008-04-01, Best order: (5, 0, 5), AIC: -6739.28, Final model converged
[2024-05-31T22:56:11] Estimation window: 2004-04-13 - 2008-04-02, Best order: (5, 0, 5), AIC: -6739.17, Final model converged
[2024-05-31T22:56:36] Estimation window: 2004-04-14 - 2008-04-03, Best order: (5, 0, 5), AIC: -6742.26, Final model converged
[2024-05-31T22:56:59] Estimation window: 2004-04-15 - 2008-04-04, Best order: (5, 0, 5), AIC: -6742.1, Final model converged
[2024-05-31T22:57:22] Estimation window: 2004-04-16 - 2008-04-07, Best order: (5, 0, 5), AIC: -6741.99, Final model converged
[2024-05-31T22:57:44] Estimation window: 2004-04-19 - 2008-04-08, Best order: (5, 0, 5), AIC: -6741.77, Final model converged
