[2024-06-02T17:27:25] Estimation window: 2014-08-04 - 2018-07-23, Best order: (5, 0, 5)-(1, 1), AIC: -7.0840241225731, Final model converged
[2024-06-02T17:27:39] Estimation window: 2014-08-05 - 2018-07-24, Best order: (3, 0, 4)-(1, 1), AIC: -7.08148037051288, Final model converged
[2024-06-02T17:27:51] Estimation window: 2014-08-06 - 2018-07-25, Best order: (3, 0, 4)-(1, 1), AIC: -7.07103825879522, Final model converged
[2024-06-02T17:28:04] Estimation window: 2014-08-07 - 2018-07-26, Best order: (3, 0, 5)-(1, 1), AIC: -7.06958199208897, Final model converged
[2024-06-02T17:28:27] Estimation window: 2014-08-08 - 2018-07-27, Best order: (5, 0, 4)-(1, 1), AIC: -7.08260455999509, Final model converged
[2024-06-02T17:28:36] Estimation window: 2014-08-11 - 2018-07-30, Best order: (3, 0, 4)-(1, 1), AIC: -7.06657303278825, Final model converged
[2024-06-02T17:28:48] Estimation window: 2014-08-12 - 2018-07-31, Best order: (4, 0, 3)-(1, 1), AIC: -7.07249461025554, Final model converged
[2024-06-02T17:28:57] Estimation window: 2014-08-13 - 2018-08-01, Best order: (5, 0, 4)-(1, 1), AIC: -7.07510536786654, Final model converged
[2024-06-02T17:29:19] Estimation window: 2014-08-14 - 2018-08-02, Best order: (4, 0, 3)-(1, 1), AIC: -7.1005269575701, Final model converged
[2024-06-02T17:29:33] Estimation window: 2014-08-15 - 2018-08-03, Best order: (5, 0, 5)-(1, 1), AIC: -7.08007059355752, Final model converged
[2024-06-02T17:29:56] Estimation window: 2014-08-18 - 2018-08-06, Best order: (5, 0, 5)-(1, 1), AIC: -7.07924526620883, Final model converged
[2024-06-02T17:30:06] Estimation window: 2014-08-19 - 2018-08-07, Best order: (3, 0, 5)-(1, 1), AIC: -7.07797640372012, Final model FAILED to converge
[2024-06-02T17:30:15] Estimation window: 2014-08-20 - 2018-08-08, Best order: (5, 0, 5)-(1, 1), AIC: -7.09445520775537, Final model converged
[2024-06-02T17:30:37] Estimation window: 2014-08-21 - 2018-08-09, Best order: (5, 0, 5)-(1, 1), AIC: -7.0875258619407, Final model converged
[2024-06-02T17:30:49] Estimation window: 2014-08-22 - 2018-08-10, Best order: (4, 0, 3)-(1, 1), AIC: -7.0734863760847, Final model converged
[2024-06-02T17:31:01] Estimation window: 2014-08-25 - 2018-08-13, Best order: (4, 0, 3)-(1, 1), AIC: -7.08671788108557, Final model converged
[2024-06-02T17:31:26] Estimation window: 2014-08-26 - 2018-08-14, Best order: (5, 0, 5)-(1, 1), AIC: 667.88648621627, Final model FAILED to converge
[2024-06-02T17:31:40] Estimation window: 2014-08-27 - 2018-08-15, Best order: (4, 0, 4)-(1, 1), AIC: -7.0946415243896, Final model converged
[2024-06-02T17:31:52] Estimation window: 2014-08-28 - 2018-08-16, Best order: (5, 0, 3)-(1, 1), AIC: -7.08147054918983, Final model FAILED to converge
[2024-06-02T17:32:07] Estimation window: 2014-08-29 - 2018-08-17, Best order: (5, 0, 5)-(1, 1), AIC: -7.0884149043439, Final model FAILED to converge
[2024-06-02T17:32:18] Estimation window: 2014-09-02 - 2018-08-20, Best order: (4, 0, 5)-(1, 1), AIC: -7.06949843313902, Final model converged
[2024-06-02T17:32:31] Estimation window: 2014-09-03 - 2018-08-21, Best order: (3, 0, 4)-(1, 1), AIC: -7.07128057522105, Final model converged
[2024-06-02T17:32:41] Estimation window: 2014-09-04 - 2018-08-22, Best order: (5, 0, 5)-(1, 1), AIC: -7.06321586000711, Final model converged
[2024-06-02T17:32:50] Estimation window: 2014-09-05 - 2018-08-23, Best order: (3, 0, 4)-(1, 1), AIC: -7.06781894586137, Final model converged
[2024-06-02T17:33:01] Estimation window: 2014-09-08 - 2018-08-24, Best order: (4, 0, 5)-(1, 1), AIC: -7.06449553151152, Final model converged
[2024-06-02T17:33:11] Estimation window: 2014-09-09 - 2018-08-27, Best order: (4, 0, 3)-(1, 1), AIC: -7.0780674377522, Final model converged
[2024-06-02T17:33:26] Estimation window: 2014-09-10 - 2018-08-28, Best order: (5, 0, 4)-(1, 1), AIC: -7.06412264377469, Final model converged
[2024-06-02T17:33:41] Estimation window: 2014-09-11 - 2018-08-29, Best order: (4, 0, 5)-(1, 1), AIC: -7.07954129475964, Final model converged
[2024-06-02T17:33:53] Estimation window: 2014-09-12 - 2018-08-30, Best order: (4, 0, 3)-(1, 1), AIC: -7.06736757637066, Final model converged
[2024-06-02T17:34:02] Estimation window: 2014-09-15 - 2018-08-31, Best order: (4, 0, 4)-(1, 1), AIC: -7.06836939416778, Final model converged
[2024-06-02T17:34:16] Estimation window: 2014-09-16 - 2018-09-04, Best order: (4, 0, 5)-(1, 1), AIC: -7.08025381550101, Final model converged
[2024-06-02T17:34:27] Estimation window: 2014-09-17 - 2018-09-05, Best order: (5, 0, 5)-(1, 1), AIC: -7.08516349268873, Final model converged
[2024-06-02T17:34:39] Estimation window: 2014-09-18 - 2018-09-06, Best order: (4, 0, 5)-(1, 1), AIC: -7.06474789656195, Final model converged
[2024-06-02T17:34:53] Estimation window: 2014-09-19 - 2018-09-07, Best order: (3, 0, 4)-(1, 1), AIC: -7.00077675355296, Final model converged
[2024-06-02T17:35:03] Estimation window: 2014-09-22 - 2018-09-10, Best order: (3, 0, 4)-(1, 1), AIC: -7.07569669257477, Final model converged
[2024-06-02T17:35:13] Estimation window: 2014-09-23 - 2018-09-11, Best order: (4, 0, 3)-(1, 1), AIC: -7.07713784929022, Final model converged
[2024-06-02T17:35:23] Estimation window: 2014-09-24 - 2018-09-12, Best order: (5, 0, 5)-(1, 1), AIC: -7.09397313876772, Final model converged
[2024-06-02T17:35:33] Estimation window: 2014-09-25 - 2018-09-13, Best order: (4, 0, 3)-(1, 1), AIC: -7.07650229039799, Final model converged
[2024-06-02T17:35:43] Estimation window: 2014-09-26 - 2018-09-14, Best order: (4, 0, 4)-(1, 1), AIC: -7.08180310310829, Final model converged
[2024-06-02T17:35:55] Estimation window: 2014-09-29 - 2018-09-17, Best order: (5, 0, 4)-(1, 1), AIC: -7.08618801902267, Final model converged
[2024-06-02T17:36:05] Estimation window: 2014-09-30 - 2018-09-18, Best order: (5, 0, 5)-(1, 1), AIC: -7.09736275635458, Final model FAILED to converge
[2024-06-02T17:36:19] Estimation window: 2014-10-01 - 2018-09-19, Best order: (1, 0, 2)-(1, 1), AIC: -7.08814414511396, Final model converged
[2024-06-02T17:36:28] Estimation window: 2014-10-02 - 2018-09-20, Best order: (5, 0, 4)-(1, 1), AIC: -7.09039253500287, Final model converged
[2024-06-02T17:36:38] Estimation window: 2014-10-03 - 2018-09-21, Best order: (5, 0, 4)-(1, 1), AIC: -7.10179454735033, Final model converged
[2024-06-02T17:36:52] Estimation window: 2014-10-06 - 2018-09-24, Best order: (5, 0, 5)-(1, 1), AIC: -7.11123950951883, Final model converged
[2024-06-02T17:37:10] Estimation window: 2014-10-07 - 2018-09-25, Best order: (4, 0, 5)-(1, 1), AIC: -7.10226021071107, Final model converged
[2024-06-02T17:37:24] Estimation window: 2014-10-08 - 2018-09-26, Best order: (4, 0, 3)-(1, 1), AIC: -7.10186223501729, Final model converged
[2024-06-02T17:37:42] Estimation window: 2014-10-09 - 2018-09-27, Best order: (4, 0, 4)-(1, 1), AIC: -7.10621625207314, Final model converged
[2024-06-02T17:37:51] Estimation window: 2014-10-10 - 2018-09-28, Best order: (5, 0, 5)-(1, 1), AIC: -7.1130198064998, Final model FAILED to converge
[2024-06-02T17:38:05] Estimation window: 2014-10-13 - 2018-10-01, Best order: (4, 0, 3)-(1, 1), AIC: -7.11141772951298, Final model converged
[2024-06-02T17:38:15] Estimation window: 2014-10-14 - 2018-10-02, Best order: (5, 0, 4)-(1, 1), AIC: -7.10692413045946, Final model converged
[2024-06-02T17:38:29] Estimation window: 2014-10-15 - 2018-10-03, Best order: (5, 0, 3)-(1, 1), AIC: -7.12440737341698, Final model converged
[2024-06-02T17:38:50] Estimation window: 2014-10-16 - 2018-10-04, Best order: (5, 0, 4)-(1, 1), AIC: -7.10721379422419, Final model converged
[2024-06-02T17:39:03] Estimation window: 2014-10-17 - 2018-10-05, Best order: (3, 0, 4)-(1, 1), AIC: -7.10885435013153, Final model converged
[2024-06-02T17:39:16] Estimation window: 2014-10-20 - 2018-10-08, Best order: (4, 0, 4)-(1, 1), AIC: -7.10975569178805, Final model converged
[2024-06-02T17:39:30] Estimation window: 2014-10-21 - 2018-10-09, Best order: (5, 0, 5)-(1, 1), AIC: -7.12840621597198, Final model converged
[2024-06-02T17:39:45] Estimation window: 2014-10-22 - 2018-10-10, Best order: (4, 0, 2)-(1, 1), AIC: -7.07978327647397, Final model converged
[2024-06-02T17:39:54] Estimation window: 2014-10-23 - 2018-10-11, Best order: (5, 0, 3)-(1, 1), AIC: -7.0798731108172, Final model converged
[2024-06-02T17:40:07] Estimation window: 2014-10-24 - 2018-10-12, Best order: (4, 0, 4)-(1, 1), AIC: -7.08784512282087, Final model converged
[2024-06-02T17:40:16] Estimation window: 2014-10-27 - 2018-10-15, Best order: (4, 0, 5)-(1, 1), AIC: -7.07094684988948, Final model converged
[2024-06-02T17:40:33] Estimation window: 2014-10-28 - 2018-10-16, Best order: (3, 0, 5)-(1, 1), AIC: -7.08564807585203, Final model converged
[2024-06-02T17:40:43] Estimation window: 2014-10-29 - 2018-10-17, Best order: (4, 0, 5)-(1, 1), AIC: -7.08860723986962, Final model converged
[2024-06-02T17:40:52] Estimation window: 2014-10-30 - 2018-10-18, Best order: (4, 0, 3)-(1, 1), AIC: -7.08135397656863, Final model converged
[2024-06-02T17:41:06] Estimation window: 2014-10-31 - 2018-10-19, Best order: (5, 0, 5)-(1, 1), AIC: -7.07286302008419, Final model converged
[2024-06-02T17:41:15] Estimation window: 2014-11-03 - 2018-10-22, Best order: (3, 0, 2)-(1, 1), AIC: -7.07181298356796, Final model converged
[2024-06-02T17:41:25] Estimation window: 2014-11-04 - 2018-10-23, Best order: (3, 0, 2)-(1, 1), AIC: -7.06710690573771, Final model converged
[2024-06-02T17:41:35] Estimation window: 2014-11-05 - 2018-10-24, Best order: (2, 0, 3)-(1, 1), AIC: -7.07957876834188, Final model converged
[2024-06-02T17:41:49] Estimation window: 2014-11-06 - 2018-10-25, Best order: (5, 0, 5)-(1, 1), AIC: -7.05524896624301, Final model FAILED to converge
[2024-06-02T17:42:02] Estimation window: 2014-11-07 - 2018-10-26, Best order: (4, 0, 3)-(1, 1), AIC: -7.0671632699055, Final model FAILED to converge
[2024-06-02T17:42:13] Estimation window: 2014-11-10 - 2018-10-29, Best order: (4, 0, 2)-(1, 1), AIC: -7.06085131339672, Final model converged
[2024-06-02T17:42:22] Estimation window: 2014-11-11 - 2018-10-30, Best order: (5, 0, 5)-(1, 1), AIC: -7.04728371926794, Final model converged
[2024-06-02T17:42:33] Estimation window: 2014-11-12 - 2018-10-31, Best order: (5, 0, 5)-(1, 1), AIC: -7.06705147250725, Final model converged
[2024-06-02T17:42:43] Estimation window: 2014-11-13 - 2018-11-01, Best order: (5, 0, 3)-(1, 1), AIC: -7.05597380865825, Final model converged
[2024-06-02T17:42:54] Estimation window: 2014-11-14 - 2018-11-02, Best order: (5, 0, 4)-(1, 1), AIC: -7.04775258420632, Final model FAILED to converge
[2024-06-02T17:43:12] Estimation window: 2014-11-17 - 2018-11-05, Best order: (5, 0, 5)-(1, 1), AIC: -7.04297071391481, Final model converged
[2024-06-02T17:43:22] Estimation window: 2014-11-18 - 2018-11-06, Best order: (5, 0, 3)-(1, 1), AIC: -7.05147561043433, Final model converged
[2024-06-02T17:43:34] Estimation window: 2014-11-19 - 2018-11-07, Best order: (5, 0, 2)-(1, 1), AIC: -7.02452000196974, Final model converged
[2024-06-02T17:43:44] Estimation window: 2014-11-20 - 2018-11-08, Best order: (3, 0, 5)-(1, 1), AIC: -7.04305252231151, Final model converged
[2024-06-02T17:43:54] Estimation window: 2014-11-21 - 2018-11-09, Best order: (4, 0, 3)-(1, 1), AIC: -7.02603134854489, Final model converged
[2024-06-02T17:44:03] Estimation window: 2014-11-24 - 2018-11-12, Best order: (5, 0, 5)-(1, 1), AIC: -7.0485651354037, Final model converged
[2024-06-02T17:44:15] Estimation window: 2014-11-25 - 2018-11-13, Best order: (5, 0, 5)-(1, 1), AIC: -7.04769889762232, Final model converged
[2024-06-02T17:44:25] Estimation window: 2014-11-26 - 2018-11-14, Best order: (5, 0, 4)-(1, 1), AIC: -7.0398586793207, Final model converged
[2024-06-02T17:44:35] Estimation window: 2014-11-28 - 2018-11-15, Best order: (3, 0, 5)-(1, 1), AIC: -7.02026592643071, Final model converged
[2024-06-02T17:44:46] Estimation window: 2014-12-01 - 2018-11-16, Best order: (5, 0, 4)-(1, 1), AIC: -7.03639434242553, Final model converged
[2024-06-02T17:45:11] Estimation window: 2014-12-02 - 2018-11-19, Best order: (5, 0, 5)-(1, 1), AIC: 630.317600894266, Final model FAILED to converge
[2024-06-02T17:45:24] Estimation window: 2014-12-03 - 2018-11-20, Best order: (4, 0, 5)-(1, 1), AIC: -7.01292468302773, Final model converged
[2024-06-02T17:45:34] Estimation window: 2014-12-04 - 2018-11-21, Best order: (4, 0, 4)-(1, 1), AIC: -7.02338113014599, Final model converged
[2024-06-02T17:45:51] Estimation window: 2014-12-05 - 2018-11-23, Best order: (4, 0, 5)-(1, 1), AIC: -7.01382537361877, Final model converged
[2024-06-02T17:46:00] Estimation window: 2014-12-08 - 2018-11-26, Best order: (4, 0, 4)-(1, 1), AIC: -7.02803499596162, Final model converged
[2024-06-02T17:46:18] Estimation window: 2014-12-09 - 2018-11-27, Best order: (5, 0, 4)-(1, 1), AIC: -7.02808620468331, Final model converged
[2024-06-02T17:46:37] Estimation window: 2014-12-10 - 2018-11-28, Best order: (4, 0, 3)-(1, 1), AIC: -7.00081618574145, Final model converged
[2024-06-02T17:46:58] Estimation window: 2014-12-11 - 2018-11-29, Best order: (3, 0, 5)-(1, 1), AIC: -7.03519830457609, Final model converged
[2024-06-02T17:47:07] Estimation window: 2014-12-12 - 2018-11-30, Best order: (4, 0, 4)-(1, 1), AIC: -7.01899970102128, Final model converged
[2024-06-02T17:47:16] Estimation window: 2014-12-15 - 2018-12-03, Best order: (4, 0, 3)-(1, 1), AIC: -7.02337669854775, Final model converged
[2024-06-02T17:47:30] Estimation window: 2014-12-16 - 2018-12-04, Best order: (3, 0, 4)-(1, 1), AIC: -7.01743192559366, Final model converged
[2024-06-02T17:47:51] Estimation window: 2014-12-17 - 2018-12-06, Best order: (3, 0, 4)-(1, 1), AIC: -7.0236446920208, Final model converged
[2024-06-02T17:48:14] Estimation window: 2014-12-18 - 2018-12-07, Best order: (5, 0, 5)-(1, 1), AIC: 0.460748353249586, Final model FAILED to converge
[2024-06-02T17:48:23] Estimation window: 2014-12-19 - 2018-12-10, Best order: (3, 0, 5)-(1, 1), AIC: -7.02742708586947, Final model converged
[2024-06-02T17:48:31] Estimation window: 2014-12-22 - 2018-12-11, Best order: (1, 0, 2)-(1, 1), AIC: -7.01305184874343, Final model converged
[2024-06-02T17:48:47] Estimation window: 2014-12-23 - 2018-12-12, Best order: (1, 0, 2)-(1, 1), AIC: -7.00942857493152, Final model converged
[2024-06-02T17:48:56] Estimation window: 2014-12-24 - 2018-12-13, Best order: (3, 0, 3)-(1, 1), AIC: -7.00776769627763, Final model converged
[2024-06-02T17:49:09] Estimation window: 2014-12-26 - 2018-12-14, Best order: (3, 0, 2)-(1, 1), AIC: -7.00749297443246, Final model converged
[2024-06-02T17:49:22] Estimation window: 2014-12-29 - 2018-12-17, Best order: (4, 0, 4)-(1, 1), AIC: -7.0038523091129, Final model FAILED to converge
[2024-06-02T17:49:36] Estimation window: 2014-12-30 - 2018-12-18, Best order: (4, 0, 4)-(1, 1), AIC: -6.99912598855528, Final model converged
[2024-06-02T17:49:45] Estimation window: 2014-12-31 - 2018-12-19, Best order: (3, 0, 3)-(1, 1), AIC: -7.00794549173846, Final model converged
[2024-06-02T17:49:57] Estimation window: 2015-01-02 - 2018-12-20, Best order: (4, 0, 4)-(1, 1), AIC: -6.99903248423356, Final model converged
[2024-06-02T17:50:11] Estimation window: 2015-01-05 - 2018-12-21, Best order: (3, 0, 5)-(1, 1), AIC: -7.0059139866638, Final model converged
[2024-06-02T17:50:24] Estimation window: 2015-01-06 - 2018-12-24, Best order: (5, 0, 4)-(1, 1), AIC: -7.00339270556415, Final model converged
[2024-06-02T17:50:37] Estimation window: 2015-01-07 - 2018-12-26, Best order: (3, 0, 3)-(1, 1), AIC: -6.98260781637308, Final model converged
[2024-06-02T17:50:46] Estimation window: 2015-01-08 - 2018-12-27, Best order: (5, 0, 5)-(1, 1), AIC: -6.98425183678828, Final model converged
[2024-06-02T17:50:55] Estimation window: 2015-01-09 - 2018-12-28, Best order: (5, 0, 5)-(1, 1), AIC: -6.9928690302508, Final model converged
[2024-06-02T17:51:04] Estimation window: 2015-01-12 - 2018-12-31, Best order: (4, 0, 4)-(1, 1), AIC: -6.99632690669296, Final model converged
[2024-06-02T17:51:19] Estimation window: 2015-01-13 - 2019-01-02, Best order: (5, 0, 3)-(1, 1), AIC: -6.98182355364081, Final model converged
[2024-06-02T17:51:35] Estimation window: 2015-01-14 - 2019-01-03, Best order: (4, 0, 3)-(1, 1), AIC: -6.97978034743918, Final model converged
[2024-06-02T17:51:49] Estimation window: 2015-01-15 - 2019-01-04, Best order: (5, 0, 5)-(1, 1), AIC: -6.99699508181035, Final model converged
[2024-06-02T17:52:04] Estimation window: 2015-01-16 - 2019-01-07, Best order: (4, 0, 4)-(1, 1), AIC: -6.98532649262583, Final model converged
[2024-06-02T17:52:19] Estimation window: 2015-01-20 - 2019-01-08, Best order: (5, 0, 3)-(1, 1), AIC: -6.99731766595645, Final model converged
[2024-06-02T17:52:35] Estimation window: 2015-01-21 - 2019-01-09, Best order: (5, 0, 3)-(1, 1), AIC: -6.99702032629893, Final model converged
[2024-06-02T17:52:45] Estimation window: 2015-01-22 - 2019-01-10, Best order: (4, 0, 5)-(1, 1), AIC: -6.99972676541095, Final model converged
[2024-06-02T17:53:01] Estimation window: 2015-01-23 - 2019-01-11, Best order: (3, 0, 4)-(1, 1), AIC: -6.98016779503179, Final model converged
[2024-06-02T17:53:21] Estimation window: 2015-01-26 - 2019-01-14, Best order: (1, 0, 2)-(1, 1), AIC: -6.98196824069079, Final model converged
