[2024-06-02T03:46:45] Estimation window: 2008-12-29 - 2012-12-17, Best order: (5, 0, 5)-(1, 1), AIC: -6.11919807962424, Final model converged
[2024-06-02T03:46:57] Estimation window: 2008-12-30 - 2012-12-18, Best order: (5, 0, 5)-(1, 1), AIC: -6.1306250862261, Final model converged
[2024-06-02T03:47:11] Estimation window: 2008-12-31 - 2012-12-19, Best order: (5, 0, 5)-(1, 1), AIC: -6.1600465698437, Final model converged
[2024-06-02T03:47:29] Estimation window: 2009-01-02 - 2012-12-20, Best order: (5, 0, 2)-(1, 1), AIC: -6.11634701072776, Final model converged
[2024-06-02T03:47:41] Estimation window: 2009-01-05 - 2012-12-21, Best order: (5, 0, 5)-(1, 1), AIC: -6.13976749214996, Final model FAILED to converge
[2024-06-02T03:47:59] Estimation window: 2009-01-06 - 2012-12-24, Best order: (5, 0, 3)-(1, 1), AIC: -6.13078095520828, Final model converged
[2024-06-02T03:48:17] Estimation window: 2009-01-07 - 2012-12-26, Best order: (4, 0, 5)-(1, 1), AIC: -6.12432794867823, Final model converged
[2024-06-02T03:48:28] Estimation window: 2009-01-08 - 2012-12-27, Best order: (5, 0, 5)-(1, 1), AIC: -6.15031548995646, Final model converged
[2024-06-02T03:48:38] Estimation window: 2009-01-09 - 2012-12-28, Best order: (1, 0, 1)-(1, 1), AIC: -6.13323106508332, Final model FAILED to converge
[2024-06-02T03:48:49] Estimation window: 2009-01-12 - 2012-12-31, Best order: (3, 0, 3)-(1, 1), AIC: -6.13136746842607, Final model converged
[2024-06-02T03:49:00] Estimation window: 2009-01-13 - 2013-01-02, Best order: (5, 0, 2)-(1, 1), AIC: -6.14313210035912, Final model converged
[2024-06-02T03:49:12] Estimation window: 2009-01-14 - 2013-01-03, Best order: (5, 0, 5)-(1, 1), AIC: -6.12495977760365, Final model converged
[2024-06-02T03:49:23] Estimation window: 2009-01-15 - 2013-01-04, Best order: (5, 0, 5)-(1, 1), AIC: -6.14702871982167, Final model converged
[2024-06-02T03:49:34] Estimation window: 2009-01-16 - 2013-01-07, Best order: (1, 0, 1)-(1, 1), AIC: -6.12851708557789, Final model converged
