[2024-06-02T03:51:08] Estimation window: 2011-02-02 - 2015-01-23, Best order: (4, 0, 5)-(1, 1), AIC: -6.72694916778652, Final model converged
[2024-06-02T03:51:21] Estimation window: 2011-02-03 - 2015-01-26, Best order: (3, 0, 4)-(1, 1), AIC: -6.71453699613962, Final model converged
[2024-06-02T03:51:34] Estimation window: 2011-02-04 - 2015-01-27, Best order: (3, 0, 4)-(1, 1), AIC: -6.71240479297253, Final model converged
[2024-06-02T03:51:47] Estimation window: 2011-02-07 - 2015-01-28, Best order: (5, 0, 4)-(1, 1), AIC: -6.72083394274377, Final model converged
[2024-06-02T03:51:59] Estimation window: 2011-02-08 - 2015-01-29, Best order: (4, 0, 3)-(1, 1), AIC: -6.71008330195547, Final model converged
[2024-06-02T03:52:13] Estimation window: 2011-02-09 - 2015-01-30, Best order: (3, 0, 4)-(1, 1), AIC: -6.70842873706259, Final model converged
[2024-06-02T03:52:26] Estimation window: 2011-02-10 - 2015-02-02, Best order: (5, 0, 4)-(1, 1), AIC: -6.73551208962895, Final model converged
[2024-06-02T03:52:38] Estimation window: 2011-02-11 - 2015-02-03, Best order: (4, 0, 5)-(1, 1), AIC: -6.71594003922858, Final model converged
[2024-06-02T03:52:50] Estimation window: 2011-02-14 - 2015-02-04, Best order: (3, 0, 4)-(1, 1), AIC: -6.72566977808817, Final model converged
[2024-06-02T03:53:04] Estimation window: 2011-02-15 - 2015-02-05, Best order: (5, 0, 5)-(1, 1), AIC: -6.72418493589244, Final model converged
[2024-06-02T03:53:23] Estimation window: 2011-02-16 - 2015-02-06, Best order: (5, 0, 4)-(1, 1), AIC: -6.71405279491059, Final model converged
[2024-06-02T03:53:35] Estimation window: 2011-02-17 - 2015-02-09, Best order: (4, 0, 5)-(1, 1), AIC: -6.71521006449413, Final model converged
[2024-06-02T03:53:48] Estimation window: 2011-02-18 - 2015-02-10, Best order: (4, 0, 3)-(1, 1), AIC: -6.71818748762156, Final model converged
[2024-06-02T03:54:03] Estimation window: 2011-02-22 - 2015-02-11, Best order: (5, 0, 5)-(1, 1), AIC: -6.70982755355726, Final model converged
[2024-06-02T03:54:15] Estimation window: 2011-02-23 - 2015-02-12, Best order: (3, 0, 2)-(1, 1), AIC: -6.71912628192324, Final model converged
[2024-06-02T03:54:28] Estimation window: 2011-02-24 - 2015-02-13, Best order: (2, 0, 2)-(1, 1), AIC: -6.72175958233048, Final model converged
[2024-06-02T03:54:40] Estimation window: 2011-02-25 - 2015-02-17, Best order: (4, 0, 5)-(1, 1), AIC: -6.72032448958239, Final model converged
[2024-06-02T03:54:52] Estimation window: 2011-02-28 - 2015-02-18, Best order: (4, 0, 3)-(1, 1), AIC: -6.71510786885491, Final model converged
[2024-06-02T03:55:05] Estimation window: 2011-03-01 - 2015-02-19, Best order: (4, 0, 4)-(1, 1), AIC: -6.7266703885339, Final model converged
[2024-06-02T03:55:19] Estimation window: 2011-03-02 - 2015-02-20, Best order: (4, 0, 5)-(1, 1), AIC: -6.72957855549717, Final model converged
[2024-06-02T03:55:32] Estimation window: 2011-03-03 - 2015-02-23, Best order: (4, 0, 4)-(1, 1), AIC: -6.73871159670647, Final model FAILED to converge
[2024-06-02T03:55:50] Estimation window: 2011-03-04 - 2015-02-24, Best order: (5, 0, 4)-(1, 1), AIC: -6.73559712592728, Final model converged
[2024-06-02T03:56:02] Estimation window: 2011-03-07 - 2015-02-25, Best order: (4, 0, 3)-(1, 1), AIC: -6.72567920559747, Final model converged
