[2024-06-02T03:46:41] Estimation window: 2009-09-10 - 2013-08-29, Best order: (3, 0, 5)-(1, 1), AIC: -6.4541685934902, Final model converged
[2024-06-02T03:46:53] Estimation window: 2009-09-11 - 2013-08-30, Best order: (5, 0, 5)-(1, 1), AIC: -6.44261345342648, Final model converged
[2024-06-02T03:47:05] Estimation window: 2009-09-14 - 2013-09-03, Best order: (4, 0, 4)-(1, 1), AIC: -6.45521022864899, Final model converged
[2024-06-02T03:47:17] Estimation window: 2009-09-15 - 2013-09-04, Best order: (5, 0, 5)-(1, 1), AIC: -6.4449806816586, Final model converged
[2024-06-02T03:47:29] Estimation window: 2009-09-16 - 2013-09-05, Best order: (5, 0, 5)-(1, 1), AIC: -6.44586978128338, Final model converged
[2024-06-02T03:47:41] Estimation window: 2009-09-17 - 2013-09-06, Best order: (4, 0, 4)-(1, 1), AIC: -6.46602733930226, Final model converged
[2024-06-02T03:47:53] Estimation window: 2009-09-18 - 2013-09-09, Best order: (3, 0, 4)-(1, 1), AIC: -6.45168022238444, Final model FAILED to converge
[2024-06-02T03:48:04] Estimation window: 2009-09-21 - 2013-09-10, Best order: (5, 0, 5)-(1, 1), AIC: -6.46747689000921, Final model converged
[2024-06-02T03:48:16] Estimation window: 2009-09-22 - 2013-09-11, Best order: (3, 0, 5)-(1, 1), AIC: -6.45303155852442, Final model converged
[2024-06-02T03:48:27] Estimation window: 2009-09-23 - 2013-09-12, Best order: (5, 0, 5)-(1, 1), AIC: -6.46753638414234, Final model converged
[2024-06-02T03:48:39] Estimation window: 2009-09-24 - 2013-09-13, Best order: (3, 0, 4)-(1, 1), AIC: -6.46625234822486, Final model converged
[2024-06-02T03:48:51] Estimation window: 2009-09-25 - 2013-09-16, Best order: (5, 0, 4)-(1, 1), AIC: -6.45315563636062, Final model converged
[2024-06-02T03:49:03] Estimation window: 2009-09-28 - 2013-09-17, Best order: (5, 0, 3)-(1, 1), AIC: -6.46785680310929, Final model converged
[2024-06-02T03:49:27] Estimation window: 2009-09-29 - 2013-09-18, Best order: (5, 0, 5)-(1, 1), AIC: -6.48932322183733, Final model converged
[2024-06-02T03:49:39] Estimation window: 2009-09-30 - 2013-09-19, Best order: (4, 0, 5)-(1, 1), AIC: -6.45749925685648, Final model converged
[2024-06-02T03:49:51] Estimation window: 2009-10-01 - 2013-09-20, Best order: (3, 0, 3)-(1, 1), AIC: -6.46278558059239, Final model converged
[2024-06-02T03:50:04] Estimation window: 2009-10-02 - 2013-09-23, Best order: (4, 0, 4)-(1, 1), AIC: -6.46068230619589, Final model converged
[2024-06-02T03:50:16] Estimation window: 2009-10-05 - 2013-09-24, Best order: (5, 0, 4)-(1, 1), AIC: -6.46947952076844, Final model converged
[2024-06-02T03:50:30] Estimation window: 2009-10-06 - 2013-09-25, Best order: (5, 0, 4)-(1, 1), AIC: -6.47283416795685, Final model converged
[2024-06-02T03:50:43] Estimation window: 2009-10-07 - 2013-09-26, Best order: (3, 0, 2)-(1, 1), AIC: -6.47431664886155, Final model converged
[2024-06-02T03:50:55] Estimation window: 2009-10-08 - 2013-09-27, Best order: (3, 0, 2)-(1, 1), AIC: -6.47559572185985, Final model converged
[2024-06-02T03:51:07] Estimation window: 2009-10-09 - 2013-09-30, Best order: (4, 0, 5)-(1, 1), AIC: -6.47397817945489, Final model converged
[2024-06-02T03:51:29] Estimation window: 2009-10-12 - 2013-10-01, Best order: (2, 0, 2)-(1, 1), AIC: -6.48275915205752, Final model converged
[2024-06-02T03:51:41] Estimation window: 2009-10-13 - 2013-10-02, Best order: (5, 0, 5)-(1, 1), AIC: -6.49137415414506, Final model FAILED to converge
[2024-06-02T03:51:53] Estimation window: 2009-10-14 - 2013-10-03, Best order: (4, 0, 5)-(1, 1), AIC: -6.47335234209671, Final model converged
[2024-06-02T03:52:10] Estimation window: 2009-10-15 - 2013-10-04, Best order: (5, 0, 5)-(1, 1), AIC: -6.49696155648953, Final model FAILED to converge
[2024-06-02T03:52:21] Estimation window: 2009-10-16 - 2013-10-07, Best order: (3, 0, 2)-(1, 1), AIC: -6.48273489103449, Final model converged
[2024-06-02T03:52:33] Estimation window: 2009-10-19 - 2013-10-08, Best order: (3, 0, 2)-(1, 1), AIC: -6.48064537299836, Final model converged
[2024-06-02T03:52:44] Estimation window: 2009-10-20 - 2013-10-09, Best order: (4, 0, 3)-(1, 1), AIC: -6.49024773011745, Final model converged
[2024-06-02T03:52:56] Estimation window: 2009-10-21 - 2013-10-10, Best order: (5, 0, 3)-(1, 1), AIC: -6.4669925942597, Final model converged
[2024-06-02T03:53:08] Estimation window: 2009-10-22 - 2013-10-11, Best order: (4, 0, 3)-(1, 1), AIC: -6.48155727770469, Final model converged
[2024-06-02T03:53:19] Estimation window: 2009-10-23 - 2013-10-14, Best order: (4, 0, 5)-(1, 1), AIC: -6.48375897213803, Final model converged
