[2024-06-02T03:51:25] Estimation window: 2011-10-13 - 2015-10-05, Best order: (4, 0, 4)-(1, 1), AIC: -6.82949632688485, Final model converged
[2024-06-02T03:51:37] Estimation window: 2011-10-14 - 2015-10-06, Best order: (3, 0, 3)-(1, 1), AIC: -6.83756220447539, Final model converged
[2024-06-02T03:51:50] Estimation window: 2011-10-17 - 2015-10-07, Best order: (5, 0, 5)-(1, 1), AIC: -6.85114696938189, Final model converged
[2024-06-02T03:52:03] Estimation window: 2011-10-18 - 2015-10-08, Best order: (4, 0, 4)-(1, 1), AIC: -6.83303390947089, Final model converged
[2024-06-02T03:52:15] Estimation window: 2011-10-19 - 2015-10-09, Best order: (5, 0, 5)-(1, 1), AIC: -6.83454434056446, Final model converged
[2024-06-02T03:52:28] Estimation window: 2011-10-20 - 2015-10-12, Best order: (3, 0, 4)-(1, 1), AIC: -6.84147076879396, Final model converged
[2024-06-02T03:52:41] Estimation window: 2011-10-21 - 2015-10-13, Best order: (3, 0, 5)-(1, 1), AIC: -6.83331531804583, Final model converged
[2024-06-02T03:52:53] Estimation window: 2011-10-24 - 2015-10-14, Best order: (5, 0, 3)-(1, 1), AIC: -6.82118762233713, Final model converged
[2024-06-02T03:53:06] Estimation window: 2011-10-25 - 2015-10-15, Best order: (5, 0, 3)-(1, 1), AIC: -6.83163351844808, Final model converged
[2024-06-02T03:53:19] Estimation window: 2011-10-26 - 2015-10-16, Best order: (4, 0, 3)-(1, 1), AIC: -6.85699934062252, Final model converged
[2024-06-02T03:53:37] Estimation window: 2011-10-27 - 2015-10-19, Best order: (3, 0, 3)-(1, 1), AIC: -6.84266240057704, Final model converged
[2024-06-02T03:53:49] Estimation window: 2011-10-28 - 2015-10-20, Best order: (3, 0, 4)-(1, 1), AIC: -6.84048302508579, Final model converged
[2024-06-02T03:54:02] Estimation window: 2011-10-31 - 2015-10-21, Best order: (3, 0, 5)-(1, 1), AIC: -6.82873893692214, Final model converged
[2024-06-02T03:54:14] Estimation window: 2011-11-01 - 2015-10-22, Best order: (5, 0, 4)-(1, 1), AIC: -6.85381360572821, Final model FAILED to converge
[2024-06-02T03:54:27] Estimation window: 2011-11-02 - 2015-10-23, Best order: (5, 0, 5)-(1, 1), AIC: -6.85509515282671, Final model converged
[2024-06-02T03:54:39] Estimation window: 2011-11-03 - 2015-10-26, Best order: (4, 0, 3)-(1, 1), AIC: -6.86197973390412, Final model converged
[2024-06-02T03:54:52] Estimation window: 2011-11-04 - 2015-10-27, Best order: (4, 0, 3)-(1, 1), AIC: -6.85625847621947, Final model converged
[2024-06-02T03:55:05] Estimation window: 2011-11-07 - 2015-10-28, Best order: (4, 0, 3)-(1, 1), AIC: -6.88206179768817, Final model converged
[2024-06-02T03:55:23] Estimation window: 2011-11-08 - 2015-10-29, Best order: (3, 0, 3)-(1, 1), AIC: -6.86735539897853, Final model converged
[2024-06-02T03:55:36] Estimation window: 2011-11-09 - 2015-10-30, Best order: (3, 0, 3)-(1, 1), AIC: -6.8636176798346, Final model converged
[2024-06-02T03:55:55] Estimation window: 2011-11-10 - 2015-11-02, Best order: (5, 0, 4)-(1, 1), AIC: -6.88719449615593, Final model converged
[2024-06-02T03:56:08] Estimation window: 2011-11-11 - 2015-11-03, Best order: (4, 0, 4)-(1, 1), AIC: -6.89287896893973, Final model converged
[2024-06-02T03:56:21] Estimation window: 2011-11-14 - 2015-11-04, Best order: (5, 0, 5)-(1, 1), AIC: -6.88589428005145, Final model converged
[2024-06-02T03:56:34] Estimation window: 2011-11-15 - 2015-11-05, Best order: (5, 0, 2)-(1, 1), AIC: -6.87991700127288, Final model converged
[2024-06-02T03:56:53] Estimation window: 2011-11-16 - 2015-11-06, Best order: (1, 0, 1)-(1, 1), AIC: -6.88735928793319, Final model converged
[2024-06-02T03:57:06] Estimation window: 2011-11-17 - 2015-11-09, Best order: (4, 0, 5)-(1, 1), AIC: -6.90652974348483, Final model converged
[2024-06-02T03:57:24] Estimation window: 2011-11-18 - 2015-11-10, Best order: (5, 0, 5)-(1, 1), AIC: -6.89133745692607, Final model converged
