[2024-06-01T17:37:38] Estimation window: 2002-01-02 - 2003-12-24, Best order: (3, 0, 2)-(1, 1), AIC: -5.92221085825932, Final model converged
[2024-06-01T17:37:49] Estimation window: 2002-01-03 - 2003-12-26, Best order: (5, 0, 5)-(1, 1), AIC: -5.99504556094621, Final model FAILED to converge
[2024-06-01T17:38:01] Estimation window: 2002-01-04 - 2003-12-29, Best order: (5, 0, 4)-(1, 1), AIC: -5.935975118871, Final model converged
[2024-06-01T17:38:13] Estimation window: 2002-01-07 - 2003-12-30, Best order: (5, 0, 5)-(1, 1), AIC: -5.94305315069968, Final model converged
[2024-06-01T17:38:25] Estimation window: 2002-01-08 - 2003-12-31, Best order: (5, 0, 5)-(1, 1), AIC: -5.9401824440564, Final model converged
[2024-06-01T17:38:36] Estimation window: 2002-01-09 - 2004-01-02, Best order: (4, 0, 3)-(1, 1), AIC: -5.92721711971959, Final model converged
[2024-06-01T17:38:47] Estimation window: 2002-01-10 - 2004-01-05, Best order: (3, 0, 4)-(1, 1), AIC: -5.91050771503368, Final model converged
[2024-06-01T17:38:58] Estimation window: 2002-01-11 - 2004-01-06, Best order: (3, 0, 4)-(1, 1), AIC: -5.94887521441898, Final model converged
[2024-06-01T17:39:18] Estimation window: 2002-01-14 - 2004-01-07, Best order: (3, 0, 4)-(1, 1), AIC: -5.93389113093053, Final model converged
[2024-06-01T17:39:29] Estimation window: 2002-01-15 - 2004-01-08, Best order: (3, 0, 4)-(1, 1), AIC: -5.91575362744242, Final model converged
[2024-06-01T17:39:42] Estimation window: 2002-01-16 - 2004-01-09, Best order: (5, 0, 4)-(1, 1), AIC: -5.92887616438041, Final model converged
[2024-06-01T17:40:01] Estimation window: 2002-01-17 - 2004-01-12, Best order: (3, 0, 2)-(1, 1), AIC: -5.9330275858419, Final model converged
[2024-06-01T17:40:12] Estimation window: 2002-01-18 - 2004-01-13, Best order: (4, 0, 3)-(1, 1), AIC: -5.94213146558739, Final model converged
[2024-06-01T17:40:39] Estimation window: 2002-01-22 - 2004-01-14, Best order: (3, 0, 5)-(1, 1), AIC: -5.95331748133579, Final model converged
[2024-06-01T17:40:50] Estimation window: 2002-01-23 - 2004-01-15, Best order: (3, 0, 4)-(1, 1), AIC: -5.93514989796708, Final model converged
[2024-06-01T17:41:01] Estimation window: 2002-01-24 - 2004-01-16, Best order: (4, 0, 5)-(1, 1), AIC: -5.92503911869782, Final model converged
[2024-06-01T17:41:18] Estimation window: 2002-01-25 - 2004-01-20, Best order: (5, 0, 4)-(1, 1), AIC: -5.93384403419297, Final model converged
[2024-06-01T17:41:30] Estimation window: 2002-01-28 - 2004-01-21, Best order: (4, 0, 5)-(1, 1), AIC: -5.98885795572471, Final model FAILED to converge
[2024-06-01T17:41:42] Estimation window: 2002-01-29 - 2004-01-22, Best order: (5, 0, 5)-(1, 1), AIC: -5.92401636522784, Final model converged
[2024-06-01T17:41:54] Estimation window: 2002-01-30 - 2004-01-23, Best order: (5, 0, 5)-(1, 1), AIC: -5.97862027824614, Final model converged
[2024-06-01T17:42:05] Estimation window: 2002-01-31 - 2004-01-26, Best order: (4, 0, 3)-(1, 1), AIC: -5.97492534388294, Final model converged
[2024-06-01T17:42:16] Estimation window: 2002-02-01 - 2004-01-27, Best order: (2, 0, 4)-(1, 1), AIC: -5.94116245703658, Final model converged
[2024-06-01T17:42:27] Estimation window: 2002-02-04 - 2004-01-28, Best order: (4, 0, 5)-(1, 1), AIC: -5.96377303488913, Final model converged
[2024-06-01T17:42:35] Estimation window: 2002-02-05 - 2004-01-29, Best order: (4, 0, 4)-(1, 1), AIC: -5.95331790973925, Final model converged
[2024-06-01T17:42:43] Estimation window: 2002-02-06 - 2004-01-30, Best order: (3, 0, 4)-(1, 1), AIC: -5.95839832433146, Final model converged
[2024-06-01T17:42:50] Estimation window: 2002-02-07 - 2004-02-02, Best order: (3, 0, 4)-(1, 1), AIC: -5.99687341479549, Final model converged
[2024-06-01T17:43:01] Estimation window: 2002-02-08 - 2004-02-03, Best order: (4, 0, 5)-(1, 1), AIC: -5.97340030237977, Final model converged
[2024-06-01T17:43:08] Estimation window: 2002-02-11 - 2004-02-04, Best order: (3, 0, 4)-(1, 1), AIC: -5.9800596249918, Final model converged
[2024-06-01T17:43:15] Estimation window: 2002-02-12 - 2004-02-05, Best order: (3, 0, 2)-(1, 1), AIC: -5.97247265139723, Final model converged
[2024-06-01T17:43:22] Estimation window: 2002-02-13 - 2004-02-06, Best order: (5, 0, 3)-(1, 1), AIC: -5.98034648500458, Final model converged
[2024-06-01T17:43:30] Estimation window: 2002-02-14 - 2004-02-09, Best order: (4, 0, 4)-(1, 1), AIC: -5.96993916396055, Final model converged
[2024-06-01T17:43:38] Estimation window: 2002-02-15 - 2004-02-10, Best order: (5, 0, 4)-(1, 1), AIC: -5.99467354299868, Final model converged
[2024-06-01T17:43:46] Estimation window: 2002-02-19 - 2004-02-11, Best order: (4, 0, 4)-(1, 1), AIC: -5.9486939526031, Final model converged
[2024-06-01T17:43:57] Estimation window: 2002-02-20 - 2004-02-12, Best order: (5, 0, 3)-(1, 1), AIC: -5.95900988110889, Final model converged
[2024-06-01T17:44:04] Estimation window: 2002-02-21 - 2004-02-13, Best order: (3, 0, 4)-(1, 1), AIC: -5.96986673929552, Final model converged
[2024-06-01T17:44:21] Estimation window: 2002-02-22 - 2004-02-17, Best order: (5, 0, 4)-(1, 1), AIC: -5.97392704642431, Final model converged
[2024-06-01T17:44:28] Estimation window: 2002-02-25 - 2004-02-18, Best order: (3, 0, 3)-(1, 1), AIC: -6.0082037628036, Final model FAILED to converge
[2024-06-01T17:44:36] Estimation window: 2002-02-26 - 2004-02-19, Best order: (4, 0, 4)-(1, 1), AIC: -6.00095546156389, Final model converged
[2024-06-01T17:44:43] Estimation window: 2002-02-27 - 2004-02-20, Best order: (4, 0, 4)-(1, 1), AIC: -5.98880978911113, Final model FAILED to converge
[2024-06-01T17:44:51] Estimation window: 2002-02-28 - 2004-02-23, Best order: (3, 0, 4)-(1, 1), AIC: -6.02170494709185, Final model converged
[2024-06-01T17:44:58] Estimation window: 2002-03-01 - 2004-02-24, Best order: (5, 0, 5)-(1, 1), AIC: -6.03882230702881, Final model FAILED to converge
[2024-06-01T17:45:05] Estimation window: 2002-03-04 - 2004-02-25, Best order: (4, 0, 3)-(1, 1), AIC: -6.02938835800577, Final model converged
[2024-06-01T17:45:12] Estimation window: 2002-03-05 - 2004-02-26, Best order: (4, 0, 5)-(1, 1), AIC: -6.04713024217646, Final model converged
[2024-06-01T17:45:20] Estimation window: 2002-03-06 - 2004-02-27, Best order: (4, 0, 5)-(1, 1), AIC: -6.01469950391449, Final model FAILED to converge
[2024-06-01T17:45:28] Estimation window: 2002-03-07 - 2004-03-01, Best order: (4, 0, 3)-(1, 1), AIC: -6.01521413597489, Final model converged
[2024-06-01T17:45:36] Estimation window: 2002-03-08 - 2004-03-02, Best order: (3, 0, 4)-(1, 1), AIC: -6.02903767280612, Final model converged
[2024-06-01T17:45:44] Estimation window: 2002-03-11 - 2004-03-03, Best order: (5, 0, 4)-(1, 1), AIC: -6.02784387098363, Final model converged
[2024-06-01T17:45:51] Estimation window: 2002-03-12 - 2004-03-04, Best order: (4, 0, 5)-(1, 1), AIC: -6.07456322776358, Final model FAILED to converge
[2024-06-01T17:45:59] Estimation window: 2002-03-13 - 2004-03-05, Best order: (3, 0, 4)-(1, 1), AIC: -6.00931931314826, Final model converged
[2024-06-01T17:46:06] Estimation window: 2002-03-14 - 2004-03-08, Best order: (4, 0, 5)-(1, 1), AIC: -6.03883773124754, Final model converged
[2024-06-01T17:46:13] Estimation window: 2002-03-15 - 2004-03-09, Best order: (4, 0, 3)-(1, 1), AIC: -6.02148743882208, Final model converged
