[2024-06-01T14:51:01] Estimation window: 2017-03-06 - 2019-02-28, Best order: (3, 0, 4)-(1, 1), AIC: -7.12208259227494, Final model converged
[2024-06-01T14:51:17] Estimation window: 2017-03-07 - 2019-03-01, Best order: (4, 0, 4)-(1, 1), AIC: -7.10616524666847, Final model converged
[2024-06-01T14:51:32] Estimation window: 2017-03-08 - 2019-03-04, Best order: (2, 0, 4)-(1, 1), AIC: -7.09786319217365, Final model converged
[2024-06-01T14:51:47] Estimation window: 2017-03-09 - 2019-03-05, Best order: (4, 0, 3)-(1, 1), AIC: -7.09572353294869, Final model converged
[2024-06-01T14:52:02] Estimation window: 2017-03-10 - 2019-03-06, Best order: (4, 0, 5)-(1, 1), AIC: -7.09476830512064, Final model converged
[2024-06-01T14:52:18] Estimation window: 2017-03-13 - 2019-03-07, Best order: (3, 0, 4)-(1, 1), AIC: -7.0966708464162, Final model converged
[2024-06-01T14:52:34] Estimation window: 2017-03-14 - 2019-03-08, Best order: (5, 0, 2)-(1, 1), AIC: -7.15658827637816, Final model converged
[2024-06-01T14:52:48] Estimation window: 2017-03-15 - 2019-03-11, Best order: (4, 0, 3)-(1, 1), AIC: -7.08125848088396, Final model converged
[2024-06-01T14:53:00] Estimation window: 2017-03-16 - 2019-03-12, Best order: (2, 0, 4)-(1, 1), AIC: -7.10362759947637, Final model converged
[2024-06-01T14:53:15] Estimation window: 2017-03-17 - 2019-03-13, Best order: (5, 0, 5)-(1, 1), AIC: -7.15093531487695, Final model converged
[2024-06-01T14:53:30] Estimation window: 2017-03-20 - 2019-03-14, Best order: (3, 0, 4)-(1, 1), AIC: -7.13748458428267, Final model converged
[2024-06-01T14:53:46] Estimation window: 2017-03-21 - 2019-03-15, Best order: (3, 0, 4)-(1, 1), AIC: -7.13824860604074, Final model converged
[2024-06-01T14:54:02] Estimation window: 2017-03-22 - 2019-03-18, Best order: (2, 0, 3)-(1, 1), AIC: -7.09834646834906, Final model converged
[2024-06-01T14:54:15] Estimation window: 2017-03-23 - 2019-03-19, Best order: (2, 0, 3)-(1, 1), AIC: -7.19115361770073, Final model converged
[2024-06-01T14:54:29] Estimation window: 2017-03-24 - 2019-03-20, Best order: (4, 0, 3)-(1, 1), AIC: -7.09037569253141, Final model converged
