[2024-06-01T13:54:33] Estimation window: 2003-08-07 - 2005-08-01, Best order: (5, 0, 5)-(1, 1), AIC: -7.12208533316529, Final model converged
[2024-06-01T13:54:51] Estimation window: 2003-08-08 - 2005-08-02, Best order: (4, 0, 5)-(1, 1), AIC: -7.08678454099171, Final model converged
[2024-06-01T13:55:05] Estimation window: 2003-08-11 - 2005-08-03, Best order: (5, 0, 5)-(1, 1), AIC: -7.08109960746454, Final model converged
[2024-06-01T13:55:20] Estimation window: 2003-08-12 - 2005-08-04, Best order: (3, 0, 5)-(1, 1), AIC: -7.09587423196136, Final model converged
[2024-06-01T13:55:31] Estimation window: 2003-08-13 - 2005-08-05, Best order: (3, 0, 5)-(1, 1), AIC: -7.06258941864189, Final model converged
[2024-06-01T13:55:43] Estimation window: 2003-08-14 - 2005-08-08, Best order: (4, 0, 5)-(1, 1), AIC: -7.06349939658726, Final model converged
[2024-06-01T13:55:56] Estimation window: 2003-08-15 - 2005-08-09, Best order: (4, 0, 3)-(1, 1), AIC: -7.10955948819214, Final model converged
[2024-06-01T13:56:07] Estimation window: 2003-08-18 - 2005-08-10, Best order: (2, 0, 3)-(1, 1), AIC: -7.09998175166183, Final model converged
[2024-06-01T13:56:19] Estimation window: 2003-08-19 - 2005-08-11, Best order: (5, 0, 5)-(1, 1), AIC: -7.12003250825739, Final model converged
[2024-06-01T13:56:31] Estimation window: 2003-08-20 - 2005-08-12, Best order: (3, 0, 4)-(1, 1), AIC: -7.09908646264754, Final model converged
[2024-06-01T13:56:43] Estimation window: 2003-08-21 - 2005-08-15, Best order: (3, 0, 3)-(1, 1), AIC: -7.08417599067702, Final model converged
[2024-06-01T13:56:56] Estimation window: 2003-08-22 - 2005-08-16, Best order: (2, 0, 3)-(1, 1), AIC: -7.09730564034199, Final model converged
[2024-06-01T13:57:07] Estimation window: 2003-08-25 - 2005-08-17, Best order: (3, 0, 3)-(1, 1), AIC: -7.07811640224904, Final model converged
[2024-06-01T13:57:26] Estimation window: 2003-08-26 - 2005-08-18, Best order: (3, 0, 4)-(1, 1), AIC: -7.09684128192657, Final model converged
[2024-06-01T13:57:49] Estimation window: 2003-08-27 - 2005-08-19, Best order: (5, 0, 4)-(1, 1), AIC: -7.10246121612179, Final model converged
[2024-06-01T13:58:09] Estimation window: 2003-08-28 - 2005-08-22, Best order: (5, 0, 2)-(1, 1), AIC: -7.13218183801704, Final model converged
[2024-06-01T13:58:23] Estimation window: 2003-08-29 - 2005-08-23, Best order: (4, 0, 3)-(1, 1), AIC: -7.09522702514857, Final model FAILED to converge
[2024-06-01T13:58:41] Estimation window: 2003-09-02 - 2005-08-24, Best order: (3, 0, 5)-(1, 1), AIC: -7.07793411449976, Final model FAILED to converge
[2024-06-01T13:58:54] Estimation window: 2003-09-03 - 2005-08-25, Best order: (4, 0, 5)-(1, 1), AIC: -7.08341672226752, Final model converged
[2024-06-01T13:59:06] Estimation window: 2003-09-04 - 2005-08-26, Best order: (4, 0, 4)-(1, 1), AIC: -7.10245177935007, Final model converged
[2024-06-01T13:59:18] Estimation window: 2003-09-05 - 2005-08-29, Best order: (4, 0, 3)-(1, 1), AIC: -7.10730089892762, Final model converged
[2024-06-01T13:59:30] Estimation window: 2003-09-08 - 2005-08-30, Best order: (3, 0, 4)-(1, 1), AIC: -7.12521399544357, Final model converged
[2024-06-01T13:59:42] Estimation window: 2003-09-09 - 2005-08-31, Best order: (5, 0, 3)-(1, 1), AIC: -7.11196479223307, Final model converged
[2024-06-01T13:59:58] Estimation window: 2003-09-10 - 2005-09-01, Best order: (4, 0, 5)-(1, 1), AIC: -7.13955270489972, Final model FAILED to converge
[2024-06-01T14:00:13] Estimation window: 2003-09-11 - 2005-09-02, Best order: (5, 0, 3)-(1, 1), AIC: -7.09977044931569, Final model converged
[2024-06-01T14:00:27] Estimation window: 2003-09-12 - 2005-09-06, Best order: (4, 0, 5)-(1, 1), AIC: -7.11446998134735, Final model converged
[2024-06-01T14:00:38] Estimation window: 2003-09-15 - 2005-09-07, Best order: (4, 0, 2)-(1, 1), AIC: -7.10519604278773, Final model converged
[2024-06-01T14:00:50] Estimation window: 2003-09-16 - 2005-09-08, Best order: (5, 0, 4)-(1, 1), AIC: -7.10691524510914, Final model FAILED to converge
[2024-06-01T14:01:03] Estimation window: 2003-09-17 - 2005-09-09, Best order: (5, 0, 5)-(1, 1), AIC: -7.16868212039799, Final model converged
[2024-06-01T14:01:15] Estimation window: 2003-09-18 - 2005-09-12, Best order: (4, 0, 5)-(1, 1), AIC: -7.14229592684735, Final model converged
[2024-06-01T14:01:34] Estimation window: 2003-09-19 - 2005-09-13, Best order: (5, 0, 2)-(1, 1), AIC: -7.10563578424722, Final model converged
[2024-06-01T14:01:52] Estimation window: 2003-09-22 - 2005-09-14, Best order: (4, 0, 3)-(1, 1), AIC: -7.10490101658338, Final model converged
[2024-06-01T14:02:09] Estimation window: 2003-09-23 - 2005-09-15, Best order: (3, 0, 3)-(1, 1), AIC: -7.11606461575652, Final model converged
[2024-06-01T14:02:21] Estimation window: 2003-09-24 - 2005-09-16, Best order: (5, 0, 4)-(1, 1), AIC: -7.15875554363948, Final model converged
[2024-06-01T14:02:32] Estimation window: 2003-09-25 - 2005-09-19, Best order: (2, 0, 5)-(1, 1), AIC: -7.13714494683694, Final model converged
[2024-06-01T14:02:47] Estimation window: 2003-09-26 - 2005-09-20, Best order: (5, 0, 4)-(1, 1), AIC: -7.11769284508377, Final model converged
[2024-06-01T14:02:59] Estimation window: 2003-09-29 - 2005-09-21, Best order: (4, 0, 4)-(1, 1), AIC: -7.12645512458292, Final model converged
[2024-06-01T14:03:22] Estimation window: 2003-09-30 - 2005-09-22, Best order: (5, 0, 4)-(1, 1), AIC: -7.1375121795061, Final model converged
[2024-06-01T14:03:40] Estimation window: 2003-10-01 - 2005-09-23, Best order: (5, 0, 2)-(1, 1), AIC: -7.111208758137, Final model converged
[2024-06-01T14:03:52] Estimation window: 2003-10-02 - 2005-09-26, Best order: (4, 0, 2)-(1, 1), AIC: -7.18493484396492, Final model converged
[2024-06-01T14:04:03] Estimation window: 2003-10-03 - 2005-09-27, Best order: (3, 0, 2)-(1, 1), AIC: -7.17270894070293, Final model converged
[2024-06-01T14:04:15] Estimation window: 2003-10-06 - 2005-09-28, Best order: (3, 0, 4)-(1, 1), AIC: -7.13648994712979, Final model converged
