[2024-06-01T13:54:35] Estimation window: 2009-03-11 - 2011-03-03, Best order: (5, 0, 4)-(1, 1), AIC: -6.1125438892329, Final model converged
[2024-06-01T13:54:53] Estimation window: 2009-03-12 - 2011-03-04, Best order: (4, 0, 4)-(1, 1), AIC: -6.11075744105227, Final model converged
[2024-06-01T13:55:09] Estimation window: 2009-03-13 - 2011-03-07, Best order: (3, 0, 3)-(1, 1), AIC: -6.1233164131989, Final model converged
[2024-06-01T13:55:25] Estimation window: 2009-03-16 - 2011-03-08, Best order: (4, 0, 5)-(1, 1), AIC: -6.11575298454616, Final model converged
[2024-06-01T13:55:40] Estimation window: 2009-03-17 - 2011-03-09, Best order: (3, 0, 3)-(1, 1), AIC: -6.1116051424373, Final model converged
[2024-06-01T13:55:58] Estimation window: 2009-03-18 - 2011-03-10, Best order: (5, 0, 4)-(1, 1), AIC: -6.08996202945541, Final model converged
[2024-06-01T13:56:12] Estimation window: 2009-03-19 - 2011-03-11, Best order: (3, 0, 3)-(1, 1), AIC: -6.1019981035477, Final model converged
[2024-06-01T13:56:29] Estimation window: 2009-03-20 - 2011-03-14, Best order: (4, 0, 5)-(1, 1), AIC: -6.09382701581563, Final model converged
[2024-06-01T13:56:46] Estimation window: 2009-03-23 - 2011-03-15, Best order: (5, 0, 2)-(1, 1), AIC: -6.13891970164273, Final model converged
[2024-06-01T13:57:00] Estimation window: 2009-03-24 - 2011-03-16, Best order: (3, 0, 3)-(1, 1), AIC: -6.1531913833184, Final model converged
[2024-06-01T13:57:12] Estimation window: 2009-03-25 - 2011-03-17, Best order: (5, 0, 2)-(1, 1), AIC: -6.14120387766442, Final model converged
[2024-06-01T13:57:25] Estimation window: 2009-03-26 - 2011-03-18, Best order: (4, 0, 2)-(1, 1), AIC: -6.14764199729752, Final model converged
[2024-06-01T13:57:39] Estimation window: 2009-03-27 - 2011-03-21, Best order: (4, 0, 5)-(1, 1), AIC: -6.18361470172097, Final model converged
[2024-06-01T13:57:53] Estimation window: 2009-03-30 - 2011-03-22, Best order: (5, 0, 2)-(1, 1), AIC: -6.14948782601322, Final model converged
[2024-06-01T13:58:06] Estimation window: 2009-03-31 - 2011-03-23, Best order: (5, 0, 2)-(1, 1), AIC: -6.17024939437976, Final model converged
[2024-06-01T13:58:20] Estimation window: 2009-04-01 - 2011-03-24, Best order: (4, 0, 2)-(1, 1), AIC: -6.17456600938036, Final model converged
[2024-06-01T13:58:33] Estimation window: 2009-04-02 - 2011-03-25, Best order: (5, 0, 5)-(1, 1), AIC: -6.19429995007996, Final model converged
[2024-06-01T13:58:47] Estimation window: 2009-04-03 - 2011-03-28, Best order: (3, 0, 3)-(1, 1), AIC: -6.18784751198798, Final model converged
[2024-06-01T13:59:02] Estimation window: 2009-04-06 - 2011-03-29, Best order: (4, 0, 4)-(1, 1), AIC: -6.18130365692691, Final model converged
[2024-06-01T13:59:16] Estimation window: 2009-04-07 - 2011-03-30, Best order: (4, 0, 2)-(1, 1), AIC: -6.17855467732633, Final model converged
[2024-06-01T13:59:30] Estimation window: 2009-04-08 - 2011-03-31, Best order: (4, 0, 2)-(1, 1), AIC: -6.19400212410324, Final model converged
[2024-06-01T13:59:45] Estimation window: 2009-04-09 - 2011-04-01, Best order: (4, 0, 5)-(1, 1), AIC: -6.19303586443623, Final model converged
[2024-06-01T13:59:59] Estimation window: 2009-04-13 - 2011-04-04, Best order: (5, 0, 3)-(1, 1), AIC: -6.20448953230457, Final model converged
[2024-06-01T14:00:13] Estimation window: 2009-04-14 - 2011-04-05, Best order: (5, 0, 5)-(1, 1), AIC: -6.25818146767267, Final model converged
[2024-06-01T14:00:27] Estimation window: 2009-04-15 - 2011-04-06, Best order: (2, 0, 3)-(1, 1), AIC: -6.21640955359618, Final model converged
[2024-06-01T14:00:41] Estimation window: 2009-04-16 - 2011-04-07, Best order: (5, 0, 4)-(1, 1), AIC: -6.23648629682301, Final model converged
[2024-06-01T14:00:56] Estimation window: 2009-04-17 - 2011-04-08, Best order: (5, 0, 5)-(1, 1), AIC: -6.24054427998676, Final model converged
[2024-06-01T14:01:14] Estimation window: 2009-04-20 - 2011-04-11, Best order: (3, 0, 4)-(1, 1), AIC: -6.21138969810057, Final model converged
[2024-06-01T14:01:30] Estimation window: 2009-04-21 - 2011-04-12, Best order: (3, 0, 4)-(1, 1), AIC: -6.24793587350069, Final model converged
[2024-06-01T14:01:43] Estimation window: 2009-04-22 - 2011-04-13, Best order: (5, 0, 3)-(1, 1), AIC: -6.2544297790153, Final model converged
[2024-06-01T14:01:58] Estimation window: 2009-04-23 - 2011-04-14, Best order: (5, 0, 4)-(1, 1), AIC: -6.25958545791374, Final model converged
[2024-06-01T14:02:12] Estimation window: 2009-04-24 - 2011-04-15, Best order: (4, 0, 3)-(1, 1), AIC: -6.26437616397784, Final model converged
[2024-06-01T14:02:29] Estimation window: 2009-04-27 - 2011-04-18, Best order: (4, 0, 4)-(1, 1), AIC: -6.25627994963881, Final model FAILED to converge
[2024-06-01T14:02:44] Estimation window: 2009-04-28 - 2011-04-19, Best order: (4, 0, 5)-(1, 1), AIC: -6.29178546369419, Final model converged
[2024-06-01T14:02:56] Estimation window: 2009-04-29 - 2011-04-20, Best order: (3, 0, 3)-(1, 1), AIC: -6.26320646047799, Final model converged
[2024-06-01T14:03:14] Estimation window: 2009-04-30 - 2011-04-21, Best order: (4, 0, 4)-(1, 1), AIC: -6.27384741362659, Final model converged
[2024-06-01T14:03:28] Estimation window: 2009-05-01 - 2011-04-25, Best order: (4, 0, 2)-(1, 1), AIC: -6.29547574373575, Final model converged
[2024-06-01T14:04:00] Estimation window: 2009-05-04 - 2011-04-26, Best order: (3, 0, 2)-(1, 1), AIC: 699.013323004408, Final model converged
[2024-06-01T14:04:13] Estimation window: 2009-05-05 - 2011-04-27, Best order: (4, 0, 5)-(1, 1), AIC: -6.29558309592098, Final model converged
[2024-06-01T14:04:27] Estimation window: 2009-05-06 - 2011-04-28, Best order: (2, 0, 2)-(1, 1), AIC: -6.28739512089108, Final model converged
[2024-06-01T14:04:42] Estimation window: 2009-05-07 - 2011-04-29, Best order: (5, 0, 3)-(1, 1), AIC: -6.3179338375253, Final model converged
[2024-06-01T14:04:56] Estimation window: 2009-05-08 - 2011-05-02, Best order: (1, 0, 1)-(1, 1), AIC: -6.3040903649648, Final model converged
[2024-06-01T14:05:09] Estimation window: 2009-05-11 - 2011-05-03, Best order: (3, 0, 3)-(1, 1), AIC: -6.30170926440113, Final model converged
[2024-06-01T14:05:22] Estimation window: 2009-05-12 - 2011-05-04, Best order: (1, 0, 1)-(1, 1), AIC: -6.31479737538993, Final model converged
[2024-06-01T14:05:35] Estimation window: 2009-05-13 - 2011-05-05, Best order: (3, 0, 2)-(1, 1), AIC: -6.3005413506665, Final model converged
[2024-06-01T14:05:49] Estimation window: 2009-05-14 - 2011-05-06, Best order: (3, 0, 5)-(1, 1), AIC: -6.31432576888459, Final model converged
[2024-06-01T14:06:02] Estimation window: 2009-05-15 - 2011-05-09, Best order: (4, 0, 2)-(1, 1), AIC: -6.3157326809531, Final model converged
[2024-06-01T14:06:19] Estimation window: 2009-05-18 - 2011-05-10, Best order: (3, 0, 2)-(1, 1), AIC: -6.37244398093847, Final model converged
[2024-06-01T14:06:41] Estimation window: 2009-05-19 - 2011-05-11, Best order: (2, 0, 4)-(1, 1), AIC: -6.36245806678374, Final model converged
[2024-06-01T14:06:58] Estimation window: 2009-05-20 - 2011-05-12, Best order: (4, 0, 4)-(1, 1), AIC: -6.39164133936804, Final model converged
[2024-06-01T14:07:12] Estimation window: 2009-05-21 - 2011-05-13, Best order: (2, 0, 3)-(1, 1), AIC: -6.32947633672064, Final model converged
