[2024-06-01T14:42:23] Estimation window: 2013-12-23 - 2015-12-16, Best order: (3, 0, 5)-(1, 1), AIC: -6.87201487654014, Final model converged
[2024-06-01T14:42:35] Estimation window: 2013-12-24 - 2015-12-17, Best order: (3, 0, 2)-(1, 1), AIC: -6.86810658373316, Final model converged
[2024-06-01T14:42:48] Estimation window: 2013-12-26 - 2015-12-18, Best order: (2, 0, 3)-(1, 1), AIC: -6.8784072936961, Final model converged
[2024-06-01T14:43:00] Estimation window: 2013-12-27 - 2015-12-21, Best order: (4, 0, 4)-(1, 1), AIC: -6.87022217026045, Final model converged
[2024-06-01T14:43:15] Estimation window: 2013-12-30 - 2015-12-22, Best order: (3, 0, 3)-(1, 1), AIC: -6.90220777444556, Final model converged
[2024-06-01T14:43:31] Estimation window: 2013-12-31 - 2015-12-23, Best order: (3, 0, 3)-(1, 1), AIC: -6.85609654283508, Final model converged
[2024-06-01T14:43:47] Estimation window: 2014-01-02 - 2015-12-24, Best order: (4, 0, 3)-(1, 1), AIC: -6.86715180503746, Final model converged
[2024-06-01T14:43:59] Estimation window: 2014-01-03 - 2015-12-28, Best order: (4, 0, 5)-(1, 1), AIC: -6.84731623511465, Final model converged
[2024-06-01T14:44:12] Estimation window: 2014-01-06 - 2015-12-29, Best order: (5, 0, 4)-(1, 1), AIC: -6.84461064274333, Final model converged
[2024-06-01T14:44:23] Estimation window: 2014-01-07 - 2015-12-30, Best order: (4, 0, 5)-(1, 1), AIC: -6.84304170914892, Final model converged
[2024-06-01T14:44:36] Estimation window: 2014-01-08 - 2015-12-31, Best order: (4, 0, 5)-(1, 1), AIC: -6.8411646085416, Final model converged
[2024-06-01T14:44:48] Estimation window: 2014-01-09 - 2016-01-04, Best order: (5, 0, 5)-(1, 1), AIC: -6.84905255251363, Final model converged
[2024-06-01T14:45:00] Estimation window: 2014-01-10 - 2016-01-05, Best order: (4, 0, 3)-(1, 1), AIC: -6.83371257018851, Final model converged
[2024-06-01T14:45:18] Estimation window: 2014-01-13 - 2016-01-06, Best order: (3, 0, 4)-(1, 1), AIC: -6.8285335161515, Final model converged
[2024-06-01T14:45:30] Estimation window: 2014-01-14 - 2016-01-07, Best order: (4, 0, 4)-(1, 1), AIC: -6.85037364776469, Final model FAILED to converge
